dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,0
2020-02-16,0
2020-02-17,2
2020-02-18,2
2020-02-19,0
2020-02-20,0
2020-02-21,1
2020-02-22,0
2020-02-23,-2
2020-02-24,-18
2020-02-25,-24
2020-02-26,-5
2020-02-27,-1
2020-02-28,0
2020-02-29,10
2020-03-01,5
2020-03-02,6
2020-03-03,5
2020-03-04,2
2020-03-05,2
2020-03-06,1
2020-03-07,1
2020-03-08,3
2020-03-09,0
2020-03-10,2
2020-03-11,-1
2020-03-12,9
2020-03-13,1
2020-03-14,5
2020-03-15,-2
2020-03-16,23
2020-03-17,-32
2020-03-18,-60
2020-03-19,-60
2020-03-20,-60
2020-03-21,-64
2020-03-22,-61
2020-03-23,-64
2020-03-24,-63
2020-03-25,-69
2020-03-26,-68
2020-03-27,-67
2020-03-28,-68
2020-03-29,-66
2020-03-30,-63
2020-03-31,-64
2020-04-01,-62
2020-04-02,-64
2020-04-03,-62
2020-04-04,-63
2020-04-05,-64
2020-04-06,-66
2020-04-07,-63
2020-04-08,-63
2020-04-09,-61
2020-04-10,-63
2020-04-11,-83
2020-04-12,-82
2020-04-13,-59
2020-04-14,-59
2020-04-15,-60
2020-04-16,-58
2020-04-17,-56
2020-04-18,-78
2020-04-19,-81
2020-04-20,-56
2020-04-21,-60
2020-04-22,-59
2020-04-23,-60
2020-04-24,-58
2020-04-25,-76
2020-04-26,-80
2020-04-27,-57
2020-04-28,-56
2020-04-29,-56
2020-04-30,-55
2020-05-01,-54
2020-05-02,-71
2020-05-03,-76
2020-05-04,-51
2020-05-05,-50
2020-05-06,-49
2020-05-07,-48
2020-05-08,-46
2020-05-09,-62
2020-05-10,-66
2020-05-11,-49
2020-05-12,-46
2020-05-13,-47
2020-05-14,-46
2020-05-15,-45
2020-05-16,-61
2020-05-17,-69
2020-05-18,-43
2020-05-19,-42
2020-05-20,-39
2020-05-21,-38
2020-05-22,-39
2020-05-23,-52
2020-05-24,-66
2020-05-25,-34
2020-05-26,-35
2020-05-27,-37
2020-05-28,-35
2020-05-29,-35
2020-05-30,-43
2020-05-31,-60
2020-06-01,-22
2020-06-02,-28
2020-06-03,-26
