dates,covid19mobilitytrend_park
2020-02-15,3
2020-02-16,2
2020-02-17,2
2020-02-18,3
2020-02-19,2
2020-02-20,4
2020-02-21,1
2020-02-22,10
2020-02-23,23
2020-02-24,7
2020-02-25,-11
2020-02-26,-4
2020-02-27,-4
2020-02-28,-5
2020-02-29,-6
2020-03-01,-7
2020-03-02,0
2020-03-03,3
2020-03-04,1
2020-03-05,1
2020-03-06,-2
2020-03-07,-3
2020-03-08,6
2020-03-09,0
2020-03-10,1
2020-03-11,-2
2020-03-12,-1
2020-03-13,-10
2020-03-14,-17
2020-03-15,-31
2020-03-16,-25
2020-03-17,-60
2020-03-18,-73
2020-03-19,-75
2020-03-20,-78
2020-03-21,-80
2020-03-22,-79
2020-03-23,-78
2020-03-24,-78
2020-03-25,-81
2020-03-26,-80
2020-03-27,-81
2020-03-28,-81
2020-03-29,-80
2020-03-30,-77
2020-03-31,-78
2020-04-01,-77
2020-04-02,-78
2020-04-03,-77
2020-04-04,-77
2020-04-05,-78
2020-04-06,-77
2020-04-07,-76
2020-04-08,-75
2020-04-09,-75
2020-04-10,-78
2020-04-11,-86
2020-04-12,-84
2020-04-13,-73
2020-04-14,-73
2020-04-15,-73
2020-04-16,-72
2020-04-17,-72
2020-04-18,-83
2020-04-19,-83
2020-04-20,-69
2020-04-21,-72
2020-04-22,-71
2020-04-23,-72
2020-04-24,-72
2020-04-25,-81
2020-04-26,-81
2020-04-27,-69
2020-04-28,-68
2020-04-29,-68
2020-04-30,-68
2020-05-01,-69
2020-05-02,-78
2020-05-03,-79
2020-05-04,-63
2020-05-05,-63
2020-05-06,-62
2020-05-07,-63
2020-05-08,-62
2020-05-09,-71
2020-05-10,-69
2020-05-11,-61
2020-05-12,-60
2020-05-13,-60
2020-05-14,-61
2020-05-15,-61
2020-05-16,-71
2020-05-17,-73
2020-05-18,-58
2020-05-19,-57
2020-05-20,-55
2020-05-21,-55
2020-05-22,-56
2020-05-23,-65
2020-05-24,-71
2020-05-25,-50
2020-05-26,-50
2020-05-27,-51
2020-05-28,-51
