dates,covid19mobilitytrend_localbusiness
2020-02-15,-2
2020-02-16,-5
2020-02-17,-6
2020-02-18,-6
2020-02-19,-7
2020-02-20,-6
2020-02-21,-3
2020-02-22,-3
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,-1
2020-02-27,0
2020-02-28,2
2020-02-29,3
2020-03-01,0
2020-03-02,-1
2020-03-03,-1
2020-03-04,-2
2020-03-05,-2
2020-03-06,-1
2020-03-07,-1
2020-03-08,-3
2020-03-09,-5
2020-03-10,-5
2020-03-11,-6
2020-03-12,-6
2020-03-13,-7
2020-03-14,-8
2020-03-15,-9
2020-03-16,-13
2020-03-17,-16
2020-03-18,-24
2020-03-19,-33
2020-03-20,-45
2020-03-21,-40
2020-03-22,-45
2020-03-23,-36
2020-03-24,-47
2020-03-25,-51
2020-03-26,-54
2020-03-27,-61
2020-03-28,-57
2020-03-29,-52
2020-03-30,-54
2020-03-31,-52
2020-04-01,-58
2020-04-02,-60
2020-04-03,-65
2020-04-04,-59
2020-04-05,-55
2020-04-06,-57
2020-04-07,-56
2020-04-08,-56
2020-04-09,-54
2020-04-10,-66
2020-04-11,-61
2020-04-12,-58
2020-04-13,-59
2020-04-14,-59
2020-04-15,-59
2020-04-16,-60
2020-04-17,-64
2020-04-18,-60
2020-04-19,-56
2020-04-20,-57
2020-04-21,-56
2020-04-22,-54
2020-04-23,-50
2020-04-24,-52
2020-04-25,-61
2020-04-26,-58
2020-04-27,-59
2020-04-28,-58
2020-04-29,-54
2020-04-30,-55
2020-05-01,-60
2020-05-02,-55
2020-05-03,-52
2020-05-04,-54
2020-05-05,-54
2020-05-06,-53
2020-05-07,-54
2020-05-08,-58
2020-05-09,-54
2020-05-10,-50
2020-05-11,-52
2020-05-12,-52
2020-05-13,-53
2020-05-14,-55
2020-05-15,-59
2020-05-16,-55
2020-05-17,-51
2020-05-18,-51
2020-05-19,-50
2020-05-20,-48
2020-05-21,-46
2020-05-22,-50
2020-05-23,-40
2020-05-24,-60
2020-05-25,-58
2020-05-26,-54
2020-05-27,-47
2020-05-28,-49
2020-05-29,-55
2020-05-30,-48
2020-05-31,-42
2020-06-01,-42
2020-06-02,-42
2020-06-03,-43
2020-06-04,-44
2020-06-05,-51
2020-06-06,-43
2020-06-07,-38
2020-06-08,-40
2020-06-09,-41
2020-06-10,-36
2020-06-11,-36
2020-06-12,-43
2020-06-13,-37
2020-06-14,-33
2020-06-15,-35
2020-06-16,-35
2020-06-17,-36
2020-06-18,-38
2020-06-19,-45
2020-06-20,-39
2020-06-21,-35
2020-06-22,-35
2020-06-23,-31
2020-06-24,-28
2020-06-25,-29
2020-06-26,-36
2020-06-27,-30
2020-06-28,-26
2020-06-29,-28
2020-06-30,-27
2020-07-01,-28
2020-07-02,-30
2020-07-03,-37
2020-07-04,-31
2020-07-05,-26
2020-07-06,-28
2020-07-07,-27
2020-07-08,-30
2020-07-09,-32
2020-07-10,-39
2020-07-11,-33
2020-07-12,-28
2020-07-13,-29
2020-07-14,-30
2020-07-15,-30
2020-07-16,-32
2020-07-17,-39
2020-07-18,-33
2020-07-19,-28
2020-07-20,-26
2020-07-21,-23
2020-07-22,-20
2020-07-23,-21
2020-07-24,-27
2020-07-25,-45
2020-07-26,-40
2020-07-27,-39
2020-07-28,-38
2020-07-29,-34
2020-07-30,-38
2020-07-31,-67
2020-08-01,-58
2020-08-02,-50
2020-08-03,-47
2020-08-04,-46
2020-08-05,-47
2020-08-06,-50
2020-08-07,-54
2020-08-08,-38
2020-08-09,-31
2020-08-10,-33
2020-08-11,-33
2020-08-12,-34
2020-08-13,-38
2020-08-14,-43
2020-08-15,-31
2020-08-16,-28
2020-08-17,-30
2020-08-18,-31
2020-08-19,-31
2020-08-20,-31
2020-08-21,-35
2020-08-22,-29
2020-08-23,-28
2020-08-24,-27
2020-08-25,-25
2020-08-26,-24
2020-08-27,-27
2020-08-28,-31
2020-08-29,-27
2020-08-30,-23
2020-08-31,-24
2020-09-01,-24
2020-09-02,-25
2020-09-03,-27
2020-09-04,-31
2020-09-05,-26
2020-09-06,-23
2020-09-07,-24
2020-09-08,-24
2020-09-09,-26
2020-09-10,-28
2020-09-11,-32
2020-09-12,-27
2020-09-13,-25
2020-09-14,-26
2020-09-15,-26
2020-09-16,-27
2020-09-17,-29
2020-09-18,-35
2020-09-19,-30
2020-09-20,-28
2020-09-21,-27
2020-09-22,-28
2020-09-23,-25
2020-09-24,-26
2020-09-25,-30
2020-09-26,-25
2020-09-27,-24
2020-09-28,-25
2020-09-29,-26
2020-09-30,-25
2020-10-01,-30
2020-10-02,-33
2020-10-03,-29
2020-10-04,-25
2020-10-05,-26
2020-10-06,-26
2020-10-07,-26
2020-10-08,-27
2020-10-09,-32
2020-10-10,-27
2020-10-11,-39
2020-10-12,-38
2020-10-13,-38
2020-10-14,-37
2020-10-15,-40
2020-10-16,-44
2020-10-17,-37
2020-10-18,-37
2020-10-19,-38
2020-10-20,-38
2020-10-21,-37
2020-10-22,-36
2020-10-23,-38
2020-10-24,-23
2020-10-25,-21
2020-10-26,-22
2020-10-27,-22
2020-10-28,-21
2020-10-29,-26
2020-10-30,-29
2020-10-31,-26
2020-11-01,-25
2020-11-02,-25
2020-11-03,-26
2020-11-04,-27
2020-11-05,-28
2020-11-06,-32
2020-11-07,-28
2020-11-08,-27
2020-11-09,-28
2020-11-10,-29
2020-11-11,-28
2020-11-12,-28
2020-11-13,-30
2020-11-14,-28
2020-11-15,-27
2020-11-16,-28
2020-11-17,-27
2020-11-18,-24
2020-11-19,-28
2020-11-20,-31
2020-11-21,-29
2020-11-22,-28
2020-11-23,-24
2020-11-24,-19
2020-11-25,-18
2020-11-26,-24
2020-11-27,-27
2020-11-28,-26
2020-11-29,-25
2020-11-30,-24
2020-12-01,-24
2020-12-02,-23
2020-12-03,-24
2020-12-04,-25
2020-12-05,-24
2020-12-06,-24
2020-12-07,-25
2020-12-08,-25
2020-12-09,-26
2020-12-10,-26
2020-12-11,-27
2020-12-12,-25
2020-12-13,-26
2020-12-14,-26
2020-12-15,-26
2020-12-16,-26
2020-12-17,-26
2020-12-18,-28
2020-12-19,-27
2020-12-20,-25
2020-12-21,-27
2020-12-22,-28
2020-12-23,-23
2020-12-24,-21
2020-12-25,-24
2020-12-26,-23
2020-12-27,-22
2020-12-28,-21
2020-12-29,-23
2020-12-30,-21
2020-12-31,-20
2021-01-01,-24
2021-01-02,-23
2021-01-03,-23
2021-01-04,-24
2021-01-05,-25
2021-01-06,-24
2021-01-07,-24
2021-01-08,-24
2021-01-09,-22
2021-01-10,-22
2021-01-11,-23
2021-01-12,-25
2021-01-13,-26
2021-01-14,-27
2021-01-15,-29
2021-01-16,-28
2021-01-17,-29
2021-01-18,-29
2021-01-19,-30
2021-01-20,-29
2021-01-21,-26
2021-01-22,-26
2021-01-23,-24
2021-01-24,-25
2021-01-25,-23
2021-01-26,-25
2021-01-27,-24
2021-01-28,-24
2021-01-29,-24
2021-01-30,-22
2021-01-31,-22
2021-02-01,-22
2021-02-02,-23
2021-02-03,-25
2021-02-04,-25
2021-02-05,-26
2021-02-06,-25
2021-02-07,-26
2021-02-08,-25
2021-02-09,-25
2021-02-10,-25
2021-02-11,-25
2021-02-12,-27
2021-02-13,-24
2021-02-14,-24
2021-02-15,-26
2021-02-16,-27
2021-02-17,-26
2021-02-18,-25
2021-02-19,-26
2021-02-20,-23
2021-02-21,-25
2021-02-22,-24
2021-02-23,-21
2021-02-24,-19
2021-02-25,-18
2021-02-26,-19
2021-02-27,-16
2021-02-28,-15
2021-03-01,-15
2021-03-02,-15
2021-03-03,-14
2021-03-04,-30
2021-03-05,-31
2021-03-06,-25
2021-03-07,-27
2021-03-08,-27
2021-03-09,-27
2021-03-10,-26
2021-03-11,-27
