dates,incrementalcount_vaccine_covid_19_administered
2020-12-29,1646
2020-12-30,1680
2020-12-31,1473
2021-01-03,1595
2021-01-04,1902
2021-01-05,2023
2021-01-06,1254
2021-01-07,906
2021-01-08,69
2021-01-09,43
2021-01-10,884
2021-01-11,2380
2021-01-12,2362
2021-01-13,2100
2021-01-14,1455
2021-01-17,673
2021-01-18,1312
2021-01-19,1291
2021-01-20,1499
2021-01-24,2090
2021-01-25,1841
2021-01-26,1600
2021-01-27,839
2021-02-09,2046
2021-02-10,2041
2021-02-11,1832
2021-02-12,1764
2021-02-13,369
2021-02-14,1621
2021-02-15,1281
2021-02-16,6747
2021-02-17,1408
2021-02-18,1623
2021-02-19,2093
2021-02-20,516
2021-02-21,2051
2021-02-22,1565
2021-02-23,1557
2021-03-10,3650
