dates,covid19mobilitytrend_park
2020-02-15,-3
2020-02-16,-2
2020-02-17,-6
2020-02-18,-4
2020-02-19,-2
2020-02-20,0
2020-02-21,4
2020-02-22,4
2020-02-23,-1
2020-02-24,-6
2020-02-25,-2
2020-02-26,-3
2020-02-27,0
2020-02-28,-4
2020-02-29,-4
2020-03-01,-3
2020-03-02,-8
2020-03-03,-5
2020-03-04,-2
2020-03-05,-4
2020-03-06,-5
2020-03-07,-6
2020-03-08,-3
2020-03-09,-9
2020-03-10,-5
2020-03-11,-8
2020-03-12,-3
2020-03-13,-6
2020-03-14,-9
2020-03-15,-5
2020-03-16,-17
2020-03-17,-16
2020-03-18,-25
2020-03-19,-30
2020-03-20,-48
2020-03-21,-36
2020-03-22,-36
2020-03-23,-38
2020-03-24,-42
2020-03-25,-43
2020-03-26,-46
2020-03-27,-62
2020-03-28,-52
2020-03-29,-41
2020-03-30,-46
2020-03-31,-44
2020-04-01,-47
2020-04-02,-50
2020-04-03,-65
2020-04-04,-53
2020-04-05,-42
2020-04-06,-48
2020-04-07,-47
2020-04-08,-46
2020-04-09,-47
2020-04-10,-65
2020-04-11,-53
2020-04-12,-44
2020-04-13,-48
2020-04-14,-46
2020-04-15,-46
2020-04-16,-49
2020-04-17,-63
2020-04-18,-51
2020-04-19,-41
2020-04-20,-47
2020-04-21,-45
2020-04-22,-44
2020-04-23,-45
2020-04-24,-59
2020-04-25,-55
2020-04-26,-44
2020-04-27,-49
2020-04-28,-47
2020-04-29,-46
2020-04-30,-48
2020-05-01,-63
2020-05-02,-50
2020-05-03,-41
2020-05-04,-47
2020-05-05,-46
2020-05-06,-45
2020-05-07,-47
2020-05-08,-62
2020-05-09,-49
2020-05-10,-41
2020-05-11,-46
2020-05-12,-45
2020-05-13,-45
2020-05-14,-49
2020-05-15,-63
2020-05-16,-50
2020-05-17,-43
2020-05-18,-48
2020-05-19,-44
2020-05-20,-43
2020-05-21,-44
2020-05-22,-58
2020-05-23,-43
2020-05-24,-48
2020-05-25,-52
2020-05-26,-47
