dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,-2
2020-02-16,-7
2020-02-17,-7
2020-02-18,-8
2020-02-19,-7
2020-02-20,-6
2020-02-21,-3
2020-02-22,-4
2020-02-23,-2
2020-02-24,-1
2020-02-25,1
2020-02-26,1
2020-02-27,0
2020-02-28,2
2020-02-29,3
2020-03-01,0
2020-03-02,-1
2020-03-03,-2
2020-03-04,-1
2020-03-05,-1
2020-03-06,0
2020-03-07,0
2020-03-08,-4
2020-03-09,-4
2020-03-10,-5
2020-03-11,-4
2020-03-12,-3
2020-03-13,-3
2020-03-14,-2
2020-03-15,-3
2020-03-16,-2
2020-03-17,-9
2020-03-18,-4
2020-03-19,-17
2020-03-20,-29
2020-03-21,-28
2020-03-22,-31
2020-03-23,-16
2020-03-24,-21
2020-03-25,-28
2020-03-26,-33
2020-03-27,-45
2020-03-28,-41
2020-03-29,-35
2020-03-30,-37
2020-03-31,-34
2020-04-01,-40
2020-04-02,-42
2020-04-03,-49
2020-04-04,-43
2020-04-05,-38
2020-04-06,-38
2020-04-07,-38
2020-04-08,-35
2020-04-09,-29
2020-04-10,-52
2020-04-11,-47
2020-04-12,-42
2020-04-13,-41
2020-04-14,-43
2020-04-15,-43
2020-04-16,-43
2020-04-17,-51
2020-04-18,-48
2020-04-19,-43
2020-04-20,-42
2020-04-21,-41
2020-04-22,-38
2020-04-23,-31
2020-04-24,-32
2020-04-25,-43
2020-04-26,-42
2020-04-27,-42
2020-04-28,-42
2020-04-29,-37
2020-04-30,-39
2020-05-01,-46
2020-05-02,-41
2020-05-03,-38
2020-05-04,-37
2020-05-05,-38
2020-05-06,-36
2020-05-07,-37
2020-05-08,-45
2020-05-09,-41
2020-05-10,-35
2020-05-11,-36
2020-05-12,-37
2020-05-13,-38
2020-05-14,-40
2020-05-15,-48
2020-05-16,-42
2020-05-17,-37
2020-05-18,-35
2020-05-19,-34
2020-05-20,-31
2020-05-21,-28
2020-05-22,-33
2020-05-23,-17
2020-05-24,-52
2020-05-25,-44
2020-05-26,-41
2020-05-27,-34
2020-05-28,-36
2020-05-29,-46
2020-05-30,-37
2020-05-31,-30
2020-06-01,-30
2020-06-02,-31
2020-06-03,-31
2020-06-04,-32
2020-06-05,-42
2020-06-06,-33
2020-06-07,-28
2020-06-08,-28
2020-06-09,-31
2020-06-10,-26
2020-06-11,-27
2020-06-12,-36
2020-06-13,-29
