dates,incrementalcount_medicalconditionincident_covid_19_confirmedcase
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,0
2020-03-22,0
2020-03-23,0
2020-03-24,0
2020-03-25,0
2020-03-26,0
2020-03-27,0
2020-03-28,0
2020-03-29,0
2020-03-30,1
2020-03-31,3
2020-04-01,0
2020-04-02,1
2020-04-03,3
2020-04-04,2
2020-04-05,0
2020-04-06,4
2020-04-07,2
2020-04-08,3
2020-04-09,0
2020-04-10,0
2020-04-11,0
2020-04-12,0
2020-04-13,0
2020-04-14,0
2020-04-15,0
2020-04-16,0
2020-04-17,0
2020-04-18,0
2020-04-19,5
2020-04-20,0
2020-04-21,0
2020-04-22,0
2020-04-23,1
2020-04-24,0
2020-04-25,0
2020-04-26,0
2020-04-27,1
2020-04-28,1
2020-04-29,0
2020-04-30,0
2020-05-01,0
2020-05-02,2
2020-05-03,6
2020-05-04,0
2020-05-05,0
2020-05-06,1
2020-05-07,0
2020-05-08,0
2020-05-09,7
2020-05-10,0
2020-05-11,2
2020-05-12,0
2020-05-13,0
2020-05-14,0
2020-05-15,3
2020-05-16,0
2020-05-17,0
2020-05-18,0
2020-05-19,2
2020-05-20,2
2020-05-21,6
2020-05-22,2
2020-05-23,0
2020-05-24,1
2020-05-25,9
2020-05-26,0
2020-05-27,1
2020-05-28,0
2020-05-29,3
2020-05-30,7
2020-05-31,3
2020-06-01,2
2020-06-02,0
2020-06-03,0
2020-06-04,0
2020-06-05,0
2020-06-06,0
2020-06-07,2
2020-06-08,3
2020-06-09,1
2020-06-10,4
2020-06-11,17
2020-06-12,5
2020-06-13,12
2020-06-14,8
2020-06-15,2
2020-06-16,2
2020-06-17,0
2020-06-18,13
2020-06-19,11
2020-06-20,0
2020-06-21,6
2020-06-22,11
2020-06-23,6
2020-06-24,8
2020-06-25,15
2020-06-26,32
2020-06-27,15
2020-06-28,0
2020-06-29,7
2020-06-30,10
2020-07-01,8
2020-07-02,7
2020-07-03,24
2020-07-04,13
2020-07-05,18
2020-07-06,7
2020-07-07,0
2020-07-08,33
2020-07-09,10
2020-07-10,62
2020-07-11,4
2020-07-12,21
2020-07-13,23
2020-07-14,19
2020-07-15,16
2020-07-16,35
2020-07-17,31
2020-07-18,31
2020-07-19,49
2020-07-20,18
2020-07-21,44
2020-07-22,30
2020-07-23,33
2020-07-24,39
2020-07-25,29
2020-07-26,36
2020-07-27,16
2020-07-28,18
2020-07-29,50
2020-07-30,78
2020-07-31,31
2020-08-01,39
2020-08-02,16
2020-08-03,35
2020-08-04,81
2020-08-05,64
2020-08-06,51
2020-08-07,88
2020-08-08,55
2020-08-09,34
2020-08-10,100
2020-08-11,7
2020-08-12,56
2020-08-13,27
2020-08-14,53
2020-08-15,37
2020-08-16,27
2020-08-17,27
2020-08-18,29
2020-08-19,31
2020-08-20,49
2020-08-21,29
2020-08-22,24
2020-08-23,66
2020-08-24,37
2020-08-25,51
2020-08-26,61
2020-08-27,49
2020-08-28,83
2020-08-29,56
2020-08-30,80
2020-08-31,73
2020-09-01,30
2020-09-02,75
2020-09-03,48
2020-09-04,28
2020-09-05,71
2020-09-06,59
2020-09-07,30
2020-09-08,16
2020-09-09,52
2020-09-10,59
2020-09-11,125
2020-09-12,62
2020-09-13,56
2020-09-14,53
2020-09-15,51
2020-09-16,130
2020-09-17,106
2020-09-18,114
2020-09-19,59
2020-09-20,53
2020-09-21,90
2020-09-22,126
2020-09-23,119
2020-09-24,127
2020-09-25,112
2020-09-26,115
2020-09-27,82
2020-09-28,46
2020-09-29,79
2020-09-30,108
2020-10-01,67
2020-10-02,142
2020-10-03,97
2020-10-04,159
2020-10-05,32
2020-10-06,128
2020-10-07,195
2020-10-08,138
2020-10-09,95
2020-10-10,73
2020-10-11,215
2020-10-12,120
2020-10-13,122
2020-10-14,192
2020-10-15,166
2020-10-16,250
2020-10-17,126
2020-10-18,240
2020-10-19,160
2020-10-20,207
2020-10-21,220
2020-10-22,289
2020-10-23,244
2020-10-24,247
2020-10-25,197
2020-10-26,355
2020-10-27,263
2020-10-28,227
2020-10-29,203
2020-10-30,195
2020-10-31,289
2020-11-01,247
2020-11-02,230
2020-11-03,193
2020-11-04,349
2020-11-05,236
2020-11-06,289
2020-11-07,121
2020-11-08,112
2020-11-09,98
2020-11-10,247
2020-11-11,136
2020-11-12,137
2020-11-13,104
2020-11-14,171
2020-11-15,146
2020-11-16,77
2020-11-17,164
2020-11-18,203
2020-11-19,104
2020-11-20,212
2020-11-21,133
2020-11-22,146
2020-11-23,80
2020-11-24,141
2020-11-25,108
2020-11-26,79
2020-11-27,99
2020-11-28,88
2020-11-29,79
2020-11-30,16
2020-12-01,36
2020-12-02,112
2020-12-03,68
2020-12-04,42
2020-12-05,132
2020-12-06,43
2020-12-07,55
2020-12-08,57
2020-12-09,81
2020-12-10,75
2020-12-11,121
2020-12-12,136
2020-12-13,100
2020-12-14,27
2020-12-15,89
2020-12-16,85
2020-12-17,45
2020-12-18,77
2020-12-19,78
2020-12-20,64
2020-12-21,18
2020-12-22,42
2020-12-23,116
2020-12-24,129
2020-12-25,98
2020-12-26,70
2020-12-27,50
2020-12-28,91
2020-12-29,0
2020-12-30,131
2020-12-31,62
2021-01-01,120
2021-01-02,15
2021-01-03,40
2021-01-04,34
2021-01-05,42
2021-01-06,72
2021-01-07,108
2021-01-08,110
2021-01-09,92
2021-01-10,90
2021-01-11,37
2021-01-12,61
2021-01-13,89
2021-01-14,82
2021-01-15,188
2021-01-16,66
2021-01-17,86
2021-01-18,110
2021-01-19,51
2021-01-20,85
2021-01-21,82
2021-01-22,84
2021-01-23,92
2021-01-24,98
2021-01-25,32
2021-01-26,77
2021-01-27,77
2021-01-28,27
2021-01-29,92
2021-01-30,51
2021-01-31,59
2021-02-01,14
2021-02-02,33
2021-02-03,71
2021-02-04,37
2021-02-05,59
2021-02-06,34
2021-02-07,32
2021-02-08,24
2021-02-09,26
2021-02-10,51
2021-02-11,47
2021-02-12,51
2021-02-13,33
2021-02-14,35
2021-02-15,37
2021-02-16,15
2021-02-17,8
2021-02-18,11
2021-02-19,52
2021-02-20,26
2021-02-21,21
2021-02-22,20
2021-02-23,29
2021-02-24,36
2021-02-25,56
2021-02-26,55
2021-02-27,64
2021-02-28,23
2021-03-01,25
2021-03-02,47
2021-03-03,28
2021-03-04,41
2021-03-05,58
2021-03-06,45
2021-03-07,29
2021-03-08,31
2021-03-09,22
2021-03-10,6
2021-03-11,47
2021-03-12,44
2021-03-13,60
2021-03-14,58
2021-03-15,57
2021-03-16,27
2021-03-17,39
2021-03-18,43
2021-03-19,69
2021-03-20,84
2021-03-21,54
2021-03-22,37
2021-03-23,24
2021-03-24,17
2021-03-25,62
2021-03-26,78
2021-03-27,51
2021-03-28,66
2021-03-29,32
2021-03-30,69
2021-03-31,50
2021-04-01,129
2021-04-02,88
2021-04-03,68
2021-04-04,112
2021-04-05,52
2021-04-06,86
2021-04-07,168
2021-04-08,125
2021-04-09,98
2021-04-10,134
2021-04-11,89
2021-04-12,126
2021-04-13,92
2021-04-14,148
2021-04-15,144
2021-04-16,110
2021-04-17,171
2021-04-18,178
2021-04-19,89
2021-04-20,129
2021-04-21,143
2021-04-22,222
2021-04-23,168
2021-04-24,228
2021-04-25,213
2021-04-26,117
2021-04-27,101
2021-04-28,232
2021-04-29,226
2021-04-30,263
2021-05-01,221
2021-05-02,163
2021-05-03,178
2021-05-04,140
2021-05-05,151
2021-05-06,245
2021-05-07,392
2021-05-08,280
2021-05-09,276
2021-05-10,263
2021-05-11,135
2021-05-12,271
2021-05-13,259
2021-05-14,290
2021-05-15,335
2021-05-16,324
2021-05-17,283
2021-05-18,150
2021-05-19,258
2021-05-20,393
2021-05-21,223
2021-05-22,248
2021-05-23,240
2021-05-24,292
2021-05-25,182
2021-05-26,310
2021-05-27,405
2021-05-28,269
2021-05-29,337
2021-05-30,236
2021-05-31,186
2021-06-01,185
2021-06-02,201
2021-06-03,208
2021-06-04,180
2021-06-05,167
2021-06-06,287
2021-06-07,178
2021-06-08,82
2021-06-09,150
2021-06-10,151
2021-06-11,170
2021-06-12,130
2021-06-13,145
2021-06-14,105
2021-06-15,85
2021-06-16,131
2021-06-17,173
2021-06-18,195
2021-06-19,178
2021-06-20,137
2021-06-21,74
2021-06-22,70
2021-06-23,126
2021-06-24,128
2021-06-25,89
2021-06-26,280
2021-06-27,157
2021-06-28,28
2021-06-29,57
2021-06-30,69
2021-07-01,167
2021-07-02,116
2021-07-03,124
2021-07-04,83
2021-07-05,58
2021-07-06,70
2021-07-07,75
2021-07-08,116
2021-07-09,102
2021-07-10,198
2021-07-11,90
2021-07-12,77
2021-07-13,97
2021-07-14,83
2021-07-15,189
2021-07-16,203
2021-07-17,101
2021-07-18,76
2021-07-19,98
2021-07-20,101
2021-07-21,155
2021-07-22,166
2021-07-23,178
2021-07-24,224
2021-07-25,107
2021-07-26,44
2021-07-27,99
2021-07-28,231
2021-07-29,178
2021-07-30,198
2021-07-31,160
2021-08-01,131
2021-08-02,38
2021-08-03,105
2021-08-04,100
2021-08-05,138
2021-08-06,111
2021-08-07,220
2021-08-08,103
2021-08-09,70
2021-08-10,85
2021-08-11,143
2021-08-12,108
2021-08-13,176
2021-08-14,154
2021-08-15,205
2021-08-16,84
