dates,cumulativecount_medicaltest_conditioncovid_19
2022-01-14,1317776
2022-01-20,1337747
2022-01-21,1344455
2022-01-24,1347882
2022-01-25,1360920
2022-01-27,1364783
2022-01-30,1368254
2022-02-03,1384080
2022-02-08,1390263
2022-02-10,1395635
2022-02-13,1397845
2022-02-15,1403739
2022-02-18,1408150
2022-02-21,1413392
2022-02-23,1416784
2022-02-26,1424011
2022-03-02,1429452
2022-03-04,1431471
2022-03-05,1436142
2022-03-06,1438402
2022-03-07,1439861
2022-03-10,1453019
2022-03-12,1460619
2022-03-20,1476020
2022-03-24,1486258
2022-03-28,1491179
2022-04-01,1495572
2022-04-07,1499795
2022-05-29,1618311
2022-06-02,1618566
