dates,cumulativecount_vaccine_covid_19_administered
2021-01-29,0
2021-01-30,30
2021-02-19,75000
2021-08-20,4146091
2021-09-04,8000000
2021-09-12,9989662
2021-09-25,10049978
2021-10-24,11080739
2021-10-27,11148720
2021-10-30,11179354
2021-11-02,11271319
2021-11-08,11316115
2021-11-13,11376816
2021-11-21,12008974
2021-11-22,12032500
2021-11-25,12076870
2021-11-29,12145830
2021-11-30,12293060
2021-12-14,12437324
2021-12-21,12545356
2022-01-09,12974545
2022-02-08,13461201
2022-02-20,13631683
2022-03-09,13704895
2022-04-24,13772044
2022-05-01,15205854
2022-05-29,15205854
2022-09-04,15267442
