dates,covid19mobilitytrend_transporthub
2020-02-15,3
2020-02-16,5
2020-02-17,2
2020-02-18,1
2020-02-19,0
2020-02-20,4
2020-02-21,1
2020-02-22,-1
2020-02-23,6
2020-02-24,-1
2020-02-25,0
2020-02-26,0
2020-02-27,2
2020-02-28,-1
2020-02-29,1
2020-03-01,4
2020-03-02,3
2020-03-03,6
2020-03-04,7
2020-03-05,11
2020-03-06,6
2020-03-07,3
2020-03-08,8
2020-03-09,6
2020-03-10,8
2020-03-11,10
2020-03-12,8
2020-03-13,2
2020-03-14,-4
2020-03-15,1
2020-03-16,2
2020-03-17,0
2020-03-18,-3
2020-03-19,-6
2020-03-20,-12
2020-03-21,-17
2020-03-22,-18
2020-03-23,-19
2020-03-24,-21
2020-03-25,-25
2020-03-26,-24
2020-03-27,-30
2020-03-28,-30
2020-03-29,-33
2020-03-30,-34
2020-03-31,-34
2020-04-01,-33
2020-04-02,-30
2020-04-03,-33
2020-04-04,-36
2020-04-05,-37
2020-04-06,-33
2020-04-07,-34
2020-04-08,-33
2020-04-09,-30
2020-04-10,-34
2020-04-11,-33
2020-04-12,-39
2020-04-13,-45
2020-04-14,-33
2020-04-15,-32
2020-04-16,-29
2020-04-17,-34
2020-04-18,-35
2020-04-19,-38
2020-04-20,-32
2020-04-21,-32
2020-04-22,-33
2020-04-23,-29
2020-04-24,-36
2020-04-25,-38
2020-04-26,-44
2020-04-27,-34
2020-04-28,-32
2020-04-29,-30
2020-04-30,-25
2020-05-01,-39
2020-05-02,-33
2020-05-03,-38
2020-05-04,-29
2020-05-05,-27
2020-05-06,-24
2020-05-07,-20
2020-05-08,-26
2020-05-09,-25
2020-05-10,-26
2020-05-11,-22
2020-05-12,-21
2020-05-13,-23
2020-05-14,-19
2020-05-15,-21
2020-05-16,-22
2020-05-17,-26
2020-05-18,-21
2020-05-19,-20
2020-05-20,-28
2020-05-21,-28
2020-05-22,-17
2020-05-23,-36
2020-05-24,-25
2020-05-25,-19
2020-05-26,-19
2020-05-27,-16
2020-05-28,-13
2020-05-29,-15
2020-05-30,-16
2020-05-31,-19
2020-06-01,-23
2020-06-02,-7
2020-06-03,-7
2020-06-04,-6
2020-06-05,-7
2020-06-06,-9
2020-06-07,-12
2020-06-08,-7
2020-06-09,-13
2020-06-10,-10
2020-06-11,-6
2020-06-12,-9
2020-06-13,-23
2020-06-14,-25
2020-06-15,-14
2020-06-16,-2
2020-06-17,-11
2020-06-18,-6
2020-06-19,-6
2020-06-20,-10
2020-06-21,-17
2020-06-22,-17
2020-06-23,-9
2020-06-24,-5
2020-06-25,-16
2020-06-26,-20
2020-06-27,-15
2020-06-28,-15
2020-06-29,-8
2020-06-30,-5
2020-07-01,3
2020-07-02,5
2020-07-03,1
2020-07-04,-6
2020-07-05,-7
2020-07-06,5
2020-07-07,5
2020-07-08,5
2020-07-09,6
2020-07-10,3
2020-07-11,-1
2020-07-12,-5
2020-07-13,3
2020-07-14,2
2020-07-15,6
2020-07-16,6
2020-07-17,0
2020-07-18,-3
2020-07-19,-5
2020-07-20,4
2020-07-21,3
2020-07-22,5
2020-07-23,9
2020-07-24,4
2020-07-25,2
2020-07-26,0
2020-07-27,10
2020-07-28,11
2020-07-29,19
2020-07-30,28
2020-07-31,-22
2020-08-01,-11
2020-08-02,-1
2020-08-03,12
2020-08-04,12
2020-08-05,18
2020-08-06,21
2020-08-07,-10
2020-08-08,-1
2020-08-09,4
2020-08-10,12
2020-08-11,14
2020-08-12,16
2020-08-13,-2
2020-08-14,10
2020-08-15,0
2020-08-16,3
2020-08-17,8
2020-08-18,9
2020-08-19,10
2020-08-20,13
2020-08-21,3
2020-08-22,0
2020-08-23,1
2020-08-24,8
2020-08-25,10
2020-08-26,11
2020-08-27,11
2020-08-28,9
2020-08-29,8
2020-08-30,3
2020-08-31,11
2020-09-01,12
2020-09-02,13
2020-09-03,18
2020-09-04,13
2020-09-05,14
2020-09-06,14
2020-09-07,16
2020-09-08,18
2020-09-09,19
2020-09-10,22
2020-09-11,17
2020-09-12,12
2020-09-13,8
2020-09-14,16
2020-09-15,11
2020-09-16,14
2020-09-17,15
2020-09-18,11
2020-09-19,12
2020-09-20,8
2020-09-21,12
2020-09-22,12
2020-09-23,17
2020-09-24,15
2020-09-25,14
2020-09-26,14
2020-09-27,14
2020-09-28,14
2020-09-29,16
2020-09-30,19
2020-10-01,18
2020-10-02,11
2020-10-03,6
2020-10-04,7
2020-10-05,8
2020-10-06,7
2020-10-07,3
2020-10-08,11
2020-10-09,4
2020-10-10,0
2020-10-11,2
2020-10-12,4
2020-10-13,7
2020-10-14,12
2020-10-15,13
2020-10-16,8
2020-10-17,4
2020-10-18,0
2020-10-19,2
2020-10-20,-3
2020-10-21,1
2020-10-22,4
2020-10-23,3
2020-10-24,0
2020-10-25,2
2020-10-26,-1
2020-10-27,2
2020-10-28,5
2020-10-29,-11
2020-10-30,-13
2020-10-31,-58
2020-11-01,-47
2020-11-02,-35
2020-11-03,-29
2020-11-04,-21
2020-11-05,-15
2020-11-06,-17
2020-11-07,-14
2020-11-08,-16
2020-11-09,-16
2020-11-10,-5
2020-11-11,-1
2020-11-12,0
2020-11-13,-3
2020-11-14,-6
2020-11-15,-7
