dates,incrementalcount_vaccine_covid_19_administered
2021-03-09,1439
2021-03-10,4439
2021-03-15,244
2021-03-16,2267
2021-03-17,1665
2021-03-18,1653
2021-03-19,1677
2021-03-20,1728
2021-03-21,468
2021-03-22,89
2021-03-23,1351
2021-03-24,1807
2021-03-25,1649
2021-03-26,1569
2021-03-27,2291
2021-03-30,2979
2021-03-31,2786
2021-04-01,2572
2021-04-02,2522
2021-04-03,2721
2021-04-04,1674
2021-04-09,7752
2021-04-10,5673
2021-04-11,2347
2021-04-15,3842
2021-04-16,4634
2021-04-17,1639
2021-04-18,1278
2021-04-22,3967
2021-04-23,4147
2021-04-24,4003
2021-04-25,1648
2021-04-26,788
2021-04-27,6295
2021-04-28,6476
2021-04-29,7836
2021-04-30,8767
2021-05-01,9944
2021-05-02,4195
2021-05-03,5243
2021-05-04,14882
2021-05-05,14191
2021-05-06,17518
2021-05-07,20737
2021-05-08,16570
2021-05-09,10322
2021-05-10,4393
2021-05-11,13767
2021-05-12,11738
2021-05-13,2772
2021-05-14,6188
2021-05-15,19523
2021-05-16,12773
2021-05-17,6256
2021-05-18,26236
2021-05-19,24800
2021-05-20,27370
2021-05-21,28994
2021-05-22,25649
2021-05-23,13133
2021-05-24,4915
2021-05-25,5173
2021-05-28,7664
2021-05-29,4497
2021-06-01,2214
2021-06-02,11809
2021-06-03,12016
2021-06-06,8857
2021-06-07,4367
2021-06-08,18873
2021-06-09,18473
2021-06-10,18595
2021-06-11,12446
2021-06-12,11332
2021-06-13,5897
2021-06-14,2427
2021-06-15,10101
2021-06-16,7726
2021-06-17,5420
2021-06-18,3876
2021-06-19,2519
2021-06-20,1324
2021-06-21,7459
2021-06-22,2302
2021-06-23,1637
2021-06-24,1449
2021-06-25,1628
2021-06-29,4041
2021-06-30,7745
2021-07-01,10926
2021-07-02,12584
2021-07-03,10683
2021-07-04,6601
2021-07-05,3182
2021-07-06,13856
2021-07-07,10341
2021-07-08,9877
2021-07-09,15694
2021-07-13,3872
2021-07-14,5333
2021-07-15,8125
2021-07-16,9126
2021-07-17,8104
2021-07-18,4384
2021-07-19,1897
2021-07-20,7228
2021-07-21,614
2021-07-24,6650
2021-07-25,8733
2021-07-26,1295
2021-07-27,8326
2021-07-28,15912
2021-07-29,15737
2021-07-30,15219
2021-07-31,17939
2021-08-01,11654
2021-08-02,3650
2021-08-03,43593
2021-08-04,31364
2021-08-05,18638
2021-08-06,3801
2021-08-07,17287
2021-08-08,5037
2021-08-09,4600
2021-08-10,17523
2021-08-11,15896
2021-08-12,13473
2021-08-13,11781
2021-08-14,8985
2021-08-17,18793
2021-08-20,10732
2021-08-21,4930
2021-08-22,5095
2021-08-23,1785
2021-08-24,12013
2021-08-25,5415
2021-08-26,4526
2021-08-27,4163
2021-08-28,8793
2021-08-31,26068
2021-09-01,16570
2021-09-04,17546
2021-09-05,12607
2021-09-06,9434
2021-09-07,15918
2021-09-13,6427
2021-09-14,24282
2021-09-15,47614
2021-09-16,44474
2021-09-17,34019
2021-09-18,36925
2021-09-19,25177
2021-09-20,13961
2021-09-23,32051
2021-09-24,34109
2021-09-25,40861
2021-09-26,24246
2021-09-27,13997
2021-09-30,55810
2021-10-01,63024
2021-10-02,37073
2021-10-03,32521
2021-10-04,23828
2021-10-05,40033
2021-10-06,156394
2022-01-01,107268
2022-01-04,23172
2022-01-05,23479
2022-01-06,23867
2022-01-07,25136
2022-01-08,20396
