dates,incrementalcount_vaccine_covid_19_administered
2021-05-13,805
2021-05-24,1603
2021-05-25,567
2021-05-26,604
2021-05-27,826
2021-05-28,700
2021-06-02,627
2021-06-03,673
2021-06-04,666
2021-06-08,620
2021-06-11,780
2021-06-15,463
2021-06-18,353
2021-06-22,327
2021-06-25,344
2021-06-30,410
2021-07-01,387
2021-07-02,509
2021-07-06,564
2021-07-07,631
2021-07-13,444
2021-07-14,377
2021-07-15,400
2021-07-16,290
2021-07-21,235
2021-07-22,237
2021-07-23,234
2021-07-27,213
2021-07-28,288
2022-01-11,754
