dates,incrementalcount_medicalconditionincident_covid_19_patientdeceased
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,1
2020-03-22,0
2020-03-23,2
2020-03-24,0
2020-03-25,0
2020-03-26,2
2020-03-27,0
2020-03-28,1
2020-03-29,2
2020-03-30,0
2020-03-31,1
2020-04-01,1
2020-04-02,2
2020-04-03,1
2020-04-04,5
2020-04-05,1
2020-04-06,3
2020-04-07,0
2020-04-08,1
2020-04-09,1
2020-04-10,1
2020-04-11,0
2020-04-12,3
2020-04-13,3
2020-04-14,3
2020-04-15,0
2020-04-16,1
2020-04-17,2
2020-04-18,0
2020-04-19,0
2020-04-20,1
2020-04-21,0
2020-04-22,0
2020-04-23,0
2020-04-24,0
2020-04-25,0
2020-04-26,0
2020-04-27,0
2020-04-28,1
2020-04-29,1
2020-04-30,0
2020-05-01,1
2020-05-02,0
2020-05-03,1
2020-05-04,0
2020-05-05,1
2020-05-06,0
2020-05-07,0
2020-05-08,1
2020-05-09,0
2020-05-10,1
2020-05-11,0
2020-05-12,0
2020-05-13,0
2020-05-14,0
2020-05-15,0
2020-05-16,0
2020-05-17,0
2020-05-18,0
2020-05-19,0
2020-05-20,1
2020-05-21,1
2020-05-22,0
2020-05-23,0
2020-05-24,0
2020-05-25,1
2020-05-26,0
2020-05-27,0
2020-05-28,0
2020-05-29,0
2020-05-30,0
2020-05-31,0
2020-06-01,0
2020-06-02,0
2020-06-03,0
2020-06-04,1
2020-06-05,0
2020-06-06,0
2020-06-07,0
2020-06-08,0
2020-06-09,0
2020-06-10,0
2020-06-11,0
2020-06-12,0
2020-06-13,0
2020-06-14,0
2020-06-15,0
2020-06-16,0
2020-06-17,0
2020-06-18,1
2020-06-19,0
2020-06-20,0
2020-06-21,0
2020-06-22,0
2020-06-23,0
2020-06-24,0
2020-06-25,0
2020-06-26,0
2020-06-27,0
2020-06-28,0
2020-06-29,0
2020-06-30,0
2020-07-01,0
2020-07-02,0
2020-07-03,0
2020-07-04,0
2020-07-05,0
2020-07-06,0
2020-07-07,0
2020-07-08,0
2020-07-09,0
2020-07-10,0
2020-07-11,0
2020-07-12,0
2020-07-13,0
2020-07-14,0
2020-07-15,0
2020-07-16,0
2020-07-17,0
2020-07-18,0
2020-07-19,0
2020-07-20,0
2020-07-21,0
2020-07-22,0
2020-07-23,0
2020-07-24,0
2020-07-25,0
2020-07-26,0
2020-07-27,0
2020-07-28,0
2020-07-29,0
2020-07-30,0
2020-07-31,0
2020-08-01,0
2020-08-02,1
2020-08-03,0
2020-08-04,0
2020-08-05,0
2020-08-06,0
2020-08-07,0
2020-08-08,0
2020-08-09,0
2020-08-10,0
2020-08-11,0
2020-08-12,1
2020-08-13,0
2020-08-14,1
2020-08-15,0
2020-08-16,1
2020-08-17,0
2020-08-18,2
2020-08-19,1
2020-08-20,3
2020-08-21,3
2020-08-22,0
2020-08-23,5
2020-08-24,3
2020-08-25,0
2020-08-26,0
2020-08-27,0
2020-08-28,2
2020-08-29,1
2020-08-30,2
2020-08-31,0
2020-09-01,1
2020-09-02,3
2020-09-03,1
2020-09-04,3
2020-09-05,3
2020-09-06,6
2020-09-07,0
2020-09-08,1
2020-09-09,2
2020-09-10,3
2020-09-11,4
2020-09-12,4
2020-09-13,0
2020-09-14,10
2020-09-15,6
2020-09-16,6
2020-09-17,4
2020-09-18,5
2020-09-19,17
2020-09-20,0
2020-09-21,4
2020-09-22,5
2020-09-23,0
2020-09-24,10
2020-09-25,6
2020-09-26,11
2020-09-27,16
2020-09-28,7
2020-09-29,0
2020-09-30,32
2020-10-01,19
2020-10-02,6
2020-10-03,5
2020-10-04,0
2020-10-05,45
2020-10-06,0
2020-10-07,43
2020-10-08,0
2020-10-09,45
2020-10-10,0
2020-10-11,47
2020-10-12,22
2020-10-13,0
2020-10-14,34
2020-10-15,0
2020-10-16,0
2020-10-17,0
2020-10-18,114
2020-10-19,0
2020-10-20,61
2020-10-21,24
2020-10-22,29
2020-10-23,44
2020-10-24,35
2020-10-25,58
2020-10-26,106
2020-10-27,0
2020-10-28,170
2020-10-29,0
2020-10-30,0
2020-10-31,100
2020-11-01,64
2020-11-02,31
2020-11-03,33
2020-11-04,102
2020-11-05,29
2020-11-06,65
2020-11-07,205
2020-11-08,66
2020-11-09,55
2020-11-10,88
2020-11-11,88
2020-11-12,51
2020-11-13,52
2020-11-14,82
2020-11-15,59
2020-11-16,47
2020-11-17,47
2020-11-18,28
2020-11-19,96
2020-11-20,70
2020-11-21,73
2020-11-22,68
2020-11-23,69
2020-11-24,41
2020-11-25,73
2020-11-26,48
2020-11-27,51
2020-11-28,72
2020-11-29,47
2020-11-30,66
2020-12-01,41
2020-12-02,51
2020-12-03,48
2020-12-04,56
2020-12-05,66
2020-12-06,45
2020-12-07,35
2020-12-08,35
2020-12-09,72
2020-12-10,49
2020-12-11,41
2020-12-12,43
2020-12-13,35
2020-12-14,58
2020-12-15,21
2020-12-16,41
2020-12-17,41
2020-12-18,35
2020-12-19,58
2020-12-20,36
2020-12-21,32
2020-12-22,41
2020-12-23,38
2020-12-24,38
2020-12-25,49
2020-12-26,61
2020-12-27,41
2020-12-28,40
2020-12-29,52
2020-12-30,52
2020-12-31,50
2021-01-01,56
2021-01-02,54
2021-01-03,35
2021-01-04,35
2021-01-05,62
2021-01-06,72
2021-01-07,70
2021-01-08,48
2021-01-09,56
2021-01-10,45
2021-01-11,62
2021-01-12,69
2021-01-13,59
2021-01-14,72
2021-01-15,63
2021-01-16,50
2021-01-17,88
2021-01-18,76
2021-01-19,58
2021-01-20,94
2021-01-21,77
2021-01-22,68
2021-01-23,103
2021-01-24,62
2021-01-25,80
2021-01-26,53
2021-01-27,83
2021-01-28,76
2021-01-29,62
2021-01-30,91
2021-01-31,81
2021-02-01,74
2021-02-02,48
2021-02-03,91
2021-02-04,87
2021-02-05,68
2021-02-06,51
2021-02-07,63
2021-02-08,52
2021-02-09,43
2021-02-10,75
2021-02-11,46
2021-02-12,51
2021-02-13,32
2021-02-14,47
2021-02-15,36
2021-02-16,31
2021-02-17,42
2021-02-18,34
2021-02-19,33
2021-02-20,35
2021-02-21,36
2021-02-22,38
2021-02-23,18
2021-02-24,32
2021-02-25,26
2021-02-26,42
2021-02-27,31
2021-02-28,32
2021-03-01,27
2021-03-02,21
2021-03-03,25
2021-03-04,27
2021-03-05,32
2021-03-06,24
2021-03-07,37
2021-03-08,34
2021-03-09,24
2021-03-10,43
2021-03-11,24
2021-03-12,21
2021-03-13,16
2021-03-14,30
2021-03-15,30
2021-03-16,15
2021-03-17,25
2021-03-18,34
2021-03-19,27
2021-03-20,16
2021-03-21,20
2021-03-22,20
2021-03-23,23
2021-03-24,41
2021-03-25,27
2021-03-26,26
2021-03-27,21
2021-03-28,21
2021-03-29,30
2021-03-30,25
2021-03-31,28
2021-04-01,24
2021-04-02,31
2021-04-03,47
2021-04-04,41
2021-04-05,34
2021-04-06,28
2021-04-07,46
2021-04-08,48
2021-04-09,49
2021-04-10,43
2021-04-11,56
2021-04-12,58
2021-04-13,39
2021-04-14,64
2021-04-15,84
2021-04-16,73
2021-04-17,86
2021-04-18,78
2021-04-19,66
2021-04-20,42
2021-04-21,93
2021-04-22,75
2021-04-23,70
2021-04-24,107
2021-04-25,61
2021-04-26,73
2021-04-27,48
2021-04-28,92
2021-04-29,119
2021-04-30,78
2021-05-01,81
2021-05-02,86
2021-05-03,60
2021-05-04,47
2021-05-05,101
2021-05-06,106
2021-05-07,86
2021-05-08,69
2021-05-09,73
2021-05-10,79
2021-05-11,39
2021-05-12,88
2021-05-13,81
2021-05-14,56
2021-05-15,34
2021-05-16,52
2021-05-17,70
2021-05-18,50
2021-05-19,72
2021-05-20,61
2021-05-21,57
2021-05-22,52
2021-05-23,41
2021-05-24,54
2021-05-25,37
2021-05-26,0
2021-05-27,125
2021-05-28,53
2021-05-29,62
2021-05-30,61
2021-05-31,49
2021-06-01,31
2021-06-02,66
2021-06-03,73
2021-06-04,46
2021-06-05,63
2021-06-06,46
2021-06-07,32
2021-06-08,47
2021-06-09,99
2021-06-10,103
2021-06-11,76
2021-06-12,60
2021-06-13,71
2021-06-14,79
2021-06-15,52
2021-06-16,89
2021-06-17,65
2021-06-18,71
2021-06-19,82
2021-06-20,86
2021-06-21,78
2021-06-22,80
2021-06-23,105
2021-06-24,95
2021-06-25,88
2021-06-26,83
2021-06-27,90
2021-06-28,75
2021-06-29,83
2021-06-30,106
2021-07-01,116
2021-07-02,106
2021-07-03,114
2021-07-04,82
2021-07-05,116
2021-07-06,105
2021-07-07,119
2021-07-08,134
2021-07-09,126
2021-07-10,189
2021-07-11,194
2021-07-12,144
2021-07-13,106
2021-07-14,157
2021-07-15,194
2021-07-16,164
2021-07-17,205
2021-07-18,192
2021-07-19,121
2021-07-20,117
2021-07-21,177
2021-07-22,92
2021-07-23,139
2021-07-24,317
2021-07-25,231
2021-07-26,204
2021-07-27,164
2021-07-28,59
2021-07-29,309
2021-07-30,167
2021-07-31,183
2021-08-01,172
2021-08-02,209
2021-08-03,159
2021-08-04,184
2021-08-05,140
2021-08-06,129
2021-08-07,130
2021-08-08,122
2021-08-09,94
2021-08-10,64
2021-08-11,131
2021-08-12,90
2021-08-13,290
2021-08-14,145
2021-08-15,82
2021-08-16,78
