dates,incrementalcount_vaccine_covid_19_administered
2021-03-13,743
2021-03-14,1333
2021-03-15,479
2021-03-22,5524
2021-03-23,4020
2021-03-26,6827
2021-03-27,5458
2021-04-03,9371
2021-04-04,8403
2021-04-05,9514
2021-04-06,6865
2021-04-07,7332
2021-04-08,12525
2021-04-09,5595
2021-04-10,12558
2021-04-11,11715
2021-04-12,11446
2021-04-13,9346
2021-04-14,7586
2021-04-15,8600
2021-04-19,13498
2021-04-20,13274
2021-04-21,12693
2021-04-22,14525
2021-04-23,13183
2021-04-24,13539
2021-04-25,13397
2021-04-26,12991
2021-04-27,12914
2021-04-28,12832
2021-05-01,28281
2021-05-02,15437
2021-05-03,8684
2021-05-04,8393
2021-05-05,11612
2021-05-06,13078
2021-05-07,21187
2021-05-08,20614
2021-05-09,19169
2021-05-10,18842
2021-05-16,29416
2021-05-17,28138
2021-05-18,27970
2021-05-19,28096
2021-05-22,27084
2021-05-23,22827
2021-05-24,20585
2021-05-25,22661
2021-05-26,21608
2021-05-27,22376
2021-05-28,23301
2021-05-29,23729
2021-05-30,19694
2021-05-31,16419
2021-06-01,24696
2021-06-02,33213
2021-06-03,34936
2021-06-04,36362
2021-06-05,37878
2021-06-06,33888
2021-06-07,32971
2021-06-08,30668
2021-06-09,28562
2021-06-10,22715
2021-06-11,37394
2021-06-12,35655
2021-06-13,33725
2021-06-14,24341
2021-06-15,27314
2021-06-16,26511
2021-06-17,26748
2021-06-18,31367
2021-06-19,33954
2021-06-20,31304
2021-06-21,26498
2021-06-22,26904
2021-06-23,25300
2021-06-24,23884
2021-06-25,19918
2021-06-26,31385
2021-06-27,28189
2021-06-28,28193
2021-06-29,28007
2021-06-30,23220
2021-07-01,36414
2021-07-02,31095
2021-07-03,30271
2021-07-04,29603
2021-07-05,27329
2021-07-06,25426
2021-07-07,27695
2021-07-08,30281
2021-07-09,32974
2021-07-10,22286
2021-07-11,18215
2021-07-12,21971
2021-07-13,28769
2021-07-14,27759
2021-07-15,34562
2021-07-16,35441
2021-07-17,42832
2021-07-18,37602
2021-07-19,35292
2021-07-26,43554
2021-08-08,99522
2021-08-14,53045
2021-08-17,46928
2021-08-18,44857
2021-08-19,51882
2021-08-20,57204
2021-08-23,46043
2021-08-24,32233
2021-08-25,31140
2021-08-26,48920
2021-08-27,55171
2021-08-28,36782
2021-08-29,408756
2021-08-30,48033
2021-09-04,377706
2021-09-05,30184
2021-09-06,30058
2021-09-07,31864
2021-09-08,34801
2021-09-11,428453
2021-09-12,33849
2021-09-15,48838
2021-09-16,56532
2021-09-19,41813
2021-09-20,38342
2021-09-21,36883
2021-09-22,48448
2021-09-23,44623
2021-09-24,42183
2021-09-25,40610
2021-09-28,51779
2021-10-02,40483
2021-10-03,33577
2021-10-04,46496
2021-10-05,38702
2021-10-06,33277
2021-10-07,30239
2021-10-08,37094
2021-10-09,48890
2021-10-10,40832
2021-10-11,33572
2021-10-12,35425
2021-10-13,38526
2021-10-14,40843
2021-10-15,20516
2021-10-16,37508
2021-10-17,24542
2021-10-18,21051
2021-10-19,24237
2021-10-20,27719
2021-10-21,37671
2021-10-22,41104
2021-10-23,31202
2021-10-24,18128
2021-10-25,52938
2021-10-29,39380
2021-10-30,74310
2021-11-02,52538
2021-11-03,42244
2021-11-04,37158
2021-11-05,41887
2021-11-06,23928
2021-11-07,50086
2021-11-08,39217
2021-11-09,40434
2021-11-10,36293
2021-11-11,34738
2021-11-12,30773
2021-11-13,41577
2021-11-14,24802
2021-11-15,38607
2021-11-16,30213
2021-11-17,30045
2021-11-18,20692
2021-11-19,26450
2021-11-20,22956
2021-11-23,35927
2021-11-24,27747
2021-11-25,45126
2021-11-26,38660
2021-11-27,40350
2021-11-28,31208
2021-11-29,55139
2021-11-30,57605
2021-12-01,35414
2021-12-02,27333
2021-12-03,34003
2021-12-04,35765
2021-12-05,38366
2021-12-06,37951
2021-12-07,43416
2021-12-08,45165
2021-12-09,36295
2021-12-10,43454
2021-12-11,42205
2021-12-12,32571
2021-12-13,45571
2021-12-14,40261
2021-12-15,46351
2021-12-16,39571
2021-12-17,41546
2021-12-18,56271
2021-12-19,45314
2021-12-20,57793
2021-12-24,49646
2021-12-27,45811
2021-12-28,62346
2021-12-29,60218
2021-12-30,78300
2021-12-31,38582
2022-01-01,26146
2022-01-02,23167
2022-01-05,30137
2022-01-06,24643
2022-01-07,19966
2022-01-08,17041
2022-01-09,17440
2022-01-10,16259
2022-01-11,18741
2022-01-12,17322
2022-01-13,16683
2022-01-14,17400
2022-01-15,18159
2022-01-16,20470
2022-01-17,16879
2022-01-18,20603
2022-01-19,19236
2022-01-22,17880
2022-01-23,12238
2022-01-24,13408
2022-01-25,8267
2022-01-26,7284
2022-01-27,9161
2022-01-28,8661
2022-01-29,8457
2022-01-30,8760
2022-01-31,8428
2022-02-01,31517
2022-02-02,2723
2022-02-03,6044
2022-02-04,6180
2022-02-05,6301
2022-02-06,6332
2022-02-07,6561
2022-02-08,6558
2022-02-09,7873
2022-02-10,10013
2022-02-11,10782
2022-02-12,9464
2022-02-13,7287
2022-02-14,8002
2022-02-15,9311
2022-02-18,5910
2022-02-19,5895
2022-02-20,5308
2022-02-21,4824
2022-02-22,38630
2022-02-23,8854
2022-02-24,4670
2022-02-25,7129
2022-02-26,1390
2022-02-27,3208
2022-02-28,3094
2022-03-03,3109
2022-03-04,3169
2022-03-05,2630
2022-03-06,2191
2022-03-09,2754
2022-03-10,1662
2023-01-17,638
