dates,cumulativecount_vaccine_covid_19_administered
2020-12-28,340
2020-12-29,381
2020-12-30,913
2020-12-31,961
2021-01-01,980
2021-01-02,1007
2021-01-03,1041
2021-01-04,1114
2021-01-05,2910
2021-01-06,6945
2021-01-07,15466
2021-01-08,24917
2021-01-09,28217
2021-01-10,28716
2021-01-11,34468
2021-01-12,50580
2021-01-13,72550
2021-01-14,96145
2021-01-15,119868
2021-01-16,125120
2021-01-17,128423
2021-01-18,139734
2021-01-19,159243
2021-01-20,181025
2021-01-21,211466
2021-01-22,241723
2021-01-23,250266
2021-01-24,252221
2021-01-25,263709
2021-01-26,276720
2021-01-27,293605
2021-01-28,317689
2021-01-29,339530
2021-01-30,344125
2021-01-31,345136
2021-02-01,353178
2021-02-02,378029
2021-02-03,409220
2021-02-04,443887
2021-02-05,475216
2021-02-06,481839
2021-02-07,485292
2021-02-08,495664
2021-02-09,523901
2021-02-10,549867
2021-02-11,586830
2021-02-12,622119
2021-02-13,630973
2021-02-14,633022
2021-02-15,647066
2021-02-16,662269
2021-02-17,682598
2021-02-18,710829
2021-02-19,742423
2021-02-20,748557
2021-02-21,750834
2021-02-22,763797
2021-02-23,784253
2021-02-24,807800
2021-02-25,840138
2021-02-26,872639
2021-02-27,877217
2021-02-28,878138
2021-03-01,892025
2021-03-02,916095
2021-03-03,946749
2021-03-04,997218
2021-03-05,1042772
2021-03-06,1051271
2021-03-07,1052878
2021-03-08,1070563
2021-03-09,1099928
2021-03-10,1136508
2021-03-11,1191309
2021-03-12,1236944
2021-03-13,1247075
2021-03-14,1248691
2021-03-15,1279835
2021-03-16,1327047
2021-03-17,1375134
2021-03-18,1450985
2021-03-19,1519407
2021-03-20,1541998
2021-03-21,1543108
2021-03-22,1576367
2021-03-23,1624873
2021-03-24,1687200
2021-03-25,1767112
2021-03-26,1837889
2021-03-27,1860711
2021-03-28,1863337
2021-03-29,1887485
2021-03-30,1920155
2021-03-31,2005653
2021-04-01,2108195
2021-04-02,2191528
2021-04-03,2212726
2021-04-04,2213071
2021-04-05,2228094
2021-04-06,2275531
2021-04-07,2323989
2021-04-08,2451941
2021-04-09,2587971
2021-04-10,2657147
2021-04-11,2661320
2021-04-12,2710606
2021-04-13,2783659
2021-04-14,2885033
2021-04-15,2997432
2021-04-16,3092038
2021-04-17,3150510
2021-04-18,3156785
2021-04-19,3218427
2021-04-20,3269260
2021-04-21,3361927
2021-04-22,3459094
2021-04-23,3531793
2021-04-24,3578537
2021-04-25,3585092
2021-04-26,3649016
2021-04-27,3702685
2021-04-28,3798029
2021-04-29,3905163
2021-04-30,3988175
2021-05-01,4035966
2021-05-02,4039880
2021-05-03,4119361
2021-05-04,4203377
2021-05-05,4359183
2021-05-06,4521966
