dates,covid19mobilitytrend_park
2020-02-15,29
2020-02-16,-30
2020-02-17,8
2020-02-18,18
2020-02-19,13
2020-02-20,4
2020-02-21,15
2020-02-22,0
2020-02-23,-27
2020-02-24,7
2020-02-25,29
2020-02-26,-4
2020-02-27,-15
2020-02-28,3
2020-02-29,-7
2020-03-01,-2
2020-03-02,-12
2020-03-03,11
2020-03-04,7
2020-03-05,-16
2020-03-06,2
2020-03-07,33
2020-03-08,-21
2020-03-09,6
2020-03-10,-5
2020-03-11,-3
2020-03-12,4
2020-03-13,-5
2020-03-14,0
2020-03-15,20
2020-03-16,7
2020-03-17,31
2020-03-18,7
2020-03-19,-19
2020-03-20,-50
2020-03-21,-34
2020-03-22,-20
2020-03-23,-20
2020-03-24,-8
2020-03-25,-19
2020-03-26,-25
2020-03-27,-27
2020-03-28,-38
2020-03-29,-66
2020-03-30,-35
2020-03-31,-18
2020-04-01,-18
2020-04-02,-38
2020-04-03,-38
2020-04-04,-30
2020-04-05,-13
2020-04-06,-19
2020-04-07,4
2020-04-08,-3
2020-04-09,-7
2020-04-10,-12
2020-04-11,-20
2020-04-12,-24
2020-04-13,-31
2020-04-14,-26
2020-04-15,-12
2020-04-16,-4
2020-04-17,-14
2020-04-18,-54
2020-04-19,-29
2020-04-20,-9
2020-04-21,0
2020-04-22,-1
2020-04-23,2
2020-04-24,-17
2020-04-25,-25
2020-04-26,-3
2020-04-27,4
2020-04-28,-38
2020-04-29,-31
2020-04-30,-28
2020-05-01,-37
2020-05-02,-36
2020-05-03,-13
2020-05-04,-4
2020-05-05,17
2020-05-06,21
2020-05-07,19
2020-05-08,11
2020-05-09,17
2020-05-10,-39
2020-05-11,-18
2020-05-12,6
2020-05-13,-7
2020-05-14,-1
2020-05-15,1
2020-05-16,-6
2020-05-17,26
2020-05-18,22
2020-05-19,35
2020-05-20,34
2020-05-21,80
2020-05-22,-5
2020-05-23,-3
2020-05-24,4
2020-05-25,29
2020-05-26,47
2020-05-27,41
2020-05-28,33
2020-05-29,33
2020-05-30,35
2020-05-31,60
2020-06-01,125
2020-06-02,48
2020-06-03,35
2020-06-04,-19
2020-06-05,-28
2020-06-06,-10
2020-06-07,22
2020-06-08,-9
2020-06-09,18
2020-06-10,25
2020-06-11,27
2020-06-12,27
2020-06-13,60
2020-06-14,48
2020-06-15,53
2020-06-16,47
2020-06-17,3
2020-06-18,33
2020-06-19,49
2020-06-20,70
2020-06-21,55
2020-06-22,70
2020-06-23,102
2020-06-24,93
2020-06-25,89
2020-06-26,56
2020-06-27,43
2020-06-28,56
2020-06-29,51
2020-06-30,38
2020-07-01,35
2020-07-02,58
2020-07-03,77
2020-07-04,39
2020-07-05,49
2020-07-06,77
2020-07-07,111
2020-07-08,19
2020-07-09,67
2020-07-10,70
2020-07-11,98
2020-07-12,124
2020-07-13,151
2020-07-14,71
2020-07-15,89
2020-07-16,57
2020-07-17,102
2020-07-18,124
2020-07-19,122
2020-07-20,172
2020-07-21,252
2020-07-22,142
2020-07-23,146
2020-07-24,86
2020-07-25,64
2020-07-26,83
2020-07-27,115
2020-07-28,123
2020-07-29,127
2020-07-30,127
2020-07-31,108
2020-08-01,87
2020-08-02,90
2020-08-03,85
2020-08-04,145
2020-08-05,137
2020-08-06,128
2020-08-07,112
2020-08-08,95
2020-08-09,78
2020-08-10,114
2020-08-11,123
2020-08-12,106
2020-08-13,83
2020-08-14,82
2020-08-15,87
2020-08-16,68
2020-08-17,92
2020-08-18,110
2020-08-19,87
2020-08-20,104
2020-08-21,95
2020-08-22,68
2020-08-23,55
2020-08-24,69
2020-08-25,64
2020-08-26,46
2020-08-27,75
2020-08-28,48
2020-08-29,38
2020-08-30,19
2020-08-31,55
2020-09-01,66
2020-09-02,69
