dates,covid19mobilitytrend_localbusiness
2020-02-15,14
2020-02-16,20
2020-02-17,6
2020-02-18,5
2020-02-19,3
2020-02-20,4
2020-02-21,2
2020-02-22,8
2020-02-23,11
2020-02-24,2
2020-02-25,5
2020-02-26,-3
2020-02-27,3
2020-02-28,0
2020-02-29,2
2020-03-01,5
2020-03-02,0
2020-03-03,1
2020-03-04,2
2020-03-05,7
2020-03-06,3
2020-03-07,11
2020-03-08,24
2020-03-09,5
2020-03-10,7
2020-03-11,3
2020-03-12,5
2020-03-13,-4
2020-03-14,-10
2020-03-15,-42
2020-03-16,-10
2020-03-17,-31
2020-03-18,-36
2020-03-19,-41
2020-03-20,-45
2020-03-21,-57
2020-03-22,-64
2020-03-23,-54
2020-03-24,-54
2020-03-25,-56
2020-03-26,-53
2020-03-27,-44
2020-03-28,-66
2020-03-29,-66
2020-03-30,-57
2020-03-31,-55
2020-04-01,-54
2020-04-02,-51
2020-04-03,-50
2020-04-04,-54
2020-04-05,-54
2020-04-06,-44
2020-04-07,-42
2020-04-08,-41
2020-04-09,-29
2020-04-10,-81
2020-04-11,-51
2020-04-12,-77
2020-04-13,-84
2020-04-14,-45
2020-04-15,-46
2020-04-16,-44
2020-04-17,-44
2020-04-18,-52
2020-04-19,-59
2020-04-20,-45
2020-04-21,-45
2020-04-22,-46
2020-04-23,-46
2020-04-24,-46
2020-04-25,-52
2020-04-26,-52
2020-04-27,-44
2020-04-28,-43
2020-04-29,-45
2020-04-30,-32
2020-05-01,-79
2020-05-02,-42
2020-05-03,-43
2020-05-04,-34
2020-05-05,-35
2020-05-06,-35
2020-05-07,-32
2020-05-08,-28
2020-05-09,-30
2020-05-10,-26
2020-05-11,-28
2020-05-12,-32
2020-05-13,-33
2020-05-14,-29
2020-05-15,-30
2020-05-16,-29
2020-05-17,-30
2020-05-18,-18
2020-05-19,-22
2020-05-20,-23
2020-05-21,-18
2020-05-22,-17
2020-05-23,-21
2020-05-24,-19
2020-05-25,-20
2020-05-26,-20
2020-05-27,-20
2020-05-28,-17
2020-05-29,-15
2020-05-30,-13
2020-05-31,-44
2020-06-01,-47
2020-06-02,-9
2020-06-03,-10
2020-06-04,-9
2020-06-05,-12
2020-06-06,-7
2020-06-07,0
2020-06-08,-7
2020-06-09,-8
2020-06-10,-7
2020-06-11,-2
2020-06-12,-1
2020-06-13,-6
2020-06-14,-7
2020-06-15,-3
2020-06-16,-5
2020-06-17,-7
2020-06-18,-4
2020-06-19,-2
2020-06-20,-9
2020-06-21,-3
2020-06-22,-2
2020-06-23,2
2020-06-24,1
2020-06-25,0
2020-06-26,-4
2020-06-27,-6
2020-06-28,3
2020-06-29,-7
2020-06-30,3
2020-07-01,-1
2020-07-02,0
2020-07-03,1
2020-07-04,-1
2020-07-05,11
2020-07-06,3
2020-07-07,7
2020-07-08,6
2020-07-09,6
2020-07-10,4
2020-07-11,-2
2020-07-12,18
2020-07-13,9
2020-07-14,7
2020-07-15,6
2020-07-16,5
2020-07-17,-2
2020-07-18,-2
2020-07-19,8
2020-07-20,7
2020-07-21,3
2020-07-22,5
2020-07-23,5
2020-07-24,-1
2020-07-25,-4
2020-07-26,15
2020-07-27,6
2020-07-28,3
2020-07-29,2
2020-07-30,2
2020-07-31,-1
2020-08-01,-4
2020-08-02,14
2020-08-03,4
2020-08-04,7
2020-08-05,10
2020-08-06,10
2020-08-07,5
2020-08-08,1
2020-08-09,16
2020-08-10,9
2020-08-11,8
2020-08-12,11
2020-08-13,9
2020-08-14,6
2020-08-15,1
2020-08-16,21
2020-08-17,9
2020-08-18,13
2020-08-19,21
2020-08-20,-28
2020-08-21,-8
2020-08-22,-8
2020-08-23,13
