dates,incrementalcount_medicaltest_conditioncovid_19
2020-03-06,39
2020-03-07,50
2020-03-08,43
2020-03-10,169
2020-03-11,78
2020-03-12,121
2020-03-13,128
2020-03-14,156
2020-03-15,222
2020-03-16,234
2020-03-17,117
2020-03-18,216
2020-03-19,519
2020-03-20,685
2020-03-21,470
2020-03-22,966
2020-03-23,1072
2020-03-24,598
2020-03-25,704
2020-03-26,1188
2020-03-27,1270
2020-03-28,1028
2020-03-29,1845
2020-03-30,1153
2020-03-31,845
2020-04-01,1062
2020-04-02,1193
2020-04-03,1368
2020-04-04,1655
2020-04-05,1826
2020-04-06,1032
2020-04-07,1464
2020-04-08,2002
2020-04-09,2078
2020-04-10,2122
2020-04-11,2013
2020-04-12,1571
2020-04-13,1287
2020-04-14,1006
2020-04-15,1501
2020-04-16,1163
2020-04-17,3101
2020-04-18,2311
2020-04-19,2452
2020-04-20,1704
2020-04-21,1995
2020-04-22,2650
2020-04-23,2688
2020-04-24,2861
2020-04-25,2550
2020-04-26,2704
2020-04-27,2120
2020-04-28,1547
2020-04-29,3128
2020-04-30,2651
2020-05-01,3380
2020-05-02,3220
2020-05-03,2459
2020-05-04,1948
2020-05-05,1599
2020-05-06,3178
2020-05-07,5301
2020-05-08,5022
2020-05-09,4200
2020-05-10,4999
2020-05-11,3908
2020-05-12,2554
2020-05-13,3781
2020-05-14,4758
2020-05-15,3979
2020-05-16,4192
2020-05-17,3708
2020-05-18,2106
2020-05-19,1454
2020-05-20,4032
2020-05-21,4782
2020-05-22,8290
2020-05-23,3459
2020-05-24,3665
2020-05-25,1694
2020-05-26,1644
2020-05-27,3697
2020-05-28,4051
2020-05-29,6141
2020-05-30,3410
2020-05-31,2418
2020-06-01,1985
2020-06-02,2004
2020-06-03,1603
2020-06-04,4322
2020-06-05,6712
2020-06-06,4247
2020-06-07,3349
2020-06-08,547
2020-06-09,3719
2020-06-10,3221
2020-06-11,4558
2020-06-12,4422
2020-06-13,3500
2020-06-14,3573
2020-06-15,1635
2020-06-16,1451
2020-06-17,5311
2020-06-18,3459
2020-06-19,3793
2020-06-20,3709
2020-06-21,3226
2020-06-22,1789
2020-06-23,746
2020-06-24,2559
2020-06-25,3709
2020-06-26,1927
2020-06-27,3207
2020-06-28,931
2020-06-29,2685
2020-06-30,1066
2020-07-01,2805
2020-07-02,1940
2020-07-03,1938
2020-07-04,1880
2020-07-05,2082
2020-07-06,493
2020-07-07,900
2020-07-08,1710
2020-07-09,909
2020-07-10,2435
2020-07-11,1183
2020-07-12,1205
2020-07-13,1136
2020-07-14,797
2020-07-15,2827
2020-07-16,1447
2020-07-17,2117
2020-07-18,2384
2020-07-19,2713
2020-07-20,2224
2020-07-21,760
2020-07-22,2158
2020-07-23,3132
2020-07-24,3734
2020-07-25,3819
2020-07-26,2881
2020-07-27,2029
2020-07-28,1656
2020-07-29,3207
2020-07-30,3015
2020-07-31,2702
2020-08-01,3724
2020-08-02,2110
2020-08-03,1965
2020-08-04,1170
2020-08-05,1976
2020-08-06,2438
2020-08-07,2921
2020-08-08,2970
2020-08-09,2335
2020-08-10,1888
2020-08-11,799
2020-08-12,2897
2020-08-13,3189
2020-08-14,3142
2020-08-15,2998
2020-08-16,2923
2020-08-17,2324
2020-08-18,2479
2020-08-19,3700
2020-08-20,2968
2020-08-21,3352
2020-08-22,1480
2020-08-23,2181
2020-08-24,1458
2020-08-25,1892
2020-08-26,4625
2020-08-27,3732
2020-08-28,5846
2020-08-29,3245
2020-08-30,6380
2020-08-31,3880
2020-09-01,1792
2020-09-02,7589
2020-09-03,7516
2020-09-04,7091
2020-09-05,8097
2020-09-06,9765
2020-09-07,11424
2020-09-08,5722
2020-09-09,8335
2020-09-10,10104
2020-09-11,11637
2020-09-12,11841
2020-09-13,8834
2020-09-14,11314
2020-09-15,8653
2020-09-16,9827
2020-09-17,12381
2020-09-18,11546
2020-09-19,12504
2020-09-20,11877
2020-09-21,10022
2020-09-22,6010
2020-09-23,13461
2020-09-24,11945
2020-09-25,11116
2020-09-26,11782
2020-09-27,10073
2020-09-28,7065
2020-09-29,7037
2020-09-30,11167
2020-10-01,11972
2020-10-02,12394
2020-10-03,11174
2020-10-04,7957
2020-10-05,6424
2020-10-06,5699
2020-10-07,9726
2020-10-08,11462
2020-10-09,11163
2020-10-10,11719
2020-10-11,10203
2020-10-12,8527
2020-10-13,7123
2020-10-14,9658
2020-10-15,10742
2020-10-16,9797
2020-10-17,12971
2020-10-18,9997
2020-10-19,9651
2020-10-20,6332
2020-10-21,9113
2020-10-22,16361
2020-10-23,13628
2020-10-24,11971
2020-10-25,18932
2020-10-26,10010
2020-10-27,11710
2020-10-28,15596
2020-10-29,15253
2020-10-30,15638
2020-10-31,16563
2020-11-01,18600
2020-11-02,13628
2020-11-03,14620
2020-11-04,17657
2020-11-05,17968
2020-11-06,20025
2020-11-07,22321
2020-11-08,19189
2020-11-09,16248
2020-11-10,13068
2020-11-11,20987
2020-11-12,23521
2020-11-13,23912
2020-11-14,19140
2020-11-15,28715
2020-11-16,6098
2020-11-17,27292
2020-11-18,21519
2020-11-19,23357
2020-11-20,22860
2020-11-21,24806
2020-11-22,22173
2020-11-23,15311
2020-11-24,10144
2020-11-25,20016
2020-11-26,31879
2020-11-27,21006
2020-11-28,21562
2020-11-29,16311
2020-11-30,8946
2020-12-01,5758
2020-12-02,14944
2020-12-03,26044
2020-12-04,18479
2020-12-05,23290
2020-12-06,23681
2020-12-07,21424
2020-12-08,9527
2020-12-09,28737
2020-12-10,29325
2020-12-11,28603
2020-12-12,30452
2020-12-13,25239
2020-12-14,19245
2020-12-15,10903
2020-12-16,12636
2020-12-17,18362
2020-12-18,32067
2020-12-19,24204
2020-12-20,24033
2020-12-21,15451
2020-12-22,7937
2020-12-23,21239
2020-12-24,26186
2020-12-25,22154
2020-12-26,9494
2020-12-27,3292
2020-12-28,4647
2020-12-29,6190
2020-12-30,18302
2020-12-31,17390
2021-01-01,18128
2021-01-02,10697
2021-01-03,5960
2021-01-04,8727
2021-01-05,6521
2021-01-06,22729
2021-01-07,24290
2021-01-08,24024
2021-01-09,21823
2021-01-10,19262
2021-01-11,12567
2021-01-12,8223
2021-01-13,18550
2021-01-14,19634
2021-01-15,19098
2021-01-16,18339
2021-01-17,17275
2021-01-18,9903
2021-01-19,5130
2021-01-20,16005
2021-01-21,15577
2021-01-22,18064
2021-01-23,17238
2021-01-24,16441
2021-01-25,10064
2021-01-26,5531
2021-01-27,17053
2021-01-28,13093
2021-01-29,18975
2021-01-30,21362
2021-01-31,20142
2021-02-01,10862
2021-02-02,7794
2021-02-03,15434
2021-02-04,18171
2021-02-05,18693
2021-02-06,17596
2021-02-07,19024
2021-02-08,9720
2021-02-09,6410
2021-02-10,16822
2021-02-11,20036
2021-02-12,19439
2021-02-13,19383
2021-02-14,19515
2021-02-15,11270
2021-02-16,6227
2021-02-17,19339
2021-02-18,20855
2021-02-19,22660
2021-02-20,22906
2021-02-21,23167
2021-02-22,15925
2021-02-23,9326
2021-02-24,23399
2021-02-25,25509
2021-02-26,27128
2021-02-27,27814
2021-02-28,27630
2021-03-01,20230
2021-03-02,12818
2021-03-03,25723
2021-03-04,30794
2021-03-05,31274
2021-03-06,35671
2021-03-07,33771
2021-03-08,23890
2021-03-09,17265
2021-03-10,30752
2021-03-11,33464
2021-03-12,36796
2021-03-13,41845
2021-03-14,42308
2021-03-15,27472
2021-03-16,18126
2021-03-17,13649
2021-03-18,26498
2021-03-19,39598
2021-03-20,40476
2021-03-21,40979
2021-03-22,31564
2021-03-23,19279
2021-03-24,33316
2021-03-25,35417
2021-03-26,40293
2021-03-27,42553
2021-03-28,29301
2021-03-29,42479
2021-03-30,18455
2021-03-31,32754
2021-04-01,40444
2021-04-02,39993
2021-04-03,36598
2021-04-04,27094
2021-04-05,18908
2021-04-06,11194
2021-04-07,12201
2021-04-08,30023
2021-04-09,35703
2021-04-10,36612
2021-04-11,36864
2021-04-12,26360
2021-04-13,15467
2021-04-14,35181
2021-04-15,21942
