dates,incrementalcount_vaccine_covid_19_administered
2021-01-19,1925
2021-01-20,5327
2021-01-21,6214
2021-01-22,5330
2021-01-23,3264
2021-01-24,2706
2021-01-25,6217
2021-01-26,8161
2021-01-27,17032
2021-01-28,25502
2021-01-29,34879
2021-01-30,30941
2021-01-31,20308
2021-02-01,12524
2021-02-02,10644
2021-02-03,11824
2021-02-04,23173
2021-02-05,23759
2021-02-06,10559
2021-02-07,5013
2021-02-08,5157
2021-02-09,4406
2021-02-10,5795
2021-02-11,19105
2021-02-12,24071
2021-02-13,8215
2021-02-14,2253
2021-02-15,7915
2021-02-16,10200
2021-02-17,22293
2021-02-18,38209
2021-02-19,55795
2021-02-20,36192
2021-02-21,18222
2021-02-22,8354
2021-02-23,17034
2021-02-24,39296
2021-02-25,42759
2021-02-26,46103
2021-02-27,119173
2021-02-28,9757
2021-03-01,37586
2021-03-02,36881
2021-03-03,41188
2021-03-04,90087
2021-03-05,111697
2021-03-06,34597
2021-03-07,21669
2021-03-08,50887
2021-03-09,64167
2021-03-10,51288
2021-03-11,104536
2021-03-12,89236
2021-03-13,41212
2021-03-14,21588
2021-03-15,13021
2021-03-16,57510
2021-03-17,59533
2021-03-18,58384
2021-03-19,63988
2021-03-20,52140
2021-03-21,30857
2021-03-22,49266
2021-03-23,72374
2021-03-24,81493
2021-03-25,126092
2021-03-26,139719
2021-03-27,51535
2021-03-28,20270
2021-03-31,88939
2021-04-01,166720
2021-04-02,106858
2021-04-03,90885
2021-04-04,58233
2021-04-05,79348
2021-04-06,187488
2021-04-07,143344
2021-04-08,129210
2021-04-09,117172
2021-04-10,101166
2021-04-11,84062
2021-04-12,102588
2021-04-13,107503
2021-04-14,88849
2021-04-18,19329
2021-04-19,59949
2021-04-20,70965
2021-04-21,84030
2021-04-22,126592
2021-04-23,130048
2021-04-26,122485
2021-04-27,156668
2021-04-28,144756
2021-04-29,101570
2021-04-30,177418
2021-05-01,108689
2021-05-02,69755
2021-05-03,106823
2021-05-04,115340
2021-05-05,95994
2021-05-06,142091
2021-05-07,103868
2021-05-08,62334
2021-05-09,32591
2021-05-10,66886
2021-05-13,104809
2021-05-14,100895
2021-05-15,90451
2021-05-16,64663
2021-05-17,97763
2021-05-18,101185
2021-05-19,78988
2021-05-20,140758
2021-05-21,151513
2021-05-22,70000
2021-05-23,28957
2021-05-24,63841
2021-05-25,137357
2021-05-26,147483
2021-05-27,145890
2021-05-28,129778
2021-05-29,59601
2021-05-30,39061
2021-05-31,73638
2021-06-01,69276
2021-06-02,58017
2021-06-03,93527
