dates,covid19mobilitytrend_park
2020-02-15,-7
2020-02-16,68
2020-02-17,22
2020-02-18,26
2020-02-19,15
2020-02-20,-10
2020-02-21,-1
2020-02-22,-7
2020-02-23,61
2020-02-24,4
2020-02-25,24
2020-02-26,29
2020-02-27,-3
2020-02-28,-2
2020-02-29,-3
2020-03-01,71
2020-03-02,40
2020-03-03,86
2020-03-04,3
2020-03-05,2
2020-03-06,14
2020-03-07,13
2020-03-08,12
2020-03-09,-6
2020-03-10,-15
2020-03-11,18
2020-03-12,46
2020-03-13,21
2020-03-14,-19
2020-03-15,-49
2020-03-16,-22
2020-03-17,-21
2020-03-18,-25
2020-03-19,-13
2020-03-20,-20
2020-03-21,-46
2020-03-22,-46
2020-03-23,-56
2020-03-24,-59
2020-03-25,-53
2020-03-26,-48
2020-03-27,-45
2020-03-28,-47
2020-03-29,-32
2020-03-30,-36
2020-03-31,-50
2020-04-01,-55
2020-04-02,-50
2020-04-03,-44
2020-04-04,-64
2020-04-05,-53
2020-04-06,-41
2020-04-07,-36
2020-04-08,-30
2020-04-09,-22
2020-04-10,-28
2020-04-11,-38
2020-04-12,-24
2020-04-13,-28
2020-04-14,-35
2020-04-15,-40
2020-04-16,-21
2020-04-17,-35
2020-04-18,-47
2020-04-19,-26
2020-04-20,-50
2020-04-21,-50
2020-04-22,-33
2020-04-23,-24
2020-04-24,-31
2020-04-25,-34
2020-04-26,-20
2020-04-27,-13
2020-04-28,-12
2020-04-29,-15
2020-04-30,-9
2020-05-01,-9
2020-05-02,-20
2020-05-03,-27
2020-05-04,-28
2020-05-05,12
2020-05-06,-26
2020-05-07,2
2020-05-08,11
2020-05-09,23
2020-05-10,72
2020-05-11,29
2020-05-12,25
2020-05-13,27
2020-05-14,35
2020-05-15,18
2020-05-16,26
2020-05-17,68
2020-05-18,27
2020-05-19,26
2020-05-20,28
2020-05-21,-15
2020-05-22,14
2020-05-23,26
2020-05-24,71
2020-05-25,25
2020-05-26,0
2020-05-27,1
2020-05-28,5
2020-05-29,1
2020-05-30,15
2020-05-31,49
2020-06-01,41
2020-06-02,4
2020-06-03,34
2020-06-04,55
2020-06-05,38
2020-06-06,34
2020-06-07,93
2020-06-08,42
2020-06-09,30
2020-06-10,24
2020-06-11,14
2020-06-12,7
2020-06-13,19
2020-06-14,71
2020-06-15,32
2020-06-16,21
2020-06-17,29
2020-06-18,47
2020-06-19,40
2020-06-20,43
2020-06-21,87
2020-06-22,49
2020-06-23,22
2020-06-24,55
2020-06-25,61
2020-06-26,53
2020-06-27,57
2020-06-28,113
2020-06-29,63
2020-06-30,66
2020-07-01,73
2020-07-02,74
2020-07-03,53
2020-07-04,55
2020-07-05,107
2020-07-06,64
2020-07-07,38
2020-07-08,74
2020-07-09,82
2020-07-10,61
2020-07-11,60
2020-07-12,116
2020-07-13,67
2020-07-14,74
2020-07-15,82
2020-07-16,83
2020-07-17,69
2020-07-18,41
2020-07-19,113
2020-07-20,95
2020-07-21,93
2020-07-22,98
2020-07-23,105
2020-07-24,80
2020-07-25,69
2020-07-26,133
2020-07-27,84
2020-07-28,98
2020-07-29,104
2020-07-30,106
2020-07-31,76
2020-08-01,69
2020-08-02,143
2020-08-03,109
2020-08-04,106
2020-08-05,92
2020-08-06,118
2020-08-07,78
2020-08-08,67
2020-08-09,150
2020-08-10,113
2020-08-11,108
2020-08-12,105
2020-08-13,118
2020-08-14,90
2020-08-15,74
2020-08-16,128
2020-08-17,107
2020-08-18,103
2020-08-19,98
2020-08-20,101
2020-08-21,89
2020-08-22,80
2020-08-23,144
2020-08-24,96
2020-08-25,77
2020-08-26,103
2020-08-27,111
2020-08-28,85
2020-08-29,73
2020-08-30,132
2020-08-31,84
2020-09-01,81
2020-09-02,87
2020-09-03,91
2020-09-04,53
2020-09-05,74
2020-09-06,161
2020-09-07,103
2020-09-08,77
2020-09-09,83
2020-09-10,93
2020-09-11,68
2020-09-12,63
2020-09-13,118
2020-09-14,71
2020-09-15,75
2020-09-16,64
2020-09-17,71
2020-09-18,44
2020-09-19,46
2020-09-20,105
2020-09-21,66
2020-09-22,81
2020-09-23,41
2020-09-24,34
2020-09-25,35
2020-09-26,1
2020-09-27,94
2020-09-28,31
2020-09-29,10
2020-09-30,17
2020-10-01,20
2020-10-02,30
2020-10-03,40
2020-10-04,87
2020-10-05,31
2020-10-06,19
2020-10-07,27
2020-10-08,-8
2020-10-09,-4
2020-10-10,25
2020-10-11,86
2020-10-12,30
2020-10-13,-1
2020-10-14,25
2020-10-15,29
2020-10-16,9
2020-10-17,10
2020-10-18,51
2020-10-19,11
2020-10-20,8
2020-10-21,16
