dates,incrementalcount_medicaltest_conditioncovid_19
2020-02-28,13
2020-02-29,32
2020-03-01,22
2020-03-02,48
2020-03-03,45
2020-03-04,81
2020-03-05,62
2020-03-06,57
2020-03-07,58
2020-03-08,37
2020-03-09,98
2020-03-10,169
2020-03-11,149
2020-03-12,253
2020-03-13,357
2020-03-14,323
2020-03-15,1075
2020-03-16,1707
2020-03-17,1400
2020-03-18,1828
2020-03-19,1311
2020-03-20,579
2020-03-21,350
2020-03-22,183
2020-03-23,459
2020-03-24,967
2020-03-25,888
2020-03-26,998
2020-03-27,1022
2020-03-28,849
2020-03-29,1000
2020-03-30,1420
2020-03-31,1612
2020-04-01,1414
2020-04-02,1265
2020-04-03,1445
2020-04-04,1754
2020-04-05,2486
2020-04-06,1112
2020-04-07,1955
2020-04-08,1676
2020-04-09,1502
2020-04-10,510
2020-04-11,618
2020-04-12,235
2020-04-13,851
2020-04-14,1047
2020-04-15,818
2020-04-16,1332
2020-04-17,1555
2020-04-18,1671
2020-04-19,381
2020-04-20,688
2020-04-21,637
2020-04-22,625
2020-04-23,193
2020-04-24,685
2020-04-25,381
2020-04-26,25
2020-04-27,688
2020-04-28,508
2020-04-29,840
2020-04-30,722
2020-05-01,867
2020-05-02,404
2020-05-03,71
2020-05-04,868
2020-05-05,318
2020-05-06,620
2020-05-07,462
2020-05-08,515
2020-05-09,935
2020-05-10,18
2020-05-11,578
2020-05-12,284
2020-05-13,551
2020-05-14,593
2020-05-15,523
2020-05-16,133
2020-05-17,7
2020-05-18,305
2020-05-19,441
2020-05-20,597
2020-05-21,70
2020-05-22,490
2020-05-23,58
2020-05-24,12
2020-05-25,231
2020-05-26,525
2020-05-27,528
2020-05-28,350
2020-05-29,533
2020-05-30,97
2020-05-31,16
2020-06-01,18
2020-06-02,199
2020-06-03,325
2020-06-04,550
2020-06-05,537
2020-06-06,27
2020-06-07,7
2020-06-08,68
2020-06-09,41
2020-06-10,65
2020-06-11,69
2020-06-12,78
2020-06-13,60
2020-06-14,14
2020-06-15,27
2020-06-16,176
2020-06-17,68
2020-06-18,39
2020-06-19,109
2020-06-20,64
2020-06-21,17
2020-06-22,44
2020-06-23,86
2020-06-24,74
2020-06-25,136
2020-06-26,251
2020-06-27,171
2020-06-28,250
2020-06-29,464
2020-06-30,728
2020-07-01,270
2020-07-02,161
2020-07-03,397
2020-07-04,152
2020-07-05,23
2020-07-06,185
2020-07-07,224
2020-07-08,131
2020-07-09,141
2020-07-10,211
2020-07-11,63
2020-07-12,31
2020-07-13,89
2020-07-14,152
2020-07-15,137
2020-07-16,121
2020-07-17,189
2020-07-18,64
2020-07-19,39
2020-07-20,21
2020-07-21,66
2020-07-22,49
2020-07-23,67
2020-07-24,69
2020-07-25,48
2020-07-26,18
2020-07-27,37
2020-07-28,124
2020-07-29,352
2020-07-30,1138
2020-07-31,1324
2020-08-01,826
2020-08-02,1205
2020-08-03,767
2020-08-04,615
2020-08-05,825
2020-08-06,1077
2020-08-07,594
2020-08-08,396
2020-08-09,232
2020-08-10,345
2020-08-11,1190
2020-08-12,722
2020-08-13,328
2020-08-14,537
2020-08-15,347
2020-08-16,158
2020-08-17,408
2020-08-18,504
2020-08-19,438
2020-08-20,591
2020-08-21,588
2020-08-22,272
2020-08-23,291
2020-08-24,602
2020-08-25,871
2020-08-26,767
2020-08-27,723
2020-08-28,663
2020-08-29,360
2020-08-30,217
2020-08-31,675
2020-09-01,593
2020-09-02,609
2020-09-03,557
2020-09-04,659
2020-09-05,349
2020-09-06,126
2020-09-07,726
2020-09-08,702
2020-09-09,524
2020-09-10,562
2020-09-11,589
2020-09-12,334
2020-09-13,148
2020-09-14,605
2020-09-15,774
2020-09-16,1247
2020-09-17,3104
2020-09-18,3259
2020-09-19,1404
2020-09-20,1512
2020-09-21,3846
2020-09-22,4525
2020-09-23,2073
2020-09-24,2230
2020-09-25,2237
2020-09-26,974
2020-09-27,765
2020-09-28,1764
2020-09-29,1703
2020-09-30,1427
2020-10-01,1269
2020-10-02,1456
2020-10-03,1135
2020-10-04,1088
2020-10-05,2535
2020-10-06,2386
2020-10-07,2591
2020-10-08,3479
2020-10-09,3213
2020-10-10,1608
2020-10-11,1055
2020-10-12,3129
2020-10-13,1815
2020-10-14,2219
2020-10-15,2175
2020-10-16,1807
2020-10-17,1286
2020-10-18,823
2020-10-19,2079
2020-10-20,1435
2020-10-21,1602
2020-10-22,1550
2020-10-23,1574
2020-10-24,957
2020-10-25,712
2020-10-26,2286
2020-10-27,2733
2020-10-28,1541
2020-10-29,2035
2020-10-30,1752
2020-10-31,989
2020-11-01,828
2020-11-02,1618
2020-11-03,1881
2020-11-04,1662
2020-11-05,1307
2020-11-06,1485
2020-11-07,611
2020-11-08,522
2020-11-09,1264
2020-11-10,1031
2020-11-11,865
2020-11-12,822
2020-11-13,1181
2020-11-14,431
2020-11-15,383
2020-11-16,1296
2020-11-17,961
2020-11-18,770
2020-11-19,667
2020-11-20,765
2020-11-21,334
2020-11-22,271
2020-11-23,958
2020-11-24,747
2020-11-25,706
2020-11-26,899
2020-11-27,1047
2020-11-28,575
2020-11-29,543
2020-11-30,1563
2020-12-01,1326
2020-12-02,1318
2020-12-03,872
