dates,incrementalcount_vaccine_covid_19_administered
2021-02-16,187
2021-02-17,1538
2021-02-18,3284
2021-02-19,865
2021-02-23,171
2021-02-26,706
2021-03-02,152
2021-03-05,553
2021-03-12,810
2021-03-18,986
2021-03-19,1321
2021-03-23,1849
2021-03-24,3161
2021-03-25,1874
2021-03-26,463
2021-04-09,6642
2021-04-29,11534
2021-04-30,12197
2021-05-06,9938
2021-05-07,17136
2021-05-12,10275
2021-05-19,8402
2021-05-20,5030
2021-05-21,6058
2021-05-28,5876
2021-06-03,10495
2021-06-04,4131
2021-06-16,13366
2021-06-17,14830
2021-06-23,11227
2021-06-24,15516
2021-06-25,3133
2021-06-30,10705
2021-07-01,21266
2021-07-02,12525
2021-07-08,6966
2021-07-09,880
2021-07-15,5622
2021-08-26,2146
2021-08-27,1422
2021-09-01,460
2021-09-02,835
2021-09-03,1344
2021-09-10,2384
2021-09-15,3617
2021-09-16,3048
2021-09-17,1925
