dates,cumulativecount_vaccine_covid_19_administered
2020-12-30,4875
2021-01-20,6205
2021-01-25,15220
2021-01-27,15522
2021-02-03,16951
2021-02-05,17515
2021-02-08,17657
2021-02-12,19624
2021-02-15,19844
2021-02-16,20031
2021-02-17,21569
2021-02-18,24853
2021-02-19,25718
2021-02-22,27762
2021-02-23,27933
2021-02-25,31451
2021-02-26,32157
2021-03-01,33683
2021-03-02,33835
2021-03-04,39196
2021-03-05,39749
2021-03-08,42027
2021-03-11,46052
2021-03-12,46862
2021-03-15,47059
2021-03-17,50297
2021-03-18,51283
2021-03-19,52604
2021-03-22,53019
2021-03-23,54868
2021-03-24,58029
2021-03-25,59903
2021-03-26,60366
2021-03-29,66156
2021-03-31,72987
2021-04-03,74603
2021-04-08,79726
2021-04-09,86368
2021-04-12,89190
2021-04-14,95439
2021-04-16,98672
2021-04-19,100168
2021-04-22,113330
2021-04-28,121530
2021-04-29,133064
2021-04-30,145261
2021-05-03,146111
2021-05-05,157230
2021-05-06,167168
2021-05-07,184304
2021-05-11,188146
2021-05-12,198421
2021-05-14,203735
2021-05-18,211619
2021-05-19,220021
2021-05-20,225051
2021-05-21,231109
2021-05-25,231640
2021-05-27,243924
2021-05-28,249800
2021-06-02,258829
2021-06-03,269324
2021-06-04,273455
2021-06-07,274144
2021-06-09,287635
2021-06-11,317082
2021-06-15,326982
2021-06-16,340348
2021-06-17,355178
2021-06-22,356839
2021-06-23,368066
2021-06-24,383582
2021-06-25,386715
2021-06-29,390877
2021-06-30,401582
2021-07-01,422848
2021-07-02,435373
2021-07-07,444090
2021-07-08,451056
2021-07-09,451936
2021-07-14,460812
2021-07-15,466434
2021-07-23,468416
2021-07-30,470374
2021-08-04,472176
2021-08-06,477205
2021-08-25,522977
2021-08-26,525123
2021-08-27,526545
2021-08-31,527448
2021-09-01,527908
2021-09-02,528743
2021-09-03,530087
2021-09-07,530746
2021-09-09,533024
2021-09-10,535408
2021-09-14,539198
2021-09-15,542815
2021-09-16,545863
2021-09-17,547788
2021-09-21,548904
2021-09-23,551110
2021-09-30,554603
2021-10-07,558483
2021-10-14,562426
2021-10-21,567789
2021-10-28,570788
2021-11-04,574658
2021-11-11,581809
2021-11-16,589756
2021-11-18,608236
2021-11-23,621821
2021-11-25,637380
2021-11-30,648600
2021-12-02,665013
2021-12-07,673617
2021-12-09,689243
2021-12-14,699204
2021-12-16,704015
2021-12-21,710165
2021-12-23,714337
2021-12-28,715062
2021-12-30,716926
2022-01-04,718540
2022-01-06,721464
2022-01-11,727886
2022-01-13,742545
2022-01-18,753008
2022-01-20,760737
2022-01-25,768450
2022-01-28,775708
2022-02-01,781536
2022-02-03,788853
2022-02-08,795015
2022-02-11,798254
2022-02-15,798884
2022-02-22,801420
2022-03-01,803609
2022-03-08,804106
2022-03-15,804593
2022-03-22,805039
2022-03-29,805469
