dates,covid19mobilitytrend_park
2020-02-15,3
2020-02-16,-4
2020-02-17,3
2020-02-18,1
2020-02-19,2
2020-02-20,0
2020-02-21,-2
2020-02-22,-5
2020-02-23,-9
2020-02-24,2
2020-02-25,4
2020-02-26,6
2020-02-27,1
2020-02-28,1
2020-02-29,0
2020-03-01,2
2020-03-02,3
2020-03-03,5
2020-03-04,5
2020-03-05,4
2020-03-06,9
2020-03-07,12
2020-03-08,2
2020-03-09,6
2020-03-10,8
2020-03-11,7
2020-03-12,9
2020-03-13,2
2020-03-14,1
2020-03-15,-1
2020-03-16,4
2020-03-17,6
2020-03-18,4
2020-03-19,-1
2020-03-20,-2
2020-03-21,-4
2020-03-22,-5
2020-03-23,5
2020-03-24,8
2020-03-25,3
2020-03-26,-7
2020-03-27,-6
2020-03-28,-12
2020-03-29,-12
2020-03-30,-2
2020-03-31,-4
2020-04-01,-4
2020-04-02,-6
2020-04-03,-11
2020-04-04,-15
2020-04-05,-16
2020-04-06,-3
2020-04-07,-1
2020-04-08,-2
2020-04-09,-4
2020-04-10,-8
2020-04-11,-10
2020-04-12,-11
2020-04-13,-10
2020-04-14,-6
2020-04-15,-6
2020-04-16,-4
2020-04-17,-10
2020-04-18,-16
2020-04-19,-14
2020-04-20,-3
2020-04-21,0
2020-04-22,-7
2020-04-23,-3
2020-04-24,-17
2020-04-25,-21
2020-04-26,-22
2020-04-27,-11
2020-04-28,-8
2020-04-29,-10
2020-04-30,-5
2020-05-01,-16
2020-05-02,-17
2020-05-03,-24
2020-05-04,-7
2020-05-05,-1
2020-05-06,-9
2020-05-07,-6
2020-05-08,-6
2020-05-09,-7
2020-05-10,-13
2020-05-11,1
2020-05-12,-1
2020-05-13,-3
2020-05-14,-6
2020-05-15,-1
2020-05-16,-8
2020-05-17,-16
2020-05-18,0
2020-05-19,1
2020-05-20,-7
2020-05-21,-2
2020-05-22,0
2020-05-23,1
2020-05-24,5
2020-05-25,4
2020-05-26,11
2020-05-27,5
2020-05-28,3
2020-05-29,1
2020-05-30,-6
2020-05-31,-6
2020-06-01,7
2020-06-02,8
2020-06-03,4
2020-06-04,5
2020-06-05,-1
2020-06-06,-2
2020-06-07,-4
2020-06-08,6
2020-06-09,5
2020-06-10,4
2020-06-11,2
2020-06-12,0
2020-06-13,0
2020-06-14,-8
2020-06-15,8
2020-06-16,6
2020-06-17,6
2020-06-18,-6
2020-06-19,-2
2020-06-20,-1
2020-06-21,-6
2020-06-22,5
2020-06-23,1
2020-06-24,-2
2020-06-25,1
2020-06-26,-4
2020-06-27,-7
2020-06-28,-4
2020-06-29,1
2020-06-30,4
2020-07-01,3
2020-07-02,3
2020-07-03,-1
2020-07-04,-3
2020-07-05,-4
2020-07-06,4
2020-07-07,6
2020-07-08,1
2020-07-09,1
2020-07-10,-3
2020-07-11,-9
2020-07-12,-7
2020-07-13,-5
2020-07-14,3
2020-07-15,1
2020-07-16,-6
2020-07-17,-3
2020-07-18,-10
2020-07-19,-5
2020-07-20,-2
2020-07-21,2
2020-07-22,-7
2020-07-23,-2
2020-07-24,-6
2020-07-25,-5
2020-07-26,-13
2020-07-27,-5
2020-07-28,-1
2020-07-29,-6
2020-07-30,-4
2020-07-31,-13
2020-08-01,-4
2020-08-02,2
2020-08-03,-3
2020-08-04,6
2020-08-05,0
2020-08-06,0
2020-08-07,-4
2020-08-08,-2
2020-08-09,3
2020-08-10,6
2020-08-11,7
2020-08-12,2
2020-08-13,2
2020-08-14,-4
2020-08-15,-5
2020-08-16,-1
2020-09-11,19
2020-09-12,12
2020-09-13,15
2020-09-14,30
2020-09-15,34
2020-09-16,22
2020-09-17,16
2020-09-18,16
2020-09-19,23
2020-09-20,16
2020-09-21,32
2020-09-22,22
2020-09-23,11
2020-09-24,19
2020-09-25,8
2020-09-26,26
2020-09-27,23
2020-09-28,22
2020-09-29,21
2020-09-30,9
2020-10-01,-5
2020-10-02,8
2020-10-03,20
2020-10-04,2
2020-10-05,3
2020-10-06,6
2020-10-07,2
2020-10-08,2
2020-10-09,-4
2020-10-10,2
2020-10-11,-1
2020-10-12,9
2020-10-13,10
2020-10-14,7
2020-10-15,-2
2020-10-16,-1
2020-10-17,2
2020-10-18,-1
2020-10-19,6
2020-10-20,9
2020-10-21,10
2020-10-22,13
2020-10-23,9
2020-10-24,17
2020-10-25,12
2020-10-26,17
2020-10-27,20
2020-10-28,17
