dates,incrementalcount_medicaltest_conditioncovid_19
2021-09-22,329
2021-09-23,530
2021-09-24,594
2021-09-25,407
2021-09-26,272
2021-10-02,271
2021-10-29,571
2021-11-10,314
2021-11-11,330
2021-11-15,242
2021-11-16,473
2021-11-17,390
2021-11-18,472
2021-11-19,299
2021-11-22,555
2021-11-23,296
2021-11-26,319
2021-11-27,320
2021-11-28,253
2021-11-29,228
2021-11-30,346
2021-12-01,335
2021-12-02,267
2021-12-03,243
2021-12-04,331
2021-12-05,81
2021-12-06,496
2021-12-07,482
2021-12-08,319
2021-12-09,1071
2021-12-10,781
2021-12-11,137
2021-12-12,514
2021-12-13,240
2021-12-14,669
2021-12-17,378
2021-12-18,516
2021-12-21,685
2021-12-22,683
2021-12-23,660
2021-12-24,345
2021-12-25,923
2021-12-26,264
2021-12-27,897
2021-12-28,61
2021-12-29,566
2021-12-30,1303
2021-12-31,1067
2022-01-01,450
2022-01-02,994
2022-01-03,707
2022-01-04,794
2022-01-05,1167
2022-01-10,1774
2022-01-11,634
2022-01-12,509
2022-01-18,606
2022-01-19,500
2022-01-20,847
2022-01-21,428
2022-01-22,273
2022-01-23,429
2022-01-24,586
2022-01-25,882
2022-01-26,694
2022-01-27,350
2022-01-28,452
2022-01-29,329
2022-01-30,509
2022-02-07,627
2022-02-08,253
2022-02-09,377
2022-02-10,353
2022-02-11,377
2022-02-12,286
2022-02-13,406
2022-02-14,223
2022-02-15,877
2022-03-01,209
2022-03-02,184
2022-03-03,1047
2022-03-04,187
2022-03-05,166
2022-03-06,204
2022-03-07,149
2022-03-08,181
2022-03-09,178
2022-03-10,243
2022-03-11,206
2022-03-12,261
2022-03-13,136
2022-03-31,567
