dates,covid19mobilitytrend_transporthub
2020-02-15,11
2020-02-16,4
2020-02-17,6
2020-02-18,8
2020-02-19,23
2020-02-20,11
2020-02-21,8
2020-02-22,16
2020-02-23,7
2020-02-24,8
2020-02-25,4
2020-02-26,13
2020-02-27,6
2020-02-28,5
2020-02-29,13
2020-03-01,4
2020-03-02,-3
2020-03-03,-1
2020-03-04,8
2020-03-05,2
2020-03-06,2
2020-03-07,3
2020-03-08,-2
2020-03-09,-8
2020-03-10,-6
2020-03-11,3
2020-03-12,-2
2020-03-13,0
2020-03-14,-5
2020-03-15,-10
2020-03-16,-14
2020-03-17,-15
2020-03-18,-15
2020-03-19,-24
2020-03-20,-29
2020-03-21,-38
2020-03-22,-52
2020-03-23,-53
2020-03-24,-56
2020-03-25,-69
2020-03-26,-76
2020-03-27,-81
2020-03-28,-84
2020-03-29,-87
2020-03-30,-83
2020-03-31,-80
2020-04-01,-81
2020-04-02,-82
2020-04-03,-81
2020-04-04,-94
2020-04-05,-96
2020-04-06,-85
2020-04-07,-79
2020-04-08,-83
2020-04-09,-92
2020-04-10,-96
2020-04-11,-95
2020-04-12,-100
2020-04-13,-95
2020-04-14,-81
2020-04-15,-82
2020-04-16,-83
2020-04-17,-84
2020-04-18,-94
2020-04-19,-96
2020-04-20,-85
2020-04-21,-82
2020-04-22,-83
2020-04-23,-84
2020-04-24,-83
2020-04-25,-95
2020-04-26,-96
2020-04-27,-83
2020-04-28,-80
2020-04-29,-80
2020-04-30,-82
2020-05-01,-82
2020-05-02,-93
2020-05-03,-96
2020-05-04,-81
2020-05-05,-74
2020-05-06,-77
2020-05-07,-75
2020-05-08,-73
2020-05-09,-93
2020-05-10,-95
2020-05-11,-78
2020-05-12,-69
2020-05-13,-77
2020-05-14,-80
2020-05-15,-83
2020-05-16,-94
2020-05-17,-94
2020-05-18,-79
2020-05-19,-76
2020-05-20,-73
2020-05-21,-72
2020-05-22,-73
2020-05-23,-91
2020-05-24,-94
2020-05-25,-73
2020-05-26,-69
2020-05-27,-68
2020-05-28,-73
2020-05-29,-68
2020-05-30,-92
2020-05-31,-94
2020-06-01,-91
2020-06-02,-63
2020-06-03,-62
2020-06-04,-68
2020-06-05,-87
2020-06-06,-88
2020-06-07,-92
2020-06-08,-52
2020-06-09,-48
2020-06-10,-53
2020-06-11,-55
2020-06-12,-53
2020-06-13,-66
2020-06-14,-74
2020-06-15,-57
2020-06-16,-49
2020-06-17,-48
2020-06-18,-55
2020-06-19,-53
2020-06-20,-61
2020-06-21,-68
2020-06-22,-55
2020-06-23,-45
2020-06-24,-47
