dates,cumulativecount_vaccine_covid_19_administered
2021-03-13,0
2021-03-14,110
2021-03-21,1500
2021-03-28,7000
2021-04-07,10000
2021-04-11,15000
2021-04-20,21907
2021-04-27,25692
2021-05-09,36000
2021-05-21,50242
2021-05-29,55037
2021-06-05,62183
2021-06-11,68119
2021-06-19,79246
2021-06-26,91067
2021-07-02,95992
2021-07-10,97992
2021-07-17,99755
2021-07-24,103164
2021-07-30,104521
2021-07-31,106898
2021-08-06,108596
2021-08-09,110443
2021-08-20,119473
2021-08-22,129017
2021-08-28,146738
2021-09-04,161613
2021-09-10,173130
2021-09-18,184431
2021-09-24,184461
2021-10-01,207784
2021-10-08,224531
2021-10-15,238432
2021-10-22,244223
2021-10-29,255085
2021-11-05,263795
2021-11-19,274502
2021-11-29,280176
2021-12-10,288008
2021-12-15,293226
2021-12-22,293443
2021-12-23,300214
2022-01-05,308249
2022-01-12,312840
2022-01-26,318916
2022-02-09,323346
2022-02-16,325698
2022-02-23,327515
2022-03-09,331157
2022-03-16,332549
2022-03-25,334155
2022-03-30,335729
2022-04-22,339546
2022-04-29,340866
2022-07-13,346253
2022-07-29,349262
2022-08-05,355958
2022-08-26,357101
2022-09-02,357722
2022-09-09,358197
2022-09-16,359002
2022-09-23,361661
2022-09-30,362109
2022-10-21,362968
2022-11-11,363832
2022-11-16,364701
