dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,-3
2020-02-16,-1
2020-02-17,0
2020-02-18,0
2020-02-19,-4
2020-02-20,-2
2020-02-21,0
2020-02-22,-2
2020-02-23,-2
2020-02-24,0
2020-02-25,-1
2020-02-26,1
2020-02-27,5
2020-02-28,8
2020-02-29,4
2020-03-01,3
2020-03-02,10
2020-03-03,5
2020-03-04,3
2020-03-05,3
2020-03-06,2
2020-03-07,2
2020-03-08,-1
2020-03-09,4
2020-03-10,2
2020-03-11,7
2020-03-12,13
2020-03-13,17
2020-03-14,11
2020-03-15,14
2020-03-16,36
2020-03-17,14
2020-03-18,7
2020-03-19,11
2020-03-20,0
2020-03-21,-19
2020-03-22,-25
2020-03-23,-19
2020-03-24,-27
2020-03-25,-32
2020-03-26,-29
2020-03-27,-27
2020-03-28,-34
2020-03-29,-34
2020-03-30,-33
2020-03-31,-33
2020-04-01,-38
2020-04-02,-33
2020-04-03,-20
2020-04-04,-98
2020-04-05,-97
2020-04-06,-13
2020-04-07,-2
2020-04-08,0
2020-04-09,-54
2020-04-10,-97
2020-04-11,-97
2020-04-12,-96
2020-04-13,-97
2020-04-14,-9
2020-04-15,-15
2020-04-16,-15
2020-04-17,-9
2020-04-18,-66
2020-04-19,-96
2020-04-20,-21
2020-04-21,-23
2020-04-22,-23
2020-04-23,-23
2020-04-24,-9
2020-04-25,-71
2020-04-26,-97
2020-04-27,-17
2020-04-28,-15
2020-04-29,-17
2020-04-30,-17
2020-05-01,-4
2020-05-02,-66
2020-05-03,-97
2020-05-04,-12
2020-05-05,-16
2020-05-06,-15
2020-05-07,-12
2020-05-08,8
2020-05-09,-62
2020-05-10,-97
2020-05-11,-17
2020-05-12,-13
2020-05-13,-15
2020-05-14,-12
2020-05-15,1
2020-05-16,-64
2020-05-17,-96
2020-05-18,-6
2020-05-19,-11
2020-05-20,-13
2020-05-21,-5
2020-05-22,12
2020-05-23,-59
2020-05-24,-96
2020-05-25,-11
2020-05-26,-10
2020-05-27,-5
2020-05-28,6
2020-05-29,21
2020-05-30,-49
2020-05-31,-95
2020-06-01,-48
2020-06-02,1
2020-06-03,3
2020-06-04,20
2020-06-05,-32
2020-06-06,-52
2020-06-07,-93
2020-06-08,5
2020-06-09,-5
2020-06-10,-7
2020-06-11,-3
2020-06-12,0
2020-06-13,-9
2020-06-14,-36
2020-06-15,-13
2020-06-16,-11
2020-06-17,-7
2020-06-18,-6
2020-06-19,1
2020-06-20,1
2020-06-21,-25
2020-06-22,-12
2020-06-23,-7
2020-06-24,-8
2020-06-25,-4
2020-06-26,4
2020-06-27,-2
2020-06-28,-19
2020-06-29,-2
2020-06-30,-3
2020-07-01,-4
2020-07-02,-2
2020-07-03,2
2020-07-04,-7
2020-07-05,-21
2020-07-06,-4
2020-07-07,-6
2020-07-08,-7
2020-07-09,12
2020-07-10,-35
2020-07-11,-9
2020-07-12,-25
2020-07-13,-4
2020-07-14,-7
2020-07-15,-7
2020-07-16,-5
2020-07-17,-2
2020-07-18,-5
2020-07-19,-20
2020-07-20,-6
2020-07-21,-5
2020-07-22,-7
2020-07-23,-1
2020-07-24,8
2020-07-25,-43
2020-07-26,-60
2020-07-27,-11
2020-07-28,-5
2020-07-29,1
2020-07-30,6
2020-07-31,27
2020-08-01,-85
2020-08-02,-49
2020-08-03,-46
2020-08-04,16
2020-08-05,-18
2020-08-06,-90
2020-08-07,0
2020-08-08,-56
2020-08-09,-94
2020-08-10,6
2020-08-11,-79
2020-08-12,10
2020-08-13,-79
2020-08-14,13
2020-08-15,-46
2020-08-16,-94
2020-08-18,-81
2020-08-20,-9
2020-08-22,-20
2020-08-23,-52
2020-08-25,-24
2020-08-26,-21
2020-08-27,-16
2020-08-28,-8
2020-08-29,-21
2020-08-30,-42
2020-08-31,-16
2020-09-01,-22
2020-09-02,-22
2020-09-03,-21
2020-09-04,-12
2020-09-05,-19
2020-09-06,-36
2020-09-07,-21
2020-09-08,-21
2020-09-09,-24
2020-09-10,-21
2020-09-11,-25
2020-09-12,-22
2020-09-13,-32
2020-09-14,-19
2020-09-15,-21
2020-09-16,-22
2020-09-17,-22
2020-09-18,-15
2020-09-19,-18
2020-09-20,-29
2020-09-21,-24
2020-09-22,-16
2020-09-23,-20
2020-09-24,-21
2020-09-25,-16
2020-09-26,-20
2020-09-27,-27
2020-09-28,-16
2020-09-29,-17
2020-09-30,-18
2020-10-01,-20
2020-10-02,-17
2020-10-03,-17
2020-10-04,-26
2020-10-05,-15
2020-10-06,-12
2020-10-07,-3
2020-10-08,1
2020-10-09,3
2020-10-10,-80
2020-10-11,-84
2020-10-12,-90
2020-10-13,-13
2020-10-14,-19
2020-10-15,-14
2020-10-16,5
2020-10-17,-79
2020-10-18,-85
2020-10-19,-14
2020-10-20,-18
2020-10-21,-25
2020-10-22,-12
2020-10-23,6
2020-10-24,-78
2020-10-25,-85
2020-10-26,-13
2020-10-27,-17
2020-10-28,-16
2020-10-29,-9
2020-10-30,8
2020-10-31,-78
2020-11-01,-83
2020-11-02,-9
2020-11-03,-15
2020-11-04,-20
2020-11-05,-13
2020-11-06,4
2020-11-07,-78
2020-11-08,-87
2020-11-09,-14
2020-11-10,-20
2020-11-11,-23
2020-11-12,-19
2020-11-13,-11
2020-11-14,-22
2020-11-15,-77
2020-11-16,-15
2020-11-17,-20
2020-11-18,-21
2020-11-19,-15
2020-11-20,-10
2020-11-21,-19
2020-11-22,-76
2020-11-23,-12
2020-11-24,-17
2020-11-25,-13
2020-11-26,-16
2020-11-27,-11
2020-11-28,-15
2020-11-29,-71
2020-11-30,-9
2020-12-01,-15
2020-12-02,-17
2020-12-03,-16
2020-12-04,-13
2020-12-05,-14
2020-12-06,-44
2020-12-07,-18
2020-12-08,-17
2020-12-09,-20
2020-12-10,-15
2020-12-11,-10
2020-12-12,-11
2020-12-13,-31
2020-12-14,-14
2020-12-15,-10
2020-12-16,-11
2020-12-17,-8
2020-12-18,-3
2020-12-19,-7
2020-12-20,-18
2020-12-21,7
2020-12-22,10
2020-12-23,20
2020-12-24,35
2020-12-25,-58
2020-12-26,-43
2020-12-27,-46
2020-12-28,-54
2020-12-29,-8
2020-12-30,-7
2020-12-31,7
2021-01-01,-59
2021-01-02,-22
2021-01-03,-40
2021-01-04,-16
2021-01-05,-18
2021-01-06,-20
2021-01-07,-17
2021-01-08,-15
2021-01-09,-15
2021-01-10,-32
2021-01-11,-50
2021-01-12,-18
2021-01-13,-23
2021-01-14,-22
2021-01-15,-24
2021-01-16,-22
2021-01-17,-38
2021-01-18,-23
2021-01-19,-24
2021-01-20,-26
2021-01-21,-22
2021-01-22,-19
2021-01-23,-19
2021-01-24,-32
2021-01-25,-24
2021-01-26,-23
2021-01-27,-20
2021-01-28,-16
2021-01-29,-12
2021-01-30,-14
2021-01-31,-27
2021-02-01,-20
2021-02-02,-19
2021-02-03,-24
2021-02-04,-22
2021-02-05,-19
2021-02-06,-19
2021-02-07,-29
2021-02-08,-25
2021-02-09,-22
2021-02-10,-23
2021-02-11,-18
2021-02-12,-14
2021-02-13,-13
2021-02-14,-25
2021-02-15,-20
2021-02-16,-18
2021-02-17,-19
2021-02-18,-18
2021-02-19,-12
2021-02-20,-15
2021-02-21,-28
2021-02-22,-15
2021-02-23,-20
2021-02-24,-15
2021-02-25,-12
2021-02-26,-8
2021-02-27,-9
2021-02-28,-19
2021-03-01,-12
2021-03-02,-13
2021-03-03,-17
2021-03-04,-14
2021-03-05,-12
2021-03-06,-14
2021-03-07,-24
2021-03-08,-15
2021-03-09,-17
2021-03-10,-18
2021-03-11,-15
2021-03-12,-11
2021-03-13,-12
2021-03-14,-26
2021-03-15,-15
2021-03-16,-16
2021-03-17,-18
2021-03-18,-13
2021-03-19,-9
2021-03-20,-12
2021-03-21,-22
2021-03-22,-11
2021-03-23,-11
2021-03-24,-13
2021-03-25,-11
2021-03-26,-9
2021-03-27,-12
2021-03-28,-19
2021-03-29,-6
2021-03-30,-5
2021-03-31,-3
2021-04-01,14
2021-04-02,-46
2021-04-03,-8
2021-04-04,-30
2021-04-05,-48
2021-04-06,-6
2021-04-07,-12
2021-04-08,-8
2021-04-09,-7
2021-04-10,-11
2021-04-11,-21
2021-04-12,-12
2021-04-13,-12
2021-04-14,-13
2021-04-15,-9
2021-04-16,-7
2021-04-17,-9
2021-04-18,-18
2021-04-19,-10
2021-04-20,-8
2021-04-21,-10
2021-04-22,-10
2021-04-23,-6
2021-04-24,-10
2021-04-25,-19
2021-04-26,-7
2021-04-27,-9
2021-04-28,-6
2021-04-29,-2
2021-04-30,0
2021-05-01,-4
2021-05-02,-14
2021-05-03,-3
2021-05-04,-5
2021-05-05,-8
2021-05-06,-5
2021-05-07,-3
2021-05-08,2
2021-05-09,-18
2021-05-10,-7
2021-05-11,-9
2021-05-12,-9
2021-05-13,-7
2021-05-14,-2
2021-05-15,-2
2021-05-16,-12
2021-05-17,-2
2021-05-18,-2
2021-05-19,-5
2021-05-20,0
2021-05-21,3
2021-05-22,2
2021-05-23,-9
2021-05-24,-38
2021-05-25,3
2021-05-26,-3
2021-05-27,6
2021-05-28,9
2021-05-29,4
2021-05-30,-5
2021-05-31,2
2021-06-01,0
2021-06-02,-1
2021-06-03,18
2021-06-04,-29
2021-06-05,4
2021-06-06,-12
2021-06-07,1
2021-06-08,1
2021-06-09,-1
2021-06-10,3
2021-06-11,4
2021-06-12,-2
2021-06-13,-9
2021-06-14,0
2021-06-15,0
2021-06-16,-4
2021-06-17,1
2021-06-18,3
2021-06-19,4
2021-06-20,-10
2021-06-21,-5
2021-06-22,-5
2021-06-23,-4
2021-06-24,1
2021-06-25,3
2021-06-26,-1
2021-06-27,-7
2021-06-28,6
2021-06-29,3
2021-06-30,3
2021-07-01,2
2021-07-02,4
2021-07-03,-2
2021-07-04,-7
2021-07-05,2
2021-07-06,1
2021-07-07,-3
2021-07-08,2
2021-07-09,7
2021-07-10,2
2021-07-11,-5
2021-07-12,-34
2021-07-13,4
2021-07-14,1
2021-07-15,7
2021-07-16,7
2021-07-17,1
2021-07-18,-6
2021-07-19,4
2021-07-20,3
2021-07-21,0
2021-07-22,3
2021-07-23,6
2021-07-24,-2
2021-07-25,-7
2021-07-26,4
2021-07-27,5
2021-07-28,10
2021-07-29,8
2021-07-30,10
2021-07-31,1
2021-08-01,-4
2021-08-02,-39
2021-08-03,4
2021-08-04,1
2021-08-05,3
2021-08-06,3
2021-08-07,-4
2021-08-08,-6
2021-08-09,1
2021-08-10,1
2021-08-11,-5
2021-08-12,-2
2021-08-13,3
2021-08-14,-1
2021-08-15,-5
2021-08-16,0
2021-08-17,2
2021-08-18,-1
2021-08-19,0
2021-08-20,4
2021-08-21,-2
2021-08-22,-6
2021-08-23,0
2021-08-24,1
2021-08-25,-6
2021-08-26,1
2021-08-27,10
2021-08-28,6
2021-08-29,3
2021-08-30,6
2021-08-31,5
2021-09-01,-3
2021-09-02,2
2021-09-03,5
2021-09-04,1
2021-09-05,1
2021-09-06,-1
2021-09-07,0
2021-09-08,-1
2021-09-09,0
2021-09-10,3
2021-09-11,-2
2021-09-12,-4
2021-09-13,-2
2021-09-14,1
2021-09-15,4
2021-09-16,2
2021-09-17,0
2021-09-18,-1
2021-09-19,-4
2021-09-20,0
2021-09-21,1
2021-09-22,-1
2021-09-23,1
2021-09-24,3
2021-09-25,-3
2021-09-26,-7
2021-09-27,-2
2021-09-28,-1
