dates,covid19mobilitytrend_localbusiness
2020-02-15,8
2020-02-16,7
2020-02-17,3
2020-02-18,4
2020-02-19,3
2020-02-20,1
2020-02-21,2
2020-02-22,5
2020-02-23,3
2020-02-24,-1
2020-02-25,5
2020-02-26,-4
2020-02-27,-3
2020-02-28,-3
2020-02-29,4
2020-03-01,-6
2020-03-02,-8
2020-03-03,1
2020-03-04,1
2020-03-05,7
2020-03-06,3
2020-03-07,8
2020-03-08,17
2020-03-09,-1
2020-03-10,4
2020-03-11,1
2020-03-12,-2
2020-03-13,-12
2020-03-14,-22
2020-03-15,-24
2020-03-16,-23
2020-03-17,-36
2020-03-18,-52
2020-03-19,-58
2020-03-20,-62
2020-03-21,-69
2020-03-22,-78
2020-03-23,-70
2020-03-24,-73
2020-03-25,-73
2020-03-26,-73
2020-03-27,-72
2020-03-28,-74
2020-03-29,-76
2020-03-30,-69
2020-03-31,-70
2020-04-01,-70
2020-04-02,-67
2020-04-03,-67
2020-04-04,-71
2020-04-05,-74
2020-04-06,-62
2020-04-07,-59
2020-04-08,-62
2020-04-09,-62
2020-04-10,-62
2020-04-11,-67
2020-04-12,-70
2020-04-13,-63
2020-04-14,-65
2020-04-15,-59
2020-04-16,-56
2020-04-17,-65
2020-04-18,-66
2020-04-19,-76
2020-04-20,-62
2020-04-21,-60
2020-04-22,-58
2020-04-23,-56
2020-04-24,-58
2020-04-25,-60
2020-04-26,-66
2020-04-27,-53
2020-04-28,-50
2020-04-29,-52
2020-04-30,-44
2020-05-01,-81
2020-05-02,-69
2020-05-03,-69
2020-05-04,-44
2020-05-05,-44
2020-05-06,-52
2020-05-07,-42
2020-05-08,-43
2020-05-09,-50
2020-05-10,-49
2020-05-11,-33
2020-05-12,-32
2020-05-13,-26
2020-05-14,-25
2020-05-15,-24
2020-05-16,-26
2020-05-17,-28
2020-05-18,-19
2020-05-19,-21
2020-05-20,-27
2020-05-21,-13
2020-05-22,-13
2020-05-23,-16
2020-05-24,-25
2020-05-25,-17
2020-05-26,-16
2020-05-27,-16
2020-05-28,-7
2020-05-29,-12
2020-05-30,-10
2020-05-31,-10
2020-06-01,-4
2020-06-02,1
2020-06-03,-1
2020-06-04,-2
2020-06-05,-6
2020-06-06,-1
2020-06-07,0
2020-06-08,-2
2020-06-09,0
2020-06-10,2
2020-06-11,4
2020-06-12,5
2020-06-13,0
2020-06-14,-4
