dates,incrementalcount_medicaltest_conditioncovid_19
2020-04-02,525
2020-04-03,645
2020-04-06,609
2020-04-07,590
2020-04-08,478
2020-04-09,874
2020-04-10,1028
2020-04-11,782
2020-04-12,794
2020-04-13,637
2020-04-14,795
2020-04-15,932
2020-04-16,1404
2020-04-17,1008
2020-04-18,1117
2020-04-19,950
2020-04-20,540
2020-04-21,837
2020-04-22,930
2020-04-23,1307
2020-04-24,1336
2020-04-25,1908
2020-04-26,1154
2020-04-27,992
2020-04-28,781
2020-04-29,1527
2020-04-30,1663
2020-05-01,1385
2020-05-02,605
2020-05-03,1145
2020-05-04,450
2020-05-05,918
2020-05-06,1196
2020-05-07,1695
2020-05-08,604
2020-05-09,1198
2020-05-10,1293
2020-05-11,1036
2020-05-12,1133
2020-05-13,929
2020-05-14,1430
2020-05-15,1339
2020-05-16,1379
2020-05-17,1304
2020-05-18,1488
2020-05-19,2668
2020-05-20,1636
2020-05-21,1373
2020-05-22,510
2020-05-23,1187
2020-05-24,838
2020-05-25,402
2020-05-26,594
2020-05-27,583
2020-05-28,1456
2020-05-29,1029
2020-05-30,1027
2020-05-31,597
2020-06-01,680
2020-06-02,822
2020-06-03,1230
2020-06-04,754
2020-06-05,948
2020-06-09,694
2020-06-10,865
2020-06-11,1000
2020-06-12,792
2020-06-16,815
2020-06-17,770
2020-06-18,1035
2020-06-19,916
2020-06-23,1324
2020-06-24,1315
2020-06-25,1145
2020-06-26,1130
2020-06-30,1177
2020-07-01,1157
2020-07-02,1759
2020-07-03,1851
2020-07-07,1329
2020-07-08,1628
2020-07-09,1871
2020-07-10,1796
2020-07-22,1474
2020-07-23,1784
2020-07-24,1631
2020-07-28,1518
2020-07-29,1596
2020-07-30,1844
2020-07-31,1739
2020-08-04,1569
2020-08-05,1586
2020-08-06,1464
2020-08-07,1067
2020-08-11,2130
2020-08-12,1571
2020-08-13,1539
2020-08-14,2027
2020-08-18,1734
2020-08-19,2092
2020-08-20,1888
2020-08-25,1971
2020-08-26,1774
2020-08-27,1938
2020-08-28,1900
2020-08-29,1484
2020-08-30,1151
2020-08-31,1407
2020-09-01,2201
2020-09-02,2038
2020-09-03,1785
2020-09-04,2284
2020-09-05,1518
2020-09-08,2014
2020-09-09,615
2020-09-10,521
2020-09-11,582
2020-09-15,2217
2020-09-16,2150
2020-09-17,2349
2020-09-18,2233
2020-09-22,2115
2020-09-23,2258
2020-09-24,2060
2020-09-25,1971
2020-09-29,2349
2020-09-30,2081
2020-10-01,2181
2020-10-02,1800
2020-10-06,2185
2020-10-07,2104
2020-10-08,2281
2020-10-09,2192
2020-10-13,2140
2020-10-14,2511
2020-10-15,2326
2020-10-16,2525
2020-10-22,3056
2020-10-23,2966
2020-10-24,2686
2020-10-25,2504
2020-10-26,1848
2020-10-27,3080
2020-10-28,3717
2020-10-29,4328
2020-10-30,3845
2020-10-31,3956
2020-11-01,2948
2020-11-02,1618
2020-11-03,2816
2020-11-04,4456
2020-11-05,5171
2020-11-06,4694
2020-11-07,4442
2020-11-08,2797
2020-11-09,2366
2020-11-10,5375
2020-11-11,5579
2020-11-12,5014
2020-11-13,3854
2020-11-14,3773
2020-11-15,2334
2020-11-16,2390
2020-11-17,3725
2020-11-18,4549
2020-11-19,3614
2020-11-20,4139
2020-11-21,3823
2020-11-22,1969
2020-11-23,1449
2020-11-24,3578
2020-11-25,3929
2020-11-26,2757
2020-11-27,3180
2020-11-28,3252
