dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,6
2020-02-16,10
2020-02-17,2
2020-02-18,7
2020-02-19,2
2020-02-20,2
2020-02-21,4
2020-02-22,4
2020-02-23,7
2020-02-24,1
2020-02-25,12
2020-02-26,1
2020-02-27,0
2020-02-28,0
2020-02-29,4
2020-03-01,0
2020-03-02,-6
2020-03-03,7
2020-03-04,3
2020-03-05,12
2020-03-06,6
2020-03-07,11
2020-03-08,17
2020-03-09,1
2020-03-10,14
2020-03-11,12
2020-03-12,16
2020-03-13,11
2020-03-14,5
2020-03-15,3
2020-03-16,10
2020-03-17,1
2020-03-18,-5
2020-03-19,-15
2020-03-20,-20
2020-03-21,-33
2020-03-22,-41
2020-03-23,-35
2020-03-24,-40
2020-03-25,-41
2020-03-26,-41
2020-03-27,-42
2020-03-28,-47
2020-03-29,-50
2020-03-30,-42
2020-03-31,-39
2020-04-01,-40
2020-04-02,-36
2020-04-03,-33
2020-04-04,-41
2020-04-05,-45
2020-04-06,-30
2020-04-07,-21
2020-04-08,-28
2020-04-09,-27
2020-04-10,-24
2020-04-11,-34
2020-04-12,-38
2020-04-13,-33
2020-04-14,-30
2020-04-15,-23
2020-04-16,-15
2020-04-17,-29
2020-04-18,-36
2020-04-19,-55
2020-04-20,-35
2020-04-21,-27
2020-04-22,-28
2020-04-23,-24
2020-04-24,-26
2020-04-25,-31
2020-04-26,-34
2020-04-27,-24
2020-04-28,-17
2020-04-29,-18
2020-04-30,0
2020-05-01,-64
2020-05-02,-43
2020-05-03,-41
2020-05-04,-11
2020-05-05,-8
2020-05-06,-17
2020-05-07,-8
2020-05-08,-7
2020-05-09,-19
2020-05-10,-10
2020-05-11,-5
2020-05-12,1
2020-05-13,-6
2020-05-14,-5
2020-05-15,-2
2020-05-16,-5
2020-05-17,-5
2020-05-18,0
2020-05-19,2
2020-05-20,-6
2020-05-21,10
2020-05-22,11
2020-05-23,13
2020-05-24,-21
2020-05-25,-3
