dates,cumulativecount_vaccine_covid_19_administered
2021-03-18,0
2021-03-25,152
2021-03-31,1501
2021-04-01,1851
2021-04-03,2094
2021-04-08,2526
2021-04-11,2598
2021-04-12,2875
2021-04-13,3122
2021-04-14,3282
2021-04-15,3587
2021-04-16,3993
2021-04-17,4493
2021-04-18,4620
2021-04-19,4748
2021-04-20,5699
2021-04-21,6237
2021-04-22,7417
2021-04-23,9955
2021-04-24,12550
2021-04-25,12833
2021-04-28,20005
2021-04-30,21707
2021-05-01,25048
2021-05-05,29397
2021-05-06,34657
2021-05-07,36417
2021-05-08,39878
2021-05-09,40120
2021-05-10,41675
2021-05-11,44586
2021-05-12,47182
2021-05-13,47626
2021-05-14,50361
2021-05-15,53163
2021-05-16,53402
2021-05-17,53849
2021-05-18,56996
2021-05-19,60539
2021-05-21,65988
2021-05-22,66759
2021-05-23,67659
2021-05-25,69765
2021-05-26,72533
2021-05-27,74662
2021-05-29,76370
2021-05-30,76578
2021-05-31,76949
2021-06-01,78720
2021-06-02,80585
2021-06-03,82907
2021-06-04,85243
2021-06-05,87457
2021-06-06,87474
2021-06-07,87859
2021-06-08,90718
2021-06-09,93061
2021-06-10,96433
2021-06-11,99782
2021-06-12,100793
2021-06-13,102549
2021-06-14,103605
2021-06-15,107796
2021-06-16,112691
2021-06-17,116733
2021-06-18,121012
2021-06-19,123954
2021-06-20,124064
2021-06-21,124460
2021-06-22,128610
2021-06-23,132060
2021-06-24,135058
2021-06-25,139022
2021-06-26,141164
2021-06-27,141209
2021-06-29,143813
2021-06-30,145957
2021-07-01,147803
2021-07-02,149232
2021-07-03,150322
2021-07-04,150363
2021-07-05,150911
2021-07-06,152907
2021-07-07,154759
2021-07-08,156691
2021-07-09,159585
2021-07-10,161524
2021-07-11,161661
2021-07-12,162641
2021-07-13,164617
2021-07-14,166616
2021-07-15,168273
2021-07-16,169988
2021-07-17,170976
2021-07-18,170983
2021-07-19,171734
2021-07-20,176037
2021-07-21,180801
2021-07-22,186559
2021-07-23,191285
2021-07-24,194504
2021-07-25,195184
2021-07-26,196589
2021-07-27,200694
2021-07-28,204103
2021-07-29,207950
2021-07-30,211410
2021-07-31,213495
2021-08-01,214059
2021-08-02,214981
2021-08-03,218453
2021-08-04,220928
2021-08-05,223327
2021-08-06,226109
2021-08-07,228351
2021-08-08,228548
2021-08-10,235057
2021-08-11,244880
2021-08-12,252502
2021-08-13,259275
2021-08-14,263617
2021-08-15,264719
2021-08-16,268556
2021-08-19,273935
2021-08-25,305086
2021-09-01,329062
2021-09-09,352962
2021-09-15,374178
2021-09-22,407502
2021-09-30,428989
2021-10-07,472404
2021-10-14,495048
2021-10-21,535048
2021-10-28,574217
2021-11-04,600216
2021-11-10,614161
2021-11-18,630212
2022-01-02,643829
2022-01-21,661079
2022-01-26,773702
2022-02-11,787241
2022-02-15,802764
2022-02-25,814463
2022-03-10,814463
2022-06-05,825518
2022-07-10,856277
2022-07-24,879989
2022-07-31,903935
2022-08-14,915321
2022-08-21,933619
2022-09-04,947273
2022-09-11,950468
2022-09-18,952713
2022-10-02,957232
2022-10-09,958674
2022-10-16,959780
2022-10-23,960835
2022-10-30,962898
2022-11-06,964315
2022-11-13,965135
2022-11-20,965768
2022-11-27,967122
2022-12-11,972893
2023-01-08,975554
2023-01-15,976964
2023-01-29,978339
2023-02-19,981339
2023-02-26,981773
2023-03-05,982215
2023-03-12,983378
2023-03-19,985164
2023-03-26,986684
2023-04-02,987464
