dates,incrementalcount_vaccine_covid_19_administered
2021-04-01,350
2021-04-12,277
2021-04-13,247
2021-04-14,160
2021-04-15,305
2021-04-16,406
2021-04-17,500
2021-04-18,127
2021-04-19,128
2021-04-20,951
2021-04-21,538
2021-04-22,1180
2021-04-23,2538
2021-04-24,2595
2021-04-25,283
2021-05-01,3341
2021-05-06,5260
2021-05-07,1760
2021-05-08,3461
2021-05-09,242
2021-05-10,1555
2021-05-11,2911
2021-05-12,2596
2021-05-13,444
2021-05-14,2735
2021-05-15,2802
2021-05-16,239
2021-05-17,447
2021-05-18,3147
2021-05-19,3543
2021-05-22,771
2021-05-23,900
2021-05-26,2768
2021-05-27,2129
2021-05-30,208
2021-05-31,371
2021-06-01,1771
2021-06-02,1865
2021-06-03,2322
2021-06-04,2336
2021-06-05,2214
2021-06-06,17
2021-06-07,385
2021-06-08,2859
2021-06-09,2343
2021-06-10,3372
2021-06-11,3349
2021-06-12,1011
2021-06-13,1756
2021-06-14,1056
2021-06-15,4191
2021-06-16,4895
2021-06-17,4042
2021-06-18,4279
2021-06-19,2942
2021-06-20,110
2021-06-21,396
2021-06-22,4150
2021-06-23,3450
2021-06-24,2998
2021-06-25,3964
2021-06-26,2142
2021-06-27,45
2021-06-30,2144
2021-07-01,1846
2021-07-02,1429
2021-07-03,1090
2021-07-04,41
2021-07-05,548
2021-07-06,1996
2021-07-07,1852
2021-07-08,1932
2021-07-09,2894
2021-07-10,1939
2021-07-11,137
2021-07-12,980
2021-07-13,1976
2021-07-14,1999
2021-07-15,1657
2021-07-16,1715
2021-07-17,988
2021-07-18,7
2021-07-19,751
2021-07-20,4303
2021-07-21,4764
2021-07-22,5758
2021-07-23,4726
2021-07-24,3219
2021-07-25,680
2021-07-26,1405
2021-07-27,4105
2021-07-28,3409
2021-07-29,3847
2021-07-30,3460
2021-07-31,2085
2021-08-01,564
2021-08-02,922
2021-08-03,3472
2021-08-04,2475
2021-08-05,2399
2021-08-06,2782
2021-08-07,2242
2021-08-08,197
2021-08-11,9823
2021-08-12,7622
2021-08-13,6773
2021-08-14,4342
2021-08-15,1102
2021-08-16,3837
