dates,incrementalcount_medicaltest_conditioncovid_19
2020-04-19,25
2020-04-24,31
2020-04-25,54
2020-04-26,29
2020-05-01,56
2020-05-02,132
2020-05-03,62
2020-05-06,18
2020-05-07,102
2020-05-10,32
2020-05-13,164
2020-05-14,243
2020-05-20,152
2020-05-21,95
2020-05-24,180
2020-05-25,90
2020-05-26,69
2020-05-27,15
2020-05-28,169
2020-05-29,42
2020-05-30,133
2020-05-31,135
2020-06-01,290
2020-06-02,35
2020-06-05,178
2020-06-06,193
2020-06-09,27
2020-06-10,114
2020-06-11,217
2020-06-12,213
2020-06-13,168
2020-06-14,167
2020-06-17,187
2020-06-18,249
2020-06-19,159
2020-06-20,323
2020-06-21,172
2020-06-22,322
2020-06-25,274
2020-06-26,91
2020-06-27,158
2020-06-28,443
2020-07-01,445
2020-07-02,98
2020-07-03,622
2020-07-04,399
2020-07-09,457
2020-07-10,165
2020-07-13,699
2020-07-14,741
2020-07-15,866
2020-07-16,76
2020-07-17,457
2020-07-18,203
2020-07-19,653
2020-07-20,300
2020-07-21,460
2020-07-22,806
2020-07-23,522
2020-07-24,319
2020-07-25,786
2020-07-26,919
2020-07-27,1334
2020-07-28,1185
2020-07-29,527
2020-07-30,773
2020-07-31,636
2020-08-01,83
2020-08-02,1374
2020-08-03,796
2020-08-04,719
2020-08-07,1197
2020-08-10,1190
2020-08-11,1112
2020-08-12,456
2020-08-13,1054
2020-08-14,946
2020-08-15,1654
2020-08-16,749
2020-08-17,721
2020-08-18,1078
2020-08-19,1045
2020-08-20,1754
2020-08-21,1378
2020-08-22,1686
2020-08-23,1583
2020-08-24,1214
2020-08-25,1782
2020-08-26,1554
2020-08-27,1667
2020-08-28,542
2020-08-29,1460
2020-08-30,1343
2020-08-31,1457
2020-09-01,1036
2020-09-02,1823
2020-09-03,1630
2020-09-04,1388
2020-09-05,1650
2020-09-06,1409
2020-09-07,1160
2020-09-08,680
2020-09-09,1907
2020-09-10,1418
2020-09-11,1910
2020-09-12,1701
2020-09-13,1230
2020-09-14,955
2020-09-15,1010
2020-09-16,1107
2020-09-17,1264
2020-09-18,1404
2020-09-19,1547
2020-09-20,1047
2020-09-21,1145
2020-09-22,1146
2020-09-23,925
2020-09-24,1041
2020-09-25,1021
2020-09-26,1010
2020-09-27,920
2020-09-28,147
2020-09-29,967
2020-09-30,944
2020-10-01,1430
2020-10-02,1339
2020-10-03,1310
2020-10-04,1223
2020-10-05,600
2020-10-06,455
2020-10-07,1077
2020-10-08,1312
2020-10-09,889
2020-10-10,897
2020-10-11,1345
2020-10-12,894
2020-10-13,592
2020-10-14,1133
2020-10-15,641
2020-10-16,1037
2020-10-17,1255
2020-10-18,724
2020-10-19,947
2020-10-20,707
2020-10-21,703
2020-10-22,1061
2020-10-23,1035
2020-10-24,1150
2020-10-25,553
2020-10-26,663
2020-10-27,531
2020-10-28,1115
2020-10-29,512
2020-10-30,1714
2020-10-31,563
2020-11-01,934
2020-11-02,509
2020-11-03,515
2020-11-04,911
2020-11-05,729
2020-11-06,758
2020-11-07,1762
2020-11-08,793
2020-11-09,1065
2020-11-10,531
2020-11-11,1131
2020-11-12,1268
2020-11-13,1081
2020-11-14,1076
2020-11-15,995
2020-11-16,674
2020-11-17,545
2020-11-18,830
2020-11-19,962
2020-11-20,720
2020-11-21,1347
2020-11-22,1195
2020-11-23,872
2020-11-24,662
2020-11-25,1170
2020-11-26,1327
2020-11-27,1376
2020-11-28,1160
2020-11-29,1286
2020-11-30,1180
2020-12-01,393
2020-12-02,1466
2020-12-03,1333
2020-12-04,1564
2020-12-05,1656
2020-12-06,1680
2020-12-07,399
2020-12-08,2147
2020-12-09,1444
2020-12-10,2012
2020-12-11,2138
2020-12-12,1245
2020-12-13,1723
2020-12-14,1826
2020-12-15,928
2020-12-16,1844
2020-12-17,2448
2020-12-18,2043
2020-12-19,1871
2020-12-20,903
2020-12-21,2676
2020-12-22,1436
2020-12-23,1773
2020-12-24,2114
2020-12-25,2778
2020-12-26,585
2020-12-27,1467
2020-12-28,1845
2020-12-29,2238
2020-12-30,2236
2020-12-31,2221
2021-01-01,2174
2021-01-02,490
2021-01-03,2158
2021-01-04,1432
2021-01-05,2034
2021-01-06,1648
2021-01-07,1678
2021-01-08,2548
2021-01-09,2742
2021-01-10,2724
2021-01-11,1431
2021-01-12,1595
2021-01-13,1708
2021-01-14,2038
2021-01-15,1932
2021-01-16,1846
2021-01-17,1418
2021-01-18,2034
2021-01-19,1397
2021-01-20,1793
2021-01-21,1915
2021-01-22,2768
2021-01-23,2093
2021-01-24,1952
2021-01-25,1627
2021-01-26,1809
2021-01-27,1895
2021-01-28,1261
2021-01-31,2224
2021-02-01,2107
2021-02-02,835
2021-02-03,828
2021-02-04,1141
2021-02-05,1549
2021-02-06,1563
2021-02-07,1037
2021-02-08,867
2021-02-09,1181
