dates,covid19mobilitytrend_localbusiness
2020-02-15,-5
2020-02-16,-12
2020-02-17,-13
2020-02-18,-15
2020-02-19,-13
2020-02-20,-4
2020-02-21,-2
2020-02-22,-1
2020-02-23,-6
2020-02-24,-9
2020-02-25,-1
2020-02-26,0
2020-02-27,2
2020-02-28,13
2020-02-29,20
2020-03-01,23
2020-03-02,7
2020-03-03,2
2020-03-04,4
2020-03-05,2
2020-03-06,5
2020-03-07,8
2020-03-08,2
2020-03-09,-7
2020-03-10,-9
2020-03-11,-7
2020-03-12,-7
2020-03-13,-4
2020-03-14,-1
2020-03-15,-8
2020-03-16,-8
2020-03-17,-19
2020-03-18,-19
2020-03-19,-20
2020-03-20,-9
2020-03-21,-24
2020-03-22,-21
2020-03-23,-17
2020-03-24,-16
2020-03-25,-1
2020-03-26,1
2020-03-27,-9
2020-03-28,-51
2020-03-29,-56
2020-03-30,-50
2020-03-31,-46
2020-04-01,-46
2020-04-02,-50
2020-04-03,-51
2020-04-04,-54
2020-04-05,-56
2020-04-06,-51
2020-04-07,-52
2020-04-08,-52
2020-04-09,-48
2020-04-10,-71
2020-04-11,-55
2020-04-12,-59
2020-04-13,-69
2020-04-14,-50
2020-04-15,-50
2020-04-16,-50
2020-04-17,-49
2020-04-18,-59
2020-04-19,-59
2020-04-20,-45
2020-04-21,-47
2020-04-22,-48
2020-04-23,-49
2020-04-24,-44
2020-04-25,-43
2020-04-26,-49
2020-04-27,-38
2020-04-28,-40
2020-04-29,-37
2020-04-30,-25
2020-05-01,-53
2020-05-02,-32
2020-05-03,-41
2020-05-04,-55
2020-05-05,-14
2020-05-06,-13
2020-05-07,-14
2020-05-08,-18
2020-05-09,-18
2020-05-10,-26
2020-05-11,-20
2020-05-12,-21
2020-05-13,-23
2020-05-14,-22
2020-05-15,-22
2020-05-16,-22
2020-05-17,-30
2020-05-18,-22
2020-05-19,-24
2020-05-20,-8
2020-05-21,-36
2020-05-22,-14
2020-05-23,-16
2020-05-24,-23
2020-05-25,-41
2020-05-26,-16
2020-05-27,-15
2020-05-28,-13
2020-05-29,-7
2020-05-30,-6
2020-05-31,-9
2020-06-01,-7
2020-06-02,-8
2020-06-03,-12
2020-06-04,-13
2020-06-05,-11
2020-06-06,-14
2020-06-07,-21
2020-06-08,-16
2020-06-09,-24
2020-06-10,-21
2020-06-11,-22
2020-06-12,-22
2020-06-13,-24
2020-06-14,-27
2020-06-15,-19
2020-06-16,-22
2020-06-17,-23
2020-06-18,-25
2020-06-19,-15
2020-06-20,-14
2020-06-21,-20
2020-06-22,-20
2020-06-23,-22
2020-06-24,-20
2020-06-25,-11
2020-06-26,-8
2020-06-27,-8
2020-06-28,-15
2020-06-29,-11
2020-06-30,-6
2020-07-01,-4
2020-07-02,-6
2020-07-03,-5
2020-07-04,-5
2020-07-05,-14
2020-07-06,-13
2020-07-07,-16
2020-07-08,-17
2020-07-09,-17
2020-07-10,-14
2020-07-11,-16
2020-07-12,-24
2020-07-13,-19
2020-07-14,-22
2020-07-15,-21
2020-07-16,-21
2020-07-17,-18
2020-07-18,-19
2020-07-19,-25
2020-07-20,-15
2020-07-21,-21
2020-07-22,-19
2020-07-23,-18
2020-07-24,-8
2020-07-25,-5
2020-07-26,-13
2020-07-27,-14
2020-07-28,-17
2020-07-29,-15
2020-07-30,-13
2020-07-31,-1
2020-08-01,1
2020-08-02,-7
2020-08-03,-7
2020-08-04,-12
2020-08-05,-11
2020-08-06,-14
2020-08-07,-12
2020-08-08,-14
2020-08-09,-23
2020-08-10,-19
2020-08-11,-23
2020-08-12,-19
2020-08-13,-28
2020-08-14,-26
2020-08-15,-29
2020-08-16,-38
2020-08-17,-29
2020-08-18,-33
2020-08-19,-32
2020-08-20,-24
2020-08-21,-23
2020-08-22,-26
2020-08-23,-34
2020-08-24,-26
2020-08-25,-17
2020-08-26,-39
2020-08-27,-17
2020-08-28,-19
2020-08-29,-18
2020-08-30,-22
2020-08-31,-10
2020-09-01,-14
2020-09-02,-16
2020-09-03,-17
2020-09-04,-18
2020-09-05,-15
2020-09-06,-23
2020-09-07,-20
2020-09-08,-22
2020-09-09,-21
2020-09-10,-22
2020-09-11,-21
2020-09-12,-19
2020-09-13,-23
2020-09-14,-20
2020-09-15,-22
2020-09-16,-22
2020-09-17,-23
2020-09-18,-13
2020-09-19,-9
2020-09-20,-15
2020-09-21,-17
2020-09-22,-24
2020-09-23,-24
2020-09-24,-23
2020-09-25,-13
2020-09-26,-7
2020-09-27,-16
2020-09-28,-17
2020-09-29,-19
2020-09-30,-9
2020-10-01,-8
2020-10-02,-7
2020-10-03,-4
2020-10-04,-14
2020-10-05,-13
2020-10-06,-19
2020-10-07,-17
2020-10-08,-17
2020-10-09,-14
2020-10-10,-11
2020-10-11,-21
2020-10-12,-20
2020-10-13,-23
2020-10-14,-21
2020-10-15,-22
2020-10-16,-19
2020-10-17,-18
2020-10-18,-26
2020-10-19,-26
2020-10-20,-20
2020-10-21,-17
2020-10-22,-16
2020-10-23,-7
2020-10-24,0
2020-10-25,-10
2020-10-26,-12
2020-10-27,-13
2020-10-28,-11
2020-10-29,-9
2020-10-30,2
2020-10-31,10
2020-11-01,1
2020-11-02,-6
2020-11-03,-7
2020-11-04,-7
2020-11-05,-9
2020-11-06,-6
2020-11-07,-3
2020-11-08,-14
2020-11-09,-18
2020-11-10,-19
2020-11-11,-16
2020-11-12,-17
2020-11-13,-12
2020-11-14,-8
2020-11-15,-19
2020-11-16,-20
2020-11-17,-21
2020-11-18,-18
2020-11-19,-17
2020-11-20,-5
2020-11-21,-1
2020-11-22,-12
2020-11-23,-15
2020-11-24,-5
