dates,covid19mobilitytrend_transporthub
2020-02-15,-8
2020-02-16,-9
2020-02-17,-17
2020-02-18,-11
2020-02-19,-15
2020-02-20,-7
2020-02-21,-3
2020-02-22,-7
2020-02-23,-12
2020-02-24,-12
2020-02-25,-4
2020-02-26,-7
2020-02-27,-4
2020-02-28,4
2020-02-29,-1
2020-03-01,4
2020-03-02,-7
2020-03-03,-2
2020-03-04,-3
2020-03-05,7
2020-03-06,5
2020-03-07,-2
2020-03-08,-10
2020-03-09,-3
2020-03-10,-3
2020-03-11,-6
2020-03-12,0
2020-03-13,-2
2020-03-14,-9
2020-03-15,-14
2020-03-16,-22
2020-03-17,-15
2020-03-18,-20
2020-03-19,-12
2020-03-20,-23
2020-03-21,-31
2020-03-22,-40
2020-03-23,-31
2020-03-24,-27
2020-03-25,-25
2020-03-26,-23
2020-03-27,-49
2020-03-28,-68
2020-03-29,-74
2020-03-30,-71
2020-03-31,-65
2020-04-01,-70
2020-04-02,-66
2020-04-03,-73
2020-04-04,-69
2020-04-05,-75
2020-04-06,-71
2020-04-07,-73
2020-04-08,-76
2020-04-09,-70
2020-04-10,-79
2020-04-11,-71
2020-04-12,-76
2020-04-13,-80
2020-04-14,-71
2020-04-15,-75
2020-04-16,-67
2020-04-17,-70
2020-04-18,-72
2020-04-19,-77
2020-04-20,-70
2020-04-21,-68
2020-04-22,-73
2020-04-23,-66
2020-04-24,-69
2020-04-25,-67
2020-04-26,-72
2020-04-27,-68
2020-04-28,-64
2020-04-29,-71
2020-04-30,-55
2020-05-01,-75
2020-05-02,-64
2020-05-03,-72
2020-05-04,-75
2020-05-05,-44
2020-05-06,-50
2020-05-07,-41
2020-05-08,-45
2020-05-09,-50
2020-05-10,-60
2020-05-11,-49
2020-05-12,-41
2020-05-13,-50
2020-05-14,-40
2020-05-15,-47
2020-05-16,-48
2020-05-17,-62
2020-05-18,-48
2020-05-19,-42
2020-05-20,-41
2020-05-21,-61
2020-05-22,-50
2020-05-23,-50
2020-05-24,-63
2020-05-25,-62
2020-05-26,-42
2020-05-27,-50
2020-05-28,-38
2020-05-29,-37
2020-05-30,-44
2020-05-31,-55
2020-06-01,-40
2020-06-02,-40
2020-06-03,-46
2020-06-04,-41
2020-06-05,-45
2020-06-06,-48
2020-06-07,-64
2020-06-08,-48
2020-06-09,-46
2020-06-10,-48
2020-06-11,-45
2020-06-12,-49
2020-06-13,-55
2020-06-14,-60
2020-06-15,-51
2020-06-16,-43
2020-06-17,-47
2020-06-18,-48
2020-06-19,-48
2020-06-20,-51
2020-06-21,-64
2020-06-22,-54
2020-06-23,-50
2020-06-24,-50
2020-06-25,-43
2020-06-26,-47
2020-06-27,-52
2020-06-28,-62
2020-06-29,-52
2020-06-30,-44
2020-07-01,-42
2020-07-02,-38
2020-07-03,-43
2020-07-04,-43
2020-07-05,-56
2020-07-06,-49
2020-07-07,-43
2020-07-08,-45
2020-07-09,-44
2020-07-10,-45
2020-07-11,-49
2020-07-12,-60
2020-07-13,-46
2020-07-14,-47
2020-07-15,-48
2020-07-16,-42
2020-07-17,-46
2020-07-18,-42
2020-07-19,-63
2020-07-20,-45
2020-07-21,-44
2020-07-22,-46
2020-07-23,-40
2020-07-24,-40
2020-07-25,-51
2020-07-26,-57
2020-07-27,-46
2020-07-28,-38
2020-07-29,-45
2020-07-30,-40
2020-07-31,-41
2020-08-01,-47
2020-08-02,-57
2020-08-03,-44
2020-08-04,-42
2020-08-05,-40
2020-08-06,-39
2020-08-07,-42
2020-08-08,-45
2020-08-09,-54
2020-08-10,-45
2020-08-11,-44
2020-08-12,-48
2020-08-13,-46
2020-08-14,-55
2020-08-15,-56
2020-08-16,-63
2020-09-11,-45
2020-09-12,-52
2020-09-13,-61
2020-09-14,-44
2020-09-15,-42
2020-09-16,-47
