dates,cumulativecount_medicaltest_conditioncovid_19
2020-01-16,4
2020-01-18,5
2020-01-19,6
2020-01-20,8
2020-01-21,20
2020-01-22,64
2020-01-23,134
2020-01-24,191
2020-01-25,282
2020-01-26,399
2020-01-27,522
2020-01-28,617
2020-01-29,723
2020-01-30,823
2020-01-31,916
2020-02-01,1003
2020-02-02,1067
2020-02-03,1198
2020-02-04,1301
2020-02-05,1458
2020-02-06,1535
2020-02-07,1734
2020-02-08,1959
2020-02-09,2087
2020-02-10,2292
2020-02-11,2460
2020-02-12,2588
2020-02-13,2703
2020-02-14,2775
2020-02-15,2864
2020-02-16,2976
2020-02-17,3789
2020-02-18,4621
2020-02-19,5317
2020-02-20,6113
2020-02-21,6827
2020-02-22,7271
2020-02-23,7599
2020-02-24,8297
2020-02-25,8906
2020-02-26,9427
2020-02-27,9947
2020-02-28,10318
2020-02-29,10829
2020-03-01,11259
2020-03-02,11859
2020-03-03,12365
2020-03-04,12850
2020-03-05,13147
2020-03-06,13528
2020-03-07,13835
2020-03-08,14133
2020-03-09,14609
2020-03-10,14941
2020-03-11,15386
2020-03-12,16063
2020-03-13,16502
2020-03-14,16881
2020-03-15,17187
2020-03-16,17917
2020-03-17,18790
2020-03-18,19987
2020-03-19,21350
2020-03-20,22721
2020-03-21,23768
2020-03-22,24579
2020-03-23,25718
2020-03-24,26642
2020-03-25,27580
2020-03-26,28509
2020-03-27,29373
2020-03-28,29900
2020-03-29,30735
2020-03-30,31758
2020-03-31,32682
2020-04-01,33691
2020-04-02,34513
2020-04-03,35393
2020-04-04,36257
2020-04-05,37169
2020-04-06,38983
2020-04-07,40668
2020-04-08,42296
2020-04-09,43872
2020-04-10,45436
2020-04-11,46527
2020-04-12,47191
2020-04-13,48531
2020-04-14,49735
2020-04-15,50687
2020-04-16,51590
2020-04-17,52428
2020-04-18,52985
2020-04-19,53609
2020-04-20,55444
2020-04-21,56815
2020-04-22,57969
2020-04-23,58983
2020-04-24,59810
2020-04-25,60429
2020-04-26,60924
2020-04-27,61664
2020-04-28,62358
2020-04-29,62842
2020-04-30,63337
2020-05-01,63711
2020-05-02,64091
2020-05-03,64433
2020-05-04,64960
2020-05-05,65592
2020-05-06,66043
2020-05-07,66460
2020-05-08,66862
2020-05-09,67131
2020-05-10,67398
2020-05-11,67760
2020-05-12,68109
2020-05-13,68386
2020-05-14,68660
2020-05-15,68983
2020-05-16,69203
2020-05-17,69388
2020-05-18,69657
2020-05-19,69880
2020-05-20,70106
2020-05-21,70342
2020-05-22,70529
2020-05-23,70699
2020-05-24,70882
2020-05-25,71104
2020-05-26,71403
2020-05-27,71586
2020-05-28,71756
2020-05-29,71912
2020-05-30,72086
2020-05-31,72323
2020-06-01,72509
2020-06-02,72687
2020-06-03,72875
2020-06-04,73045
2020-06-05,73229
2020-06-06,73367
2020-06-07,73475
2020-06-08,73604
2020-06-09,73756
2020-06-10,73908
2020-06-11,74043
2020-06-12,74185
2020-06-13,74303
2020-06-14,74414
2020-06-15,74559
2020-06-16,74706
2020-06-17,74852
2020-06-18,74987
2020-06-19,75146
2020-06-20,75260
2020-06-21,75364
2020-06-22,75520
2020-06-23,75646
2020-06-24,75819
2020-06-25,76036
2020-06-26,76212
2020-06-27,76366
2020-06-28,76493
2020-06-29,76677
2020-06-30,76887
2020-07-01,77028
2020-07-02,77157
2020-07-03,77297
2020-07-04,77416
2020-07-05,77567
2020-07-06,77744
2020-07-07,77880
2020-07-08,78021
2020-07-09,78209
2020-07-10,78374
2020-07-11,78492
2020-07-12,78618
2020-07-13,78744
2020-07-14,78899
2020-07-15,79063
2020-07-16,79254
2020-07-17,79399
2020-07-18,79510
2020-07-19,79645
2020-07-20,79806
2020-07-21,79949
2020-07-22,80105
2020-07-23,80268
2020-07-24,80403
2020-07-25,80498
2020-07-26,80621
2020-07-27,80822
2020-07-28,81163
2020-07-29,81383
2020-07-30,81586
2020-07-31,81821
2020-08-01,81925
2020-08-02,82057
2020-08-03,82330
2020-08-04,82522
2020-08-05,82733
2020-08-06,82947
2020-08-07,83111
2020-08-08,83284
2020-08-09,83426
2020-08-10,83673
2020-08-11,83820
2020-08-12,84010
2020-08-13,84239
2020-08-14,84437
2020-08-15,84570
2020-08-16,84694
2020-08-17,84954
2020-08-18,85119
2020-08-19,85341
2020-08-20,85555
2020-08-21,85772
2020-08-22,85900
2020-08-23,86017
2020-08-24,86259
2020-08-25,86414
2020-08-26,86596
2020-08-27,86800
2020-08-28,86977
2020-08-29,87125
2020-08-30,87282
2020-08-31,87497
2020-09-01,87641
2020-09-02,87793
2020-09-03,88025
2020-09-04,88267
2020-09-05,88379
2020-09-06,88552
2020-09-07,88740
2020-09-08,88927
2020-09-09,89082
2020-09-10,89306
2020-09-11,89492
2020-09-12,89618
2020-09-13,89828
2020-09-14,89982
2020-09-15,90142
2020-09-16,90424
2020-09-17,91104
2020-09-18,91455
2020-09-19,91550
2020-09-20,91648
2020-09-21,91931
2020-09-22,92106
2020-09-23,92363
2020-09-24,92561
2020-09-25,92698
2020-09-26,92973
2020-09-27,93177
2020-09-28,93436
2020-09-29,93647
2020-09-30,93907
2020-10-01,94059
2020-10-02,94451
2020-10-03,94560
2020-10-04,94727
2020-10-05,95083
2020-10-06,95253
2020-10-07,95685
2020-10-08,96275
2020-10-09,96614
2020-10-10,96728
2020-10-11,96851
2020-10-12,97156
2020-10-13,97427
2020-10-14,97772
2020-10-15,98361
2020-10-16,98743
2020-10-17,98875
2020-10-18,99051
2020-10-19,99365
2020-10-20,99588
2020-10-21,99803
2020-10-22,100132
2020-10-23,100309
2020-10-24,100406
2020-10-25,100524
2020-10-26,100817
2020-10-27,101023
2020-10-28,101221
2020-10-29,101790
2020-10-30,101946
2020-10-31,102039
2020-11-01,102155
2020-11-02,102507
2020-11-03,102795
2020-11-04,103120
2020-11-05,103392
2020-11-06,103786
2020-11-07,103900
2020-11-08,104018
2020-11-09,104338
2020-11-10,104630
2020-11-11,104917
2020-11-12,105297
2020-11-13,105501
2020-11-14,105599
2020-11-15,105701
2020-11-16,106083
2020-11-17,106298
2020-11-18,106585
2020-11-19,107014
2020-11-20,107213
2020-11-21,107423
2020-11-22,107549
2020-11-23,107890
2020-11-24,108232
2020-11-25,108561
2020-11-26,108986
2020-11-27,109624
2020-11-28,110103
2020-11-29,110344
2020-11-30,110681
2020-12-01,111044
2020-12-02,111228
2020-12-03,112126
2020-12-04,112409
2020-12-05,112555
2020-12-06,112692
2020-12-07,112934
2020-12-08,113225
2020-12-09,113525
2020-12-10,113959
2020-12-11,114739
2020-12-12,115162
2020-12-13,115378
2020-12-14,116225
2020-12-15,117026
2020-12-16,117783
2020-12-17,118573
2020-12-18,119150
2020-12-19,119390
2020-12-20,119573
2020-12-21,120333
2020-12-22,121133
2020-12-23,121803
2020-12-24,122531
2020-12-25,123290
2020-12-26,123614
2020-12-27,123979
2020-12-28,124996
2020-12-29,125806
2020-12-30,126480
2020-12-31,126987
2021-01-01,127187
2021-01-02,127438
2021-01-03,127597
2021-01-04,128782
2021-01-05,129379
2021-01-06,130186
2021-01-07,130885
2021-01-08,131482
2021-01-09,131731
2021-01-10,132007
2021-01-11,132992
2021-01-12,133604
2021-01-13,134362
2021-01-14,135329
2021-01-15,136503
2021-01-16,137046
2021-01-17,137493
2021-01-18,139011
2021-01-19,139960
2021-01-20,141204
2021-01-21,142391
2021-01-22,143714
2021-01-23,144721
2021-01-24,145314
2021-01-25,147049
2021-01-26,148565
2021-01-27,150194
2021-01-28,151795
2021-01-29,153672
2021-01-30,155030
2021-01-31,155902
2021-02-01,157112
2021-02-02,160355
2021-02-03,161522
2021-02-04,162449
2021-02-05,163326
2021-02-06,163843
2021-02-07,164634
2021-02-08,165740
2021-02-09,166523
2021-02-10,166901
2021-02-11,167176
2021-02-12,167452
2021-02-13,167776
2021-02-14,168110
2021-02-15,168435
2021-02-16,168755
2021-02-17,169513
