dates,covid19mobilitytrend_park
2020-02-15,-2
2020-02-16,-21
2020-02-17,-14
2020-02-18,-3
2020-02-19,8
2020-02-20,-4
2020-02-21,6
2020-02-22,3
2020-02-23,24
2020-02-24,6
2020-02-25,4
2020-02-26,3
2020-02-27,-9
2020-02-28,65
2020-02-29,31
2020-03-01,21
2020-03-02,-10
2020-03-03,-2
2020-03-04,-14
2020-03-05,-30
2020-03-06,-1
2020-03-07,9
2020-03-08,26
2020-03-09,-3
2020-03-10,-29
2020-03-11,-4
2020-03-12,-15
2020-03-13,-21
2020-03-14,-28
2020-03-15,31
2020-03-16,0
2020-03-17,-3
2020-03-18,-11
2020-03-19,-29
2020-03-20,-5
2020-03-21,4
2020-03-22,24
2020-03-23,-9
2020-03-24,-5
2020-03-25,0
2020-03-26,-10
2020-03-27,-11
2020-03-28,-33
2020-03-29,17
2020-03-30,-13
2020-03-31,-6
2020-04-01,-10
2020-04-02,10
2020-04-03,40
2020-04-04,-7
2020-04-05,-12
2020-04-06,-28
2020-04-07,-18
2020-04-08,-8
2020-04-09,-12
2020-04-10,-1
2020-04-11,-20
2020-04-12,-10
2020-04-13,-6
2020-04-14,-1
2020-04-15,1
2020-04-16,-5
2020-04-17,2
2020-04-18,5
2020-04-19,19
2020-04-20,-6
2020-04-21,-12
2020-04-22,-16
2020-04-23,-32
2020-04-24,-24
2020-04-25,-9
2020-04-26,4
2020-04-27,-10
2020-04-28,0
2020-04-29,3
2020-04-30,-4
2020-05-01,39
2020-05-02,13
2020-05-03,18
2020-05-04,-6
2020-05-05,-3
2020-05-06,-7
2020-05-07,-13
2020-05-08,-3
2020-05-09,-4
2020-05-10,-1
2020-05-11,-10
2020-05-12,-14
2020-05-13,1
2020-05-14,-9
2020-05-15,0
2020-05-16,-14
2020-05-17,13
2020-05-18,-21
2020-05-19,-34
2020-05-20,-17
2020-05-21,-38
2020-05-22,-47
2020-05-23,-36
2020-05-24,19
2020-05-25,-6
2020-05-26,-15
2020-05-27,-26
2020-05-28,-38
2020-05-29,-17
2020-05-30,2
2020-05-31,19
2020-06-01,-10
2020-06-02,-6
2020-06-03,0
2020-06-04,-9
2020-06-05,-2
2020-06-06,-4
2020-06-07,-11
2020-06-08,-24
2020-06-09,-11
2020-06-10,0
2020-06-11,-10
2020-06-12,-3
2020-06-13,2
2020-06-14,5
2020-06-15,-4
2020-06-16,-1
2020-06-17,2
2020-06-18,-9
2020-06-19,-5
2020-06-20,-15
2020-06-21,16
2020-06-22,-3
2020-06-23,-2
2020-06-24,2
2020-06-25,34
2020-06-26,65
2020-06-27,22
2020-06-28,10
2020-06-29,-4
2020-06-30,-6
2020-07-01,-11
2020-07-02,-25
2020-07-03,-5
2020-07-04,-2
2020-07-05,13
2020-07-06,-1
2020-07-07,2
2020-07-08,2
2020-07-09,-6
2020-07-10,1
2020-07-11,3
2020-07-12,17
2020-07-13,1
2020-07-14,2
2020-07-15,1
2020-07-16,-1
2020-07-17,10
2020-07-18,9
2020-07-19,20
2020-07-20,2
2020-07-21,6
2020-07-22,8
2020-07-23,-2
2020-07-24,8
2020-07-25,6
2020-07-26,18
2020-07-27,1
2020-07-28,-1
2020-07-29,8
2020-07-30,0
2020-07-31,7
2020-08-01,6
2020-08-02,13
2020-08-03,-25
2020-08-04,-13
2020-08-05,3
2020-08-06,-2
2020-08-07,7
2020-08-08,4
2020-08-09,24
2020-08-10,-9
2020-08-11,-8
2020-08-12,5
2020-08-13,-1
2020-08-14,6
2020-08-15,4
2020-08-16,24
2020-08-17,11
2020-08-18,5
2020-08-19,2
2020-08-20,-4
2020-08-21,3
2020-08-22,-12
2020-08-23,16
2020-08-24,6
2020-08-25,4
2020-08-26,-6
2020-08-27,-27
2020-08-28,-6
2020-08-29,0
2020-08-30,8
2020-08-31,-19
2020-09-01,-11
2020-09-02,-12
2020-09-03,-16
2020-09-04,-4
2020-09-05,2
2020-09-06,19
2020-09-07,-2
2020-09-08,-3
2020-09-09,-5
2020-09-10,-12
2020-09-11,-2
2020-09-12,-5
2020-09-13,14
2020-09-14,-4
2020-09-15,-4
2020-09-16,-4
2020-09-17,-9
2020-09-18,-4
2020-09-19,4
2020-09-20,9
