dates,incrementalcount_medicaltest_conditioncovid_19
2020-03-01,1
2020-03-02,5
2020-03-03,9
2020-03-04,16
2020-03-05,13
2020-03-06,7
2020-03-07,2
2020-03-08,4
2020-03-09,5
2020-03-10,13
2020-03-12,14
2020-03-13,8
2020-03-14,6
2020-03-15,5
2020-03-16,30
2020-03-17,52
2020-03-18,32
2020-03-19,46
2020-03-20,69
2020-03-21,39
2020-03-22,37
2020-03-23,93
2020-03-24,97
2020-03-25,101
2020-03-26,111
2020-03-27,143
2020-03-28,107
2020-03-29,110
2020-03-30,128
2020-03-31,169
2020-04-01,276
2020-04-02,198
2020-04-03,172
2020-04-04,208
2020-04-05,185
2020-04-06,267
2020-04-07,257
2020-04-08,180
2020-04-09,221
2020-04-10,179
2020-04-11,168
2020-04-12,104
2020-04-13,178
2020-04-14,161
2020-04-15,154
2020-04-16,129
2020-04-17,209
2020-04-18,207
2020-04-19,148
2020-04-20,231
2020-04-21,184
2020-04-22,238
2020-04-23,238
2020-04-24,181
2020-04-25,360
2020-04-26,168
2020-04-27,298
2020-04-28,278
2020-04-29,240
2020-04-30,428
2020-05-01,395
2020-05-02,303
2020-05-03,200
2020-05-04,371
2020-05-05,307
2020-05-06,392
2020-05-07,358
2020-05-08,492
2020-05-09,160
2020-05-10,262
2020-05-11,283
2020-05-12,337
2020-05-13,358
2020-05-14,373
2020-05-15,363
2020-05-16,304
2020-05-17,1588
2020-05-18,708
2020-05-19,444
2020-05-20,1885
2020-05-21,1487
2020-05-22,1609
2020-05-23,757
2020-05-24,563
2020-05-25,2340
2020-05-26,1337
2020-05-27,419
2020-05-28,878
2020-05-29,656
2020-05-30,297
2020-05-31,373
2020-06-01,1159
2020-06-02,764
2020-06-03,2219
2020-06-04,2971
2020-06-05,2605
2020-06-06,749
2020-06-07,1235
2020-06-08,3465
2020-06-09,1249
2020-06-10,916
2020-06-11,1131
2020-06-12,1342
2020-06-13,577
2020-06-14,1539
2020-06-15,1403
2020-06-16,1522
2020-06-17,1716
2020-06-18,768
2020-06-19,804
2020-06-20,807
2020-06-21,1397
2020-06-22,1197
2020-06-23,1663
2020-06-24,2069
2020-06-25,475
2020-06-26,941
2020-06-27,2588
2020-06-28,1086
2020-06-29,1252
