dates,covid19mobilitytrend_localbusiness
2020-02-15,2
2020-02-16,0
2020-02-17,-3
2020-02-18,-2
2020-02-19,-2
2020-02-20,-2
2020-02-21,-2
2020-02-22,-1
2020-02-23,-4
2020-02-24,-7
2020-02-25,-10
2020-02-26,-2
2020-02-27,2
2020-02-28,3
2020-02-29,2
2020-03-01,2
2020-03-02,-2
2020-03-03,2
2020-03-04,1
2020-03-05,-1
2020-03-06,-1
2020-03-07,1
2020-03-08,0
2020-03-09,-8
2020-03-10,-3
2020-03-11,-3
2020-03-12,2
2020-03-13,-3
2020-03-14,-12
2020-03-15,-27
2020-03-16,-51
2020-03-17,-63
2020-03-18,-65
2020-03-19,-67
2020-03-20,-66
2020-03-21,-68
2020-03-22,-75
2020-03-23,-70
2020-03-24,-70
2020-03-25,-69
2020-03-26,-69
2020-03-27,-68
2020-03-28,-72
2020-03-29,-77
2020-03-30,-66
2020-03-31,-72
2020-04-01,-73
2020-04-02,-72
2020-04-03,-72
2020-04-04,-73
2020-04-05,-93
2020-04-06,-66
2020-04-07,-68
2020-04-08,-66
2020-04-09,-64
2020-04-10,-93
2020-04-11,-87
2020-04-12,-89
2020-04-13,-54
2020-04-14,-60
2020-04-15,-59
2020-04-16,-60
2020-04-17,-62
2020-04-18,-66
2020-04-19,-86
2020-04-20,-59
2020-04-21,-65
2020-04-22,-58
2020-04-23,-60
2020-04-24,-61
2020-04-25,-63
2020-04-26,-83
2020-04-27,-56
2020-04-28,-59
2020-04-29,-55
2020-04-30,-55
2020-05-01,-55
2020-05-02,-58
2020-05-03,-77
2020-05-04,-43
2020-05-05,-47
2020-05-06,-45
2020-05-07,-46
2020-05-08,-47
2020-05-09,-50
2020-05-10,-70
2020-05-11,-44
2020-05-12,-44
2020-05-13,-43
2020-05-14,-43
2020-05-15,-45
2020-05-16,-50
2020-05-17,-70
2020-05-18,-34
2020-05-19,-38
2020-05-20,-38
2020-05-21,-40
2020-05-22,-42
2020-05-23,-48
2020-05-24,-65
2020-05-25,-36
2020-05-26,-34
2020-05-27,-35
2020-05-28,-37
2020-05-29,-36
2020-05-30,-38
2020-05-31,-58
2020-06-01,-25
2020-06-02,-29
2020-06-03,-28
2020-06-04,-29
2020-06-05,-32
2020-06-06,-33
2020-06-07,-55
2020-06-08,-23
2020-06-09,-27
2020-06-10,-26
2020-06-11,-28
2020-06-12,-27
2020-06-13,-25
2020-06-14,-49
2020-06-15,-14
2020-06-16,-14
2020-06-17,-16
2020-06-18,-15
2020-06-19,-17
2020-06-20,-17
2020-06-21,-47
2020-06-22,-19
2020-06-23,-21
2020-06-24,-19
2020-06-25,-17
2020-06-26,-20
2020-06-27,-18
2020-06-28,-26
2020-06-29,-12
2020-06-30,-13
2020-07-01,-13
2020-07-02,-11
2020-07-03,-12
2020-07-04,-28
2020-07-05,-23
2020-07-06,-7
2020-07-07,-15
2020-07-08,-13
2020-07-09,-14
2020-07-10,-18
2020-07-11,-17
2020-07-12,-24
2020-07-13,-11
2020-07-14,-12
2020-07-15,-14
2020-07-16,-17
2020-07-17,-23
2020-07-18,-26
2020-07-19,-35
2020-07-20,-17
2020-07-21,-20
2020-07-22,-20
2020-07-23,-20
2020-07-24,-25
2020-07-25,-25
2020-07-26,-52
2020-07-27,-9
2020-07-28,-12
2020-07-29,-28
2020-07-30,-68
2020-07-31,-23
2020-08-01,-20
2020-08-02,-48
2020-08-03,-8
2020-08-04,-14
2020-08-05,-17
2020-08-06,-18
2020-08-07,-21
2020-08-08,-19
2020-08-09,-46
2020-08-10,-13
2020-08-11,-16
2020-08-12,-21
2020-08-13,-17
2020-08-14,-20
2020-08-15,-18
2020-08-16,-48
2020-08-17,-15
2020-08-18,-19
2020-08-19,-19
2020-08-20,-21
2020-08-21,-23
2020-08-22,-75
2020-08-23,-56
2020-08-24,-18
2020-08-25,-21
2020-08-26,-22
2020-08-27,-24
2020-08-28,-22
2020-08-29,-21
2020-08-30,-52
2020-08-31,-17
2020-09-01,-22
2020-09-02,-22
2020-09-03,-24
2020-09-04,-21
2020-09-05,-21
2020-09-06,-49
2020-09-07,-19
2020-09-08,-22
2020-09-09,-23
2020-09-10,-23
2020-09-11,-23
2020-09-12,-22
2020-09-13,-32
2020-09-14,-18
2020-09-15,-21
2020-09-16,-21
2020-09-17,-23
2020-09-18,-22
2020-09-19,-22
2020-09-20,-29
2020-09-21,-20
2020-09-22,-24
2020-09-23,-28
2020-09-24,-27
