dates,covid19mobilitytrend_park
2020-02-15,-4
2020-02-16,31
2020-02-17,-11
2020-02-18,-11
2020-02-19,-8
2020-02-20,-6
2020-02-21,-4
2020-02-22,-6
2020-02-23,-4
2020-02-24,-5
2020-02-25,0
2020-02-26,1
2020-02-27,8
2020-02-28,-2
2020-02-29,-8
2020-03-01,-6
2020-03-02,-5
2020-03-03,-5
2020-03-04,-5
2020-03-05,-6
2020-03-06,-5
2020-03-07,0
2020-03-08,-9
2020-03-09,-10
2020-03-10,-7
2020-03-11,-10
2020-03-12,-10
2020-03-13,-17
2020-03-14,-20
2020-03-15,-28
2020-03-16,-28
2020-03-17,-31
2020-03-18,-39
2020-03-19,-37
2020-03-20,-40
2020-03-21,-39
2020-03-22,-47
2020-03-23,-42
2020-03-24,-45
2020-03-25,-44
2020-03-26,-41
2020-03-27,-41
2020-03-28,-44
2020-03-29,-50
2020-03-30,-45
2020-03-31,-45
2020-04-01,-51
2020-04-02,-50
2020-04-03,-49
2020-04-04,-48
2020-04-05,-54
2020-04-06,-47
2020-04-07,-49
2020-04-08,-46
2020-04-09,-34
2020-04-10,-72
2020-04-11,-57
2020-04-12,-63
2020-04-13,-70
2020-04-14,-44
2020-04-15,-50
2020-04-16,-52
2020-04-17,-52
2020-04-18,-47
2020-04-19,-64
2020-04-20,-54
2020-04-21,-57
2020-04-22,-56
2020-04-23,-57
2020-04-24,-53
2020-04-25,-50
2020-04-26,-64
2020-04-27,-53
2020-04-28,-57
2020-04-29,-55
2020-04-30,-56
2020-05-01,-53
2020-05-02,-53
2020-05-03,-62
2020-05-04,-57
2020-05-05,-56
2020-05-06,-53
2020-05-07,-53
2020-05-08,-50
2020-05-09,-47
2020-05-10,-53
2020-05-11,-51
2020-05-12,-52
2020-05-13,-50
2020-05-14,-47
2020-05-15,-44
2020-05-16,-42
2020-05-17,-49
2020-05-18,-45
2020-05-19,-46
2020-05-20,-43
2020-05-21,-44
2020-05-22,-39
2020-05-23,-34
2020-05-24,-57
2020-05-25,-68
2020-05-26,-38
2020-05-27,-37
2020-05-28,-38
2020-05-29,-38
2020-05-30,-35
2020-05-31,-42
2020-06-01,-36
2020-06-02,-40
2020-06-03,-36
2020-06-04,-37
2020-06-05,-40
2020-06-06,-32
2020-06-07,-37
2020-06-08,-36
2020-06-09,-42
2020-06-10,-36
2020-06-11,-37
2020-06-12,-33
2020-06-13,-31
