dates,incrementalcount_vaccine_covid_19_administered
2021-04-07,3784
2021-08-25,29318
2021-08-28,5793
2021-08-29,5000
2021-09-01,7122
2021-09-09,6265
2021-09-10,7676
2021-09-16,8866
2021-09-28,12598
2021-10-07,7585
2021-10-08,7335
2021-10-13,5365
2021-10-14,5673
2021-10-15,8420
2021-10-22,3937
2021-10-23,3467
2021-10-24,2487
2021-10-25,3029
2021-10-26,2686
2021-10-27,3966
2021-10-28,4061
2021-10-29,4230
2021-10-30,4940
2021-10-31,3451
2021-11-01,4137
2021-11-02,10400
2021-11-03,26194
2021-11-06,9720
2021-11-07,12570
2021-11-08,10025
2021-11-09,5761
2021-11-10,8192
2021-11-11,5771
2021-11-12,7212
2021-11-13,6480
2021-11-16,3025
2021-11-17,4841
2021-11-18,5060
2021-11-19,3935
2021-11-20,4073
2021-11-21,7284
2021-11-24,4714
2021-11-25,4324
2021-11-26,4410
2021-11-27,4506
2021-11-30,3167
2021-12-01,5681
2021-12-02,4053
2021-12-03,5087
2021-12-04,6260
2021-12-05,5316
2021-12-06,2555
2021-12-07,3443
2021-12-08,4233
2021-12-09,4710
2021-12-10,8552
2021-12-13,5708
2021-12-16,3161
2021-12-17,4247
2021-12-18,2330
2021-12-19,2596
2021-12-20,3849
2021-12-23,822
2021-12-24,2888
2021-12-25,923
2021-12-26,1
2022-01-05,3200
2022-01-08,5551
2022-01-11,3359
2022-01-12,9084
2022-01-15,3482
2022-01-16,2256
2022-01-17,1127
2022-01-18,5756
2022-01-19,2201
2022-01-20,4880
2022-01-21,6285
2022-01-28,3869
2022-01-31,427
2022-02-01,3330
2022-02-02,1956
2022-02-03,4121
2022-02-04,2931
2022-02-05,2190
2022-02-06,1017
2022-02-09,2793
2022-02-10,2557
2022-02-11,2988
2022-02-12,2455
2022-02-13,1242
2022-02-14,555
2022-02-15,1903
2022-02-16,2092
2022-02-17,2642
2022-02-18,2711
2022-02-21,671
2022-02-22,2487
2022-02-23,1945
2022-02-24,2454
2022-02-25,1968
2022-02-26,2016
2022-02-27,1078
2022-02-28,835
2022-03-03,205
2022-03-04,2283
2022-03-05,1775
2022-03-06,846
2022-03-07,364
2022-03-08,1539
2022-03-09,2004
2022-03-10,3287
2022-03-13,503
2022-03-14,750
2022-03-15,1092
2022-03-16,2008
2022-03-17,1351
2022-03-18,1407
2022-03-22,949
2022-03-23,1329
2022-03-24,897
2022-03-25,1139
2022-03-26,1406
2022-03-29,999
2022-03-30,1004
2022-03-31,1086
2022-04-04,1432
2022-04-05,799
2022-04-06,1278
2022-04-07,904
2022-04-11,1801
2022-04-12,763
2022-04-13,823
2022-04-14,995
2022-04-18,444
2022-04-19,37
2022-04-20,995
2022-04-21,991
2022-04-22,1039
2022-04-26,1008
2022-04-27,0
2022-05-03,4741
2022-05-06,1138
2022-05-09,457
2022-05-17,999
2022-05-20,1088
2022-05-25,876
2022-05-26,800
2022-05-30,952
2022-06-07,727
2022-06-08,933
2022-06-17,677
2022-06-21,688
2022-06-22,680
2022-06-23,403
2022-06-24,686
2022-06-25,464
2022-06-28,709
2022-06-29,558
2022-06-30,554
2022-07-01,586
2022-07-05,786
2022-07-06,663
2022-07-07,620
2022-07-08,842
2022-07-20,3900
2022-07-26,454
2022-08-05,579
2022-08-09,562
2022-08-10,543
2022-08-11,415
2022-08-20,396
2022-08-21,147
2022-08-30,482
2022-08-31,485
2022-09-01,372
2022-09-02,294
2022-09-11,89
2022-09-20,441
2022-09-21,471
2022-09-22,308
2022-09-23,305
2022-09-24,339
2022-09-29,282
2022-09-30,320
