dates,cumulativecount_medicaltest_conditioncovid_19
2020-04-08,39599
2020-04-09,48465
2020-04-10,56681
2020-04-11,65712
2020-04-12,76506
2020-04-13,87166
2020-04-14,102216
2020-04-15,109385
2020-04-16,121468
2020-04-17,127513
2020-04-18,135895
2020-04-19,143745
2020-04-20,148011
2020-04-21,156208
2020-04-22,170400
2020-04-23,185238
2020-04-24,198349
2020-04-25,218195
2020-04-26,232747
2020-04-27,239563
2020-04-28,267612
2020-04-29,296262
2020-04-30,318252
2020-05-01,342498
2020-05-02,355604
2020-05-03,375096
2020-05-04,389309
2020-05-05,406579
2020-05-06,429458
2020-05-07,448020
2020-05-08,473190
2020-05-09,494250
2020-05-10,504930
2020-05-11,512869
2020-05-12,532169
2020-05-13,553302
2020-05-14,587292
2020-05-15,605383
2020-05-16,630482
2020-05-17,650613
2020-05-18,661132
2020-05-19,679582
2020-05-20,715423
2020-05-21,736500
2020-05-22,750526
2020-05-23,788341
2020-05-24,820967
2020-05-25,840922
2020-05-26,875721
2020-05-27,905278
2020-05-28,928797
2020-05-29,963617
2020-05-30,1012708
2020-05-31,1058874
2020-06-01,1076659
2020-06-02,1109052
2020-06-03,1115615
2020-06-04,1135831
2020-06-05,1154468
2020-06-06,1173003
2020-06-07,1191956
2020-06-08,1203985
2020-06-09,1227691
2020-06-10,1255756
2020-06-11,1282478
2020-06-12,1315417
2020-06-13,1338477
2020-06-14,1360839
2020-06-15,1376478
2020-06-16,1396605
2020-06-17,1417911
2020-06-18,1439767
2020-06-19,1461266
2020-06-20,1482563
2020-06-21,1504209
2020-06-22,1517930
2020-06-23,1539746
2020-06-24,1561653
2020-06-25,1583605
2020-06-26,1604521
2020-06-27,1625135
2020-06-28,1645112
2020-06-29,1661324
2020-06-30,1679386
2020-07-01,1699369
2020-07-02,1720261
2020-07-03,1740969
2020-07-04,1761910
2020-07-05,1782846
2020-07-06,1800690
2020-07-07,1821328
2020-07-08,1842316
2020-07-09,1863278
2020-07-10,1883326
2020-07-11,1904242
2020-07-12,1925231
2020-07-13,1943679
2020-07-14,1963921
2020-07-15,1983932
2020-07-16,2003963
2020-07-17,2023996
2020-07-18,2042218
2020-07-19,2063240
2020-07-20,2084311
2020-07-21,2109202
2020-07-22,2133775
2020-07-23,2158770
2020-07-24,2183763
2020-07-25,2206105
2020-07-26,2230247
2020-07-27,2250256
2020-07-28,2270717
2020-07-29,2293612
2020-07-30,2318254
2020-07-31,2348396
2020-08-01,2377948
2020-08-02,2404046
2020-08-03,2417857
2020-08-04,2440184
2020-08-05,2466745
2020-08-06,2493429
2020-08-07,2522993
2020-08-08,2548439
2020-08-09,2573691
2020-08-10,2590078
2020-08-11,2612599
2020-08-12,2643464
2020-08-13,2677014
2020-08-14,2705122
2020-08-15,2738229
2020-08-16,2773412
2020-08-17,2793614
2020-08-18,2818943
2020-08-19,2852011
2020-08-20,2883862
2020-08-21,2915372
2020-08-22,2950589
2020-08-23,2985782
2020-08-24,3006993
2020-08-25,3032744
2020-08-26,3055850
2020-08-27,3089459
2020-08-28,3124076
2020-08-29,3156679
2020-08-30,3191850
2020-08-31,3215842
2020-09-01,3233034
2020-09-02,3256711
2020-09-03,3286526
2020-09-04,3320012
2020-09-05,3353435
2020-09-06,3379580
2020-09-07,3386625
2020-09-08,3403397
2020-09-09,3428910
2020-09-10,3457205
2020-09-11,3482894
2020-09-12,3509997
2020-09-13,3534937
2020-09-14,3552710
2020-09-15,3567927
2020-09-16,3592221
2020-09-17,3614738
2020-09-18,3640863
2020-09-19,3667968
2020-09-20,3693813
2020-09-21,3710694
2020-09-22,3724872
2020-09-23,3751583
2020-09-24,3778648
2020-09-25,3804340
2020-09-26,3827824
2020-09-27,3850122
2020-09-28,3865360
2020-09-29,3878323
2020-09-30,3892353
2020-10-01,3908125
2020-10-02,3922567
2020-10-03,3929873
2020-10-04,3952298
2020-10-05,3961345
2020-10-06,3975007
2020-10-07,3988070
2020-10-08,4003363
2020-10-09,4027591
2020-10-10,4050681
2020-10-11,4077357
2020-10-12,4092566
2020-10-13,4111951
2020-10-14,4135223
2020-10-15,4158359
2020-10-16,4181976
2020-10-17,4206371
2020-10-18,4230353
2020-10-19,4249458
2020-10-20,4270800
2020-10-21,4293748
2020-10-22,4316879
2020-10-23,4343547
2020-10-24,4367969
2020-10-25,4390402
2020-10-26,4407293
2020-10-27,4427751
2020-10-28,4449985
2020-10-29,4473483
2020-10-30,4489872
2020-10-31,4517584
2020-11-01,4537540
2020-11-02,4551185
2020-11-03,4568348
2020-11-04,4591406
2020-11-05,4611380
2020-11-06,4635248
2020-11-07,4655418
2020-11-08,4674263
2020-11-09,4684817
2020-11-10,4700489
2020-11-11,4721179
2020-11-12,4740666
2020-11-13,4761540
2020-11-14,4784978
2020-11-15,4802591
2020-11-16,4815828
2020-11-17,4831147
2020-11-18,4852473
2020-11-19,4874702
2020-11-20,4896839
2020-11-21,4916164
2020-11-22,4935037
2020-11-23,4945165
2020-11-24,4961493
2020-11-25,4982778
2020-11-26,4999956
2020-11-27,5019608
2020-11-28,5039956
2020-11-29,5059179
2020-11-30,5069698
2020-12-01,5085775
2020-12-02,5103401
2020-12-03,5119245
2020-12-04,5136390
2020-12-05,5154919
2020-12-06,5167466
2020-12-07,5179331
2020-12-08,5195499
2020-12-09,5204299
2020-12-10,5217086
2020-12-11,5232485
2020-12-12,5248832
