dates,covid19mobilitytrend_localbusiness
2020-02-15,4
2020-02-16,1
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,-1
2020-02-22,1
2020-02-23,-1
2020-02-24,-1
2020-02-25,1
2020-02-26,0
2020-02-27,0
2020-02-28,2
2020-02-29,6
2020-03-01,5
2020-03-02,2
2020-03-03,2
2020-03-04,1
2020-03-05,0
2020-03-06,0
2020-03-07,3
2020-03-08,5
2020-03-09,-3
2020-03-10,-3
2020-03-11,-6
2020-03-12,-8
2020-03-13,-10
2020-03-14,-11
2020-03-15,-17
2020-03-16,-49
2020-03-17,-77
2020-03-18,-80
2020-03-19,-83
2020-03-20,-84
2020-03-21,-84
2020-03-22,-84
2020-03-23,-82
2020-03-24,-83
2020-03-25,-83
2020-03-26,-82
2020-03-27,-81
2020-03-28,-82
2020-03-29,-82
2020-03-30,-80
2020-03-31,-81
2020-04-01,-81
2020-04-02,-81
2020-04-03,-83
2020-04-04,-85
2020-04-05,-95
2020-04-06,-80
2020-04-07,-83
2020-04-08,-76
2020-04-09,-95
2020-04-10,-96
2020-04-11,-81
2020-04-12,-95
2020-04-13,-78
2020-04-14,-80
2020-04-15,-81
2020-04-16,-82
2020-04-17,-82
2020-04-18,-81
2020-04-19,-95
2020-04-20,-78
2020-04-21,-84
2020-04-22,-80
2020-04-23,-81
2020-04-24,-81
2020-04-25,-80
2020-04-26,-95
2020-04-27,-77
2020-04-28,-79
2020-04-29,-78
2020-04-30,-78
2020-05-01,-83
2020-05-02,-80
2020-05-03,-95
2020-05-04,-76
2020-05-05,-77
2020-05-06,-79
2020-05-07,-84
2020-05-08,-83
2020-05-09,-81
2020-05-10,-97
2020-05-11,-82
2020-05-12,-82
2020-05-13,-82
2020-05-14,-83
2020-05-15,-82
2020-05-16,-82
2020-05-17,-97
2020-05-18,-79
2020-05-19,-80
2020-05-20,-80
2020-05-21,-81
2020-05-22,-81
2020-05-23,-79
2020-05-24,-97
2020-05-25,-75
2020-05-26,-77
2020-05-27,-77
2020-05-28,-78
2020-05-29,-77
2020-05-30,-76
2020-05-31,-97
2020-06-01,-73
2020-06-02,-75
2020-06-03,-75
2020-06-04,-76
2020-06-05,-75
2020-06-06,-74
2020-06-07,-97
2020-06-08,-71
2020-06-09,-73
2020-06-10,-72
2020-06-11,-73
2020-06-12,-73
2020-06-13,-71
2020-06-14,-96
2020-06-15,-68
2020-06-16,-69
2020-06-17,-70
2020-06-18,-70
2020-06-19,-69
2020-06-20,-66
2020-06-21,-96
2020-06-22,-66
2020-06-23,-67
2020-06-24,-67
2020-06-25,-67
2020-06-26,-67
2020-06-27,-64
2020-06-28,-96
2020-06-29,-66
2020-06-30,-61
2020-07-01,-60
2020-07-02,-61
2020-07-03,-62
2020-07-04,-59
2020-07-05,-75
2020-07-06,-56
2020-07-07,-59
