dates,incrementalcount_vaccine_covid_19_administered
2021-02-10,16611
2021-02-11,34124
2021-02-12,32379
2021-02-13,18875
2021-02-14,5300
2021-02-15,11496
2021-02-16,7532
2021-02-17,3959
2021-02-18,7406
2021-02-19,30544
2021-02-20,26133
2021-02-21,4562
2021-02-22,30505
2021-02-23,27391
2021-02-24,22913
2021-02-25,15886
2021-02-26,15922
2021-02-27,6805
2021-02-28,1000
2021-03-01,9305
2021-03-02,9292
2021-03-03,18460
2021-03-04,33163
2021-03-05,37121
2021-03-06,20199
2021-03-07,2622
2021-03-08,31142
2021-03-09,27268
2021-03-10,18088
2021-03-11,14514
2021-03-12,26745
2021-03-13,35886
2021-03-14,3449
2021-03-15,48155
2021-03-16,47691
2021-03-17,46895
2021-03-18,42950
2021-03-19,41797
2021-03-20,24643
2021-03-21,1720
2021-03-22,17469
2021-03-23,24974
2021-03-24,22077
2021-03-25,17843
2021-03-26,21398
2021-03-27,14420
2021-03-28,2308
2021-03-29,17948
2021-03-30,26653
2021-03-31,25302
2021-04-01,6805
2021-04-02,4000
2021-04-03,8905
2021-04-04,1614
2021-04-05,16667
2021-04-06,30464
2021-04-07,30919
2021-04-08,45820
2021-04-09,35140
2021-04-10,13043
2021-04-11,115
2021-04-12,14167
2021-04-13,22034
2021-04-14,23442
2021-04-15,23427
2021-04-16,41599
2021-04-17,44288
2021-04-18,31107
2021-04-19,10991
2021-04-20,16434
2021-04-21,20169
2021-04-22,10779
2021-04-23,29026
2021-04-24,30162
2021-04-25,15705
2021-04-26,19882
2021-04-27,30568
2021-04-28,51402
2021-04-29,57648
2021-04-30,99629
2021-05-01,66177
2021-05-02,49114
2021-05-03,64452
2021-05-04,24398
2021-05-05,25122
2021-05-06,41321
2021-05-07,48355
2021-05-08,83963
2021-05-09,58867
2021-05-10,56619
2021-05-11,55365
2021-05-12,69144
2021-05-13,81894
2021-05-14,108998
2021-05-15,75064
2021-05-16,38262
2021-05-17,59510
2021-05-18,69538
2021-05-19,80730
2021-05-20,86742
2021-05-21,163081
2021-05-22,132343
2021-05-23,89609
2021-05-24,122078
2021-05-25,101581
2021-05-26,96173
2021-05-27,117509
2021-05-28,152566
2021-05-29,131650
2021-05-30,65610
2021-05-31,112748
2021-06-01,113911
2021-06-02,114901
2021-06-03,65683
2021-06-04,37848
2021-06-05,21323
2021-06-06,2221
2021-06-07,31557
2021-06-08,218518
2021-06-09,207554
2021-06-10,231575
2021-06-11,226483
2021-06-12,164968
2021-06-13,84436
2021-06-14,115338
2021-06-15,131996
2021-06-16,115574
2021-06-17,141432
2021-06-18,175288
2021-06-19,114806
2021-06-20,33609
2021-06-21,113231
2021-06-22,142325
2021-06-23,129448
2021-06-24,86460
2021-06-25,127895
2021-06-26,82647
2021-06-27,51447
2021-06-28,56656
2021-06-29,101470
2021-06-30,183102
2021-07-01,202709
2021-07-02,208862
2021-07-03,198541
2021-07-04,136322
2021-07-05,188856
2021-07-06,214897
2021-07-07,172672
2021-07-08,159766
2021-07-09,164728
2021-07-10,269439
2021-07-11,181698
2021-07-12,107777
2021-07-13,112601
2021-07-14,150045
2021-07-15,200765
2021-07-16,229290
2021-07-17,310028
2021-07-18,179216
2021-07-19,98737
2021-07-20,103840
2021-07-21,159987
2021-07-22,194961
2021-07-23,249160
2021-07-24,389258
2021-07-25,308859
2021-07-26,78222
2021-07-27,256061
2021-07-28,116559
2021-07-29,65460
2021-07-30,166669
2021-07-31,276858
2021-08-01,210310
2021-08-02,149711
2021-08-03,140408
2021-08-04,162239
2021-08-05,173061
2021-08-06,285809
2021-08-07,498147
2021-08-08,363531
2021-08-09,106282
2021-08-10,125006
2021-08-11,120503
2021-08-12,118565
2021-08-13,118435
2021-08-14,235531
2021-08-15,197864
2021-08-16,80662
2021-08-17,101279
2021-08-18,90052
2021-08-19,102498
2021-08-20,151535
2021-08-21,317743
2021-08-22,232877
2021-08-23,81439
2021-08-24,77742
2021-08-25,92026
2021-08-26,107450
2021-08-27,174446
2021-08-28,464742
2021-08-29,409992
2021-08-30,18186
2021-08-31,120652
2021-09-01,156855
2021-09-02,186774
2021-09-03,215275
2021-09-04,366085
2021-09-05,272496
2021-09-06,141844
2021-09-07,213994
2021-09-08,354458
2021-09-09,350978
2021-09-10,415457
2021-09-11,603814
2021-09-12,492252
2021-09-13,210987
2021-09-14,302772
2021-09-15,254199
2021-09-16,338327
2021-09-17,308406
