dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,1
2020-02-16,0
2020-02-17,1
2020-02-18,0
2020-02-19,-1
2020-02-20,-1
2020-02-21,-2
2020-02-22,-1
2020-02-23,-2
2020-02-24,-1
2020-02-25,0
2020-02-26,-1
2020-02-27,0
2020-02-28,2
2020-02-29,5
2020-03-01,6
2020-03-02,4
2020-03-03,3
2020-03-04,3
2020-03-05,4
2020-03-06,2
2020-03-07,3
2020-03-08,5
2020-03-09,2
2020-03-10,2
2020-03-11,0
2020-03-12,5
2020-03-13,1
2020-03-14,0
2020-03-15,12
2020-03-16,1
2020-03-17,-47
2020-03-18,-54
2020-03-19,-60
2020-03-20,-61
2020-03-21,-61
2020-03-22,-61
2020-03-23,-61
2020-03-24,-61
2020-03-25,-60
2020-03-26,-57
2020-03-27,-56
2020-03-28,-56
2020-03-29,-57
2020-03-30,-57
2020-03-31,-56
2020-04-01,-57
2020-04-02,-56
2020-04-03,-57
2020-04-04,-64
2020-04-05,-95
2020-04-06,-53
2020-04-07,-60
2020-04-08,-39
2020-04-09,-95
2020-04-10,-95
2020-04-11,-51
2020-04-12,-95
2020-04-13,-50
2020-04-14,-56
2020-04-15,-59
2020-04-16,-60
2020-04-17,-59
2020-04-18,-59
2020-04-19,-95
2020-04-20,-54
2020-04-21,-67
2020-04-22,-60
2020-04-23,-61
2020-04-24,-59
2020-04-25,-56
2020-04-26,-96
2020-04-27,-55
2020-04-28,-58
2020-04-29,-57
2020-04-30,-56
2020-05-01,-63
2020-05-02,-57
2020-05-03,-96
2020-05-04,-54
2020-05-05,-56
2020-05-06,-57
2020-05-07,-57
2020-05-08,-54
2020-05-09,-44
2020-05-10,-95
2020-05-11,-55
2020-05-12,-54
2020-05-13,-54
2020-05-14,-55
2020-05-15,-53
2020-05-16,-49
2020-05-17,-95
2020-05-18,-47
2020-05-19,-51
2020-05-20,-51
2020-05-21,-51
2020-05-22,-51
2020-05-23,-45
2020-05-24,-95
2020-05-25,-41
2020-05-26,-45
2020-05-27,-46
2020-05-28,-46
2020-05-29,-44
2020-05-30,-39
2020-05-31,-94
2020-06-01,-38
2020-06-02,-42
2020-06-03,-43
2020-06-04,-43
2020-06-05,-40
2020-06-06,-36
2020-06-07,-94
2020-06-08,-36
2020-06-09,-41
2020-06-10,-41
2020-06-11,-41
2020-06-12,-39
2020-06-13,-32
2020-06-14,-94
