dates,incrementalcount_vaccine_covid_19_administered
2021-04-13,2515
2021-04-14,2612
2021-04-15,2346
2021-04-16,2409
2021-04-17,2627
2021-04-18,69
2021-04-19,2527
2021-04-20,2201
2021-04-21,1963
2021-04-22,1946
2021-04-23,3662
2021-04-24,1329
2021-04-25,3824
2021-04-26,257
2021-04-29,1178
2021-04-30,1019
2021-05-04,1228
2021-05-05,546
2021-05-06,51
2021-05-07,705
2021-05-08,441
2021-05-11,1261
2021-05-12,1362
2021-05-13,1202
2021-05-14,2095
2021-05-15,1066
2021-05-18,2728
2021-05-19,2273
2021-05-20,1914
2021-05-21,2082
2021-05-22,3392
2021-05-23,5076
2021-05-24,1285
2021-05-25,1621
2021-05-26,288
2021-05-27,651
2021-05-28,782
2021-05-29,564
2021-06-01,478
2021-06-02,512
2021-06-03,1419
2021-06-04,14
2021-06-07,457
2021-06-08,660
2021-06-09,620
2021-06-10,557
2021-06-11,522
2021-06-12,2076
2021-06-15,395
2021-06-16,411
2021-06-17,435
2021-06-18,456
2021-06-21,423
2021-06-22,19
2021-06-23,524
2021-06-24,433
2021-06-28,585
2021-06-29,512
2021-06-30,869
2021-07-01,160
2021-07-02,568
2021-07-06,587
2021-07-07,484
2021-07-08,475
2021-07-09,549
2021-07-10,1260
2021-07-13,371
2021-07-14,465
2021-07-15,547
2021-07-16,23
2021-07-20,11
2021-07-21,462
2021-07-22,467
2021-07-23,59
2021-07-27,508
2021-07-28,411
2021-07-29,398
2021-07-30,293
2021-07-31,911
2021-08-01,4
2021-08-02,175
2021-08-03,355
2021-08-04,79
2021-08-05,181
2021-08-06,263
2021-08-10,417
2021-08-11,597
2021-08-12,215
2021-08-13,495
2021-08-17,573
2021-08-18,424
2021-08-19,366
2021-08-20,265
2021-08-23,320
2021-08-24,242
2021-08-25,297
2021-08-26,287
2021-08-27,283
2021-08-30,76
2021-08-31,572
2021-09-01,407
2021-09-02,235
2021-09-03,180
2021-09-07,100
2021-09-08,284
2021-09-09,242
2021-09-10,250
2021-09-11,821
2021-09-12,1902
2021-09-13,4
2021-09-14,404
2021-09-15,464
2021-09-16,386
2021-09-21,393
2021-09-22,26
2021-09-23,217
2021-09-24,165
2021-09-25,108
2021-09-26,51
2021-09-27,93
2021-09-28,155
2021-09-29,153
2021-09-30,118
2021-10-01,176
2021-10-02,2
2021-10-05,203
2021-10-06,243
2021-10-07,205
2021-10-08,143
2021-10-09,1
2021-10-10,185
2021-10-13,201
2021-10-14,86
2021-10-15,113
2021-10-19,221
2021-10-20,112
2021-10-21,113
2021-10-22,150
2021-10-26,95
2021-10-27,159
2021-10-28,75
2021-10-29,156
2021-11-02,94
2021-11-03,233
2021-11-09,73
2021-11-10,158
2021-11-11,110
2021-11-12,123
2021-11-16,91
2021-11-17,121
2021-11-18,80
2021-11-19,161
2021-11-20,1
2021-11-21,87
2021-11-22,7
2021-11-23,129
2021-11-24,65
2021-11-25,158
2021-11-26,34
2021-11-27,18
2021-11-28,24
2021-11-29,4
2021-11-30,4
2021-12-01,5
2021-12-02,131
2021-12-03,134
2021-12-07,111
2021-12-08,78
2021-12-09,76
2021-12-10,68
2021-12-14,44
2021-12-15,79
2021-12-16,57
2021-12-17,195
2021-12-23,141
2021-12-24,1
2021-12-28,208
2022-01-05,113
2022-01-06,147
2022-01-07,62
2022-01-11,53
2022-01-12,146
2022-01-13,52
2022-01-14,79
2022-01-15,10
2022-01-18,108
2022-01-19,100
2022-01-20,83
2022-01-21,577
2022-01-22,110
2022-01-23,301
2022-01-28,109
2022-02-01,91
2022-02-02,79
2022-02-03,82
2022-02-04,88
2022-02-08,74
2022-02-09,103
2022-02-10,77
2022-02-11,86
2022-02-15,48
2022-02-16,76
2022-02-17,80
2022-02-18,110
2022-02-22,47
2022-02-23,36
2022-02-24,42
2022-02-25,61
2022-03-02,54
2022-03-03,36
2022-03-04,43
2022-03-07,53
2022-03-08,57
2022-03-09,46
2022-03-10,113
2022-03-15,40
2022-03-16,38
2022-03-17,53
2022-03-22,96
2022-03-23,121
2022-03-24,71
2022-03-25,123
2022-03-26,7
2022-03-29,100
2022-03-30,73
2022-03-31,37
2022-04-04,48
2022-04-05,58
2022-04-06,33
2022-04-07,32
2022-04-08,83
2022-04-12,54
2022-04-13,77
2022-04-14,28
2022-04-20,55
2022-04-21,68
2022-04-22,65
2022-04-26,47
2022-04-27,2
2022-04-28,39
2022-04-29,30
2022-05-04,50
2022-05-05,36
2022-05-06,44
2022-05-10,43
2022-05-11,46
2022-05-12,49
2022-05-13,62
2022-05-17,41
2022-05-18,41
2022-05-19,36
