dates,covid19mobilitytrend_transporthub
2020-02-15,26
2020-02-16,1
2020-02-17,-4
2020-02-18,2
2020-02-19,4
2020-02-20,29
2020-02-21,1
2020-02-22,13
2020-02-23,16
2020-02-24,-18
2020-02-25,13
2020-02-26,0
2020-02-27,5
2020-02-28,5
2020-02-29,2
2020-03-01,3
2020-03-02,5
2020-03-03,10
2020-03-04,5
2020-03-05,4
2020-03-06,6
2020-03-07,0
2020-03-08,1
2020-03-09,0
2020-03-10,-1
2020-03-11,1
2020-03-12,1
2020-03-13,-5
2020-03-14,-19
2020-03-15,-18
2020-03-16,-18
2020-03-17,-27
2020-03-18,-49
2020-03-19,-40
2020-03-20,-45
2020-03-21,-54
2020-03-22,-62
2020-03-23,-60
2020-03-24,-57
2020-03-25,-60
2020-03-26,-61
2020-03-27,-55
2020-03-28,-60
2020-03-29,-88
2020-03-30,-77
2020-03-31,-73
2020-04-01,-71
2020-04-02,-72
2020-04-03,-72
2020-04-04,-78
2020-04-05,-77
2020-04-06,-72
2020-04-07,-70
2020-04-08,-68
2020-04-09,-66
2020-04-10,-92
2020-04-11,-76
2020-04-12,-88
2020-04-13,-86
2020-04-14,-66
2020-04-15,-67
2020-04-16,-68
2020-04-17,-69
2020-04-18,-74
2020-04-19,-77
2020-04-20,-69
2020-04-21,-67
2020-04-22,-67
2020-04-23,-65
2020-04-24,-64
2020-04-25,-69
2020-04-26,-71
2020-04-27,-76
2020-04-28,-55
2020-04-29,-54
2020-04-30,-51
2020-05-01,-72
2020-05-02,-65
2020-05-03,-68
2020-05-04,-57
2020-05-05,-51
2020-05-06,-53
2020-05-07,-53
2020-05-08,-53
2020-05-09,-61
2020-05-10,-56
2020-05-11,-56
2020-05-12,-53
2020-05-13,-54
2020-05-14,-54
2020-05-15,-55
2020-05-16,-64
2020-05-17,-65
2020-05-18,-53
2020-05-19,-54
2020-05-20,-50
2020-05-21,-63
2020-05-22,-50
2020-05-23,-57
2020-05-24,-60
2020-05-25,-50
2020-05-26,-48
2020-05-27,-48
2020-05-28,-46
2020-05-29,-41
2020-05-30,-51
2020-05-31,-51
2020-06-01,-48
2020-06-02,-43
2020-06-03,-45
2020-06-04,-47
2020-06-05,-43
2020-06-06,-52
2020-06-07,-57
2020-06-08,-45
2020-06-09,-46
2020-06-10,-50
2020-06-11,-48
2020-06-12,-47
2020-06-13,-54
2020-06-14,-56
2020-06-15,-46
2020-06-16,-46
2020-06-17,-45
2020-06-18,-50
2020-06-19,-44
2020-06-20,-50
2020-06-21,-52
2020-06-22,-51
2020-06-23,-48
2020-06-24,-45
2020-06-25,-45
2020-06-26,-40
2020-06-27,-53
2020-06-28,-52
2020-06-29,-44
2020-06-30,-43
2020-07-01,-40
2020-07-02,-44
2020-07-03,-40
2020-07-04,-51
2020-07-05,-49
2020-07-06,-41
2020-07-07,-45
2020-07-08,-38
2020-07-09,-42
2020-07-10,-34
2020-07-11,-42
2020-07-12,-47
2020-07-13,-35
2020-07-14,-37
2020-07-15,-36
2020-07-16,-38
2020-07-17,-32
2020-07-18,-42
2020-07-19,-44
2020-07-20,-34
2020-07-21,-37
2020-07-22,-34
2020-07-23,-38
2020-07-24,-33
2020-07-25,-47
2020-07-26,-47
2020-07-27,-31
2020-07-28,-35
2020-07-29,-34
2020-07-30,-36
2020-07-31,-26
2020-08-01,-33
2020-08-02,-29
2020-08-03,-30
2020-08-04,-36
2020-08-05,-36
2020-08-06,-44
2020-08-07,-42
2020-08-08,-51
2020-08-09,-52
2020-08-10,-43
2020-08-11,-41
2020-08-12,-41
2020-08-13,-40
2020-08-14,-39
2020-08-15,-47
2020-08-16,-51
2020-09-11,-55
2020-09-12,-65
2020-09-13,-57
2020-09-14,-54
2020-09-15,-58
2020-09-16,-58
2020-09-17,-58
2020-09-18,-53
2020-09-19,-67
2020-09-20,-65
2020-09-21,-56
2020-09-22,-56
2020-09-23,-55
2020-09-24,-56
2020-09-25,-49
2020-09-26,-62
2020-09-27,-59
2020-09-28,-56
2020-09-29,-49
2020-09-30,-47
2020-10-01,-51
2020-10-02,-48
2020-10-03,-65
2020-10-04,-59
2020-10-05,-52
2020-10-06,-54
2020-10-07,-53
2020-10-08,-53
2020-10-09,-49
2020-10-10,-61
2020-10-11,-60
2020-10-12,-49
2020-10-13,-53
2020-10-14,-52
2020-10-15,-52
2020-10-16,-47
2020-10-17,-60
2020-10-18,-60
2020-10-19,-51
2020-10-20,-59
2020-10-21,-52
2020-10-22,-53
2020-10-23,-47
2020-10-24,-58
2020-10-25,-59
2020-10-26,-52
2020-10-27,-53
2020-10-28,-51
2020-10-29,-49
2020-10-30,-42
2020-10-31,-56
2020-11-01,-52
2020-11-02,-44
2020-11-03,-53
2020-11-04,-48
2020-11-05,-53
2020-11-06,-46
2020-11-07,-54
2020-11-08,-57
2020-11-09,-53
2020-11-10,-53
2020-11-11,-48
2020-11-12,-54
2020-11-13,-47
2020-11-14,-56
2020-11-15,-56
2020-11-16,-50
2020-11-17,-53
2020-11-18,-52
2020-11-19,-49
2020-11-20,-49
2020-11-21,-53
2020-11-22,-56
2020-11-23,-48
2020-11-24,-50
2020-11-25,-49
2020-11-26,-52
2020-11-27,-49
2020-11-28,-49
2020-11-29,-53
2020-11-30,-45
2020-12-01,-49
2020-12-02,-46
2020-12-03,-48
2020-12-04,-33
2020-12-05,-50
2020-12-06,-52
2020-12-07,-43
2020-12-08,-51
2020-12-09,-45
2020-12-10,-44
2020-12-11,-35
2020-12-12,-46
2020-12-13,-46
2020-12-14,-34
2020-12-15,-50
2020-12-16,-43
2020-12-17,-42
2020-12-18,-33
2020-12-19,-45
2020-12-20,-41
2020-12-21,-34
2020-12-22,-45
2020-12-23,-31
2020-12-24,-42
2020-12-25,-54
2020-12-26,-51
2020-12-27,-43
2020-12-28,-39
2020-12-29,-44
2020-12-30,-40
2020-12-31,-46
2021-01-01,-56
2021-01-02,-50
2021-01-03,-45
2021-01-04,-40
2021-01-05,-50
2021-01-06,-42
2021-01-07,-42
2021-01-08,-43
2021-01-09,-52
2021-01-10,-51
2021-01-11,-44
2021-01-12,-53
2021-01-13,-47
2021-01-14,-49
2021-01-15,-46
2021-01-16,-57
2021-01-17,-57
2021-01-18,-47
2021-01-19,-55
2021-01-20,-49
2021-01-21,-49
2021-01-22,-46
2021-01-23,-58
2021-01-24,-55
2021-01-25,-60
2021-01-26,-56
2021-01-27,-50
2021-01-28,-50
2021-01-29,-42
2021-01-30,-57
2021-01-31,-55
2021-02-01,-50
2021-02-02,-54
2021-02-03,-49
2021-02-04,-49
2021-02-05,-46
2021-02-06,-59
2021-02-07,-58
2021-02-08,-49
2021-02-09,-52
2021-02-10,-49
2021-02-11,-48
2021-02-12,-42
2021-02-13,-55
2021-02-14,-54
2021-02-15,-63
2021-02-16,-50
2021-02-17,-49
2021-02-18,-51
2021-02-19,-47
2021-02-20,-54
2021-02-21,-53
2021-02-22,-49
2021-02-23,-56
2021-02-24,-53
2021-02-25,-53
2021-02-26,-46
2021-02-27,-56
2021-02-28,-51
2021-03-01,-51
2021-03-02,-53
2021-03-03,-51
2021-03-04,-48
2021-03-05,-48
2021-03-06,-53
2021-03-07,-50
2021-03-08,-55
2021-03-09,-52
2021-03-10,-50
2021-03-11,-51
