dates,covid19mobilitytrend_localbusiness
2020-02-15,8
2020-02-16,4
2020-02-17,-2
2020-02-18,-1
2020-02-19,1
2020-02-20,1
2020-02-21,4
2020-02-22,7
2020-02-23,5
2020-02-24,-1
2020-02-25,-1
2020-02-26,0
2020-02-27,0
2020-02-28,4
2020-02-29,6
2020-03-01,1
2020-03-02,-4
2020-03-03,-4
2020-03-04,-2
2020-03-05,0
2020-03-06,4
2020-03-07,7
2020-03-08,3
2020-03-09,-6
2020-03-10,-4
2020-03-11,-3
2020-03-12,-2
2020-03-13,2
2020-03-14,4
2020-03-15,-1
2020-03-16,-7
2020-03-17,-9
2020-03-18,-8
2020-03-19,-10
2020-03-20,-13
2020-03-21,-17
2020-03-22,-25
2020-03-23,-12
2020-03-24,-19
2020-03-25,-38
2020-03-26,-92
2020-03-27,-91
2020-03-28,-92
2020-03-29,-91
2020-03-30,-88
2020-03-31,-87
2020-04-01,-87
2020-04-02,-88
2020-04-03,-89
2020-04-04,-91
2020-04-05,-90
2020-04-06,-88
2020-04-07,-88
2020-04-08,-87
2020-04-09,-86
2020-04-10,-95
2020-04-11,-88
2020-04-12,-92
2020-04-13,-91
2020-04-14,-89
2020-04-15,-88
2020-04-16,-89
2020-04-17,-90
2020-04-18,-91
2020-04-19,-91
2020-04-20,-89
2020-04-21,-87
2020-04-22,-87
2020-04-23,-88
2020-04-24,-88
2020-04-25,-89
2020-04-26,-88
2020-04-27,-89
2020-04-28,-68
2020-04-29,-70
2020-04-30,-81
2020-05-01,-80
2020-05-02,-83
2020-05-03,-87
2020-05-04,-80
2020-05-05,-81
2020-05-06,-79
2020-05-07,-72
2020-05-08,-70
2020-05-09,-71
2020-05-10,-72
2020-05-11,-72
2020-05-12,-70
2020-05-13,-70
2020-05-14,-35
2020-05-15,-35
2020-05-16,-31
2020-05-17,-34
2020-05-18,-33
2020-05-19,-36
2020-05-20,-29
2020-05-21,-28
2020-05-22,-24
2020-05-23,-18
2020-05-24,-25
2020-05-25,-29
2020-05-26,-27
2020-05-27,-26
2020-05-28,-24
2020-05-29,-20
2020-05-30,-12
2020-05-31,-15
2020-06-01,-18
2020-06-02,-29
2020-06-03,-27
2020-06-04,-27
2020-06-05,-16
2020-06-06,-8
2020-06-07,-12
2020-06-08,-21
2020-06-09,-19
2020-06-10,-17
2020-06-11,-14
2020-06-12,-9
2020-06-13,-1
2020-06-14,-6
2020-06-15,-18
2020-06-16,-17
2020-06-17,-15
2020-06-18,-18
2020-06-19,-8
2020-06-20,1
2020-06-21,-8
2020-06-22,-16
2020-06-23,-15
2020-06-24,-14
2020-06-25,-13
2020-06-26,-7
2020-06-27,-2
2020-06-28,-6
2020-06-29,-17
2020-06-30,-13
2020-07-01,-13
2020-07-02,-11
2020-07-03,-4
2020-07-04,1
2020-07-05,-4
2020-07-06,-9
2020-07-07,-7
2020-07-08,-9
2020-07-09,-4
2020-07-10,-1
2020-07-11,2
2020-07-12,-2
2020-07-13,-5
2020-07-14,-7
2020-07-15,-6
2020-07-16,-5
2020-07-17,0
2020-07-18,3
2020-07-19,-1
2020-07-20,-12
2020-07-21,-13
2020-07-22,-11
2020-07-23,-8
2020-07-24,-3
2020-07-25,6
2020-07-26,0
2020-07-27,-12
2020-07-28,-12
2020-07-29,-9
2020-07-30,-5
2020-07-31,0
2020-08-01,7
2020-08-02,-1
2020-08-03,-10
2020-08-04,-7
2020-08-05,-5
2020-08-06,-5
2020-08-07,-2
2020-08-08,7
2020-08-09,0
2020-08-10,-9
2020-08-11,-11
2020-08-12,-18
2020-08-13,-30
2020-08-14,-25
2020-08-15,-26
2020-08-16,-30
2020-08-17,-31
2020-08-18,-30
2020-08-19,-31
2020-08-20,-29
2020-08-21,-25
2020-08-22,-21
2020-08-23,-28
2020-08-24,-30
2020-08-25,-28
2020-08-26,-25
2020-08-27,-27
2020-08-28,-21
2020-08-29,-20
2020-08-30,-25
2020-08-31,-11
2020-09-01,-13
2020-09-02,-11
2020-09-03,-9
2020-09-04,-5
2020-09-05,0
2020-09-06,-3
2020-09-07,-13
2020-09-08,-11
2020-09-09,-11
2020-09-10,-11
2020-09-11,-5
2020-09-12,2
2020-09-13,-3
2020-09-14,-10
2020-09-15,-8
2020-09-16,-6
2020-09-17,-7
2020-09-18,-6
2020-09-19,2
2020-09-20,1
2020-09-21,-8
2020-09-22,-7
2020-09-23,-6
2020-09-24,-5
2020-09-25,0
2020-09-26,4
2020-09-27,-6
2020-09-28,-3
2020-09-29,-3
2020-09-30,1
2020-10-01,1
2020-10-02,2
2020-10-03,6
2020-10-04,5
2020-10-05,2
2020-10-06,1
2020-10-07,2
2020-10-08,3
2020-10-09,4
2020-10-10,7
2020-10-11,3
2020-10-12,-7
2020-10-13,-5
2020-10-14,-1
2020-10-15,-1
2020-10-16,5
2020-10-17,10
2020-10-18,1
2020-10-19,-7
2020-10-20,-5
2020-10-21,-2
2020-10-22,2
2020-10-23,5
2020-10-24,9
2020-10-25,11
2020-10-26,4
2020-10-27,-6
2020-10-28,-2
2020-10-29,-2
2020-10-30,2
2020-10-31,7
2020-11-01,2
2020-11-02,-5
2020-11-03,-2
2020-11-04,-1
2020-11-05,-4
2020-11-06,2
2020-11-07,7
2020-11-08,2
2020-11-09,-5
2020-11-10,-3
2020-11-11,2
2020-11-12,3
2020-11-13,2
2020-11-14,6
2020-11-15,6
2020-11-16,-2
2020-11-17,0
2020-11-18,-1
2020-11-19,3
2020-11-20,6
2020-11-21,9
2020-11-22,6
2020-11-23,-1
2020-11-24,-1
2020-11-25,0
2020-11-26,5
2020-11-27,14
2020-11-28,14
2020-11-29,9
2020-11-30,0
2020-12-01,1
2020-12-02,5
2020-12-03,6
2020-12-04,8
2020-12-05,10
2020-12-06,10
2020-12-07,3
2020-12-08,7
2020-12-09,8
2020-12-10,11
2020-12-11,10
2020-12-12,13
2020-12-13,10
2020-12-14,11
2020-12-15,12
2020-12-16,14
2020-12-17,15
2020-12-18,14
2020-12-19,11
2020-12-20,12
2020-12-21,23
2020-12-22,27
2020-12-23,32
2020-12-24,20
2020-12-25,-83
2020-12-26,-7
2020-12-27,5
2020-12-28,13
2020-12-29,10
2020-12-30,8
2020-12-31,11
2021-01-01,-32
2021-01-02,-14
2021-01-03,-1
2021-01-04,3
2021-01-05,5
2021-01-06,3
2021-01-07,1
2021-01-08,-1
2021-01-09,-4
2021-01-10,-3
2021-01-11,2
2021-01-12,0
2021-01-13,-1
2021-01-14,-3
2021-01-15,-4
2021-01-16,-4
2021-01-17,-5
2021-01-18,-3
2021-01-19,-3
2021-01-20,-3
2021-01-21,-2
2021-01-22,-1
2021-01-23,0
2021-01-24,0
2021-01-25,-2
2021-01-26,-2
2021-01-27,-1
2021-01-28,-1
2021-01-29,1
2021-01-30,3
2021-01-31,4
2021-02-01,2
2021-02-02,0
2021-02-03,0
2021-02-04,-2
2021-02-05,1
2021-02-06,1
2021-02-07,6
2021-02-08,-1
2021-02-09,-6
2021-02-10,-4
2021-02-11,0
2021-02-12,3
2021-02-13,8
2021-02-14,12
2021-02-15,-27
2021-02-16,-24
2021-02-17,-20
2021-02-18,-1
2021-02-19,2
2021-02-20,7
2021-02-21,3
2021-02-22,-1
2021-02-23,0
2021-02-24,1
2021-02-25,2
2021-02-26,5
2021-02-27,9
2021-02-28,-20
2021-03-01,-22
2021-03-02,-20
2021-03-03,-19
2021-03-04,-19
2021-03-05,-17
2021-03-06,-14
2021-03-07,9
2021-03-08,0
2021-03-09,0
2021-03-10,0
2021-03-11,1
2021-03-12,5
2021-03-13,11
2021-03-14,8
2021-03-15,-1
2021-03-16,1
2021-03-17,4
2021-03-18,4
2021-03-19,9
2021-03-20,14
2021-03-21,11
2021-03-22,1
2021-03-23,2
2021-03-24,4
2021-03-25,6
2021-03-26,9
2021-03-27,15
2021-03-28,10
2021-03-29,1
2021-03-30,3
2021-03-31,7
2021-04-01,22
2021-04-02,-45
2021-04-03,21
2021-04-04,-22
2021-04-05,15
2021-04-06,6
2021-04-07,2
2021-04-08,3
2021-04-09,6
2021-04-10,8
2021-04-11,11
2021-04-12,1
2021-04-13,4
2021-04-14,4
2021-04-15,6
2021-04-16,9
2021-04-17,15
2021-04-18,12
2021-04-19,7
2021-04-20,7
2021-04-21,11
2021-04-22,12
2021-04-23,13
2021-04-24,19
2021-04-25,9
2021-04-26,14
2021-04-27,7
2021-04-28,10
2021-04-29,11
2021-04-30,12
2021-05-01,16
2021-05-02,13
2021-05-03,4
2021-05-04,6
2021-05-05,6
2021-05-06,7
2021-05-07,12
2021-05-08,22
2021-05-09,21
2021-05-10,2
2021-05-11,5
2021-05-12,6
2021-05-13,10
2021-05-14,12
2021-05-15,21
2021-05-16,14
2021-05-17,3
2021-05-18,5
2021-05-19,8
2021-05-20,11
2021-05-21,12
2021-05-22,21
2021-05-23,12
2021-05-24,3
2021-05-25,7
2021-05-26,9
2021-05-27,10
2021-05-28,11
2021-05-29,15
2021-05-30,10
2021-05-31,2
2021-06-01,8
2021-06-02,9
2021-06-03,11
2021-06-04,16
2021-06-05,23
2021-06-06,22
2021-06-07,12
2021-06-08,4
2021-06-09,7
2021-06-10,9
2021-06-11,12
2021-06-12,20
2021-06-13,12
2021-06-14,3
2021-06-15,6
2021-06-16,9
2021-06-17,10
2021-06-18,12
2021-06-19,18
2021-06-20,10
2021-06-21,4
2021-06-22,7
2021-06-23,8
2021-06-24,8
2021-06-25,11
2021-06-26,18
2021-06-27,9
2021-06-28,3
2021-06-29,1
2021-06-30,4
2021-07-01,10
2021-07-02,13
2021-07-03,22
2021-07-04,16
2021-07-05,6
2021-07-06,8
2021-07-07,9
2021-07-08,10
2021-07-09,13
2021-07-10,22
2021-07-11,15
2021-07-12,12
2021-07-13,13
2021-07-14,16
2021-07-15,16
2021-07-16,16
2021-07-17,11
2021-07-18,15
2021-07-19,13
2021-07-20,16
2021-07-21,14
2021-07-22,16
2021-07-23,18
2021-07-24,20
2021-07-25,14
2021-07-26,3
2021-07-27,5
2021-07-28,9
2021-07-29,10
2021-07-30,13
2021-07-31,20
2021-08-01,14
2021-08-02,5
2021-08-03,4
2021-08-04,9
2021-08-05,8
2021-08-06,10
2021-08-07,21
2021-08-08,8
2021-08-09,4
2021-08-10,9
2021-08-11,10
2021-08-12,11
2021-08-13,13
2021-08-14,22
2021-08-15,17
2021-08-16,6
2021-08-17,15
2021-08-18,-81
2021-08-19,-80
2021-08-20,-80
2021-08-21,-81
2021-08-22,-80
2021-08-23,-76
2021-08-24,-76
2021-08-25,-76
2021-08-26,-79
2021-08-27,-81
2021-08-28,-81
2021-08-29,-81
2021-08-30,-78
2021-08-31,-77
2021-09-01,-59
2021-09-02,-62
2021-09-03,-62
2021-09-04,-64
2021-09-05,-66
2021-09-06,-64
2021-09-07,-64
2021-09-08,-33
2021-09-09,-33
2021-09-10,-30
2021-09-11,-26
2021-09-12,-32
2021-09-13,-32
2021-09-14,-29
2021-09-15,-28
2021-09-16,-30
2021-09-17,-25
2021-09-18,-21
2021-09-19,-27
2021-09-20,-26
2021-09-21,-25
2021-09-22,-15
2021-09-23,-17
2021-09-24,-12
2021-09-25,-11
2021-09-26,-20
2021-09-27,-18
2021-09-28,-15
2021-09-29,-14
2021-09-30,-15
2021-10-01,-9
2021-10-02,-8
2021-10-03,-13
2021-10-04,-16
2021-10-05,-13
2021-10-06,-10
2021-10-07,-12
2021-10-08,-9
2021-10-09,-10
2021-10-10,-13
2021-10-11,-13
2021-10-12,-13
2021-10-13,-14
2021-10-14,-10
2021-10-15,-9
2021-10-16,-8
2021-10-17,-18
2021-10-18,-16
2021-10-19,-14
2021-10-20,-10
2021-10-21,-10
2021-10-22,-7
2021-10-23,-8
2021-10-24,-11
2021-10-25,-11
2021-10-26,-14
2021-10-27,-13
2021-10-28,-12
2021-10-29,-9
2021-10-30,-8
2021-10-31,-13
2021-11-01,-13
2021-11-02,-10
2021-11-03,-11
2021-11-04,-10
2021-11-05,-7
2021-11-06,-6
2021-11-07,-9
2021-11-08,-11
2021-11-09,-8
2021-11-10,-2
2021-11-11,0
2021-11-12,-2
2021-11-13,-4
2021-11-14,-3
2021-11-15,-3
2021-11-16,-3
2021-11-17,0
2021-11-18,2
2021-11-19,4
2021-11-20,6
2021-11-21,2
2021-11-22,-2
2021-11-23,0
2021-11-24,2
2021-11-25,6
2021-11-26,12
2021-11-27,11
2021-11-28,9
2021-11-29,4
2021-11-30,2
2021-12-01,5
2021-12-02,7
2021-12-03,9
2021-12-04,10
2021-12-05,8
2021-12-06,3
2021-12-07,7
2021-12-08,11
2021-12-09,13
2021-12-10,13
2021-12-11,15
2021-12-12,11
2021-12-13,11
2021-12-14,12
2021-12-15,17
2021-12-16,22
2021-12-17,19
2021-12-18,20
2021-12-19,19
2021-12-20,28
2021-12-21,30
2021-12-22,34
2021-12-23,39
2021-12-24,21
2021-12-25,-83
2021-12-26,9
2021-12-27,20
2021-12-28,11
2021-12-29,16
2021-12-30,14
2021-12-31,10
2022-01-01,-27
2022-01-02,3
2022-01-03,15
2022-01-04,5
2022-01-05,12
2022-01-06,10
2022-01-07,6
2022-01-08,0
2022-01-09,1
2022-01-10,10
2022-01-11,7
2022-01-12,7
2022-01-13,7
2022-01-14,6
2022-01-15,6
2022-01-16,5
2022-01-17,7
2022-01-18,8
2022-01-19,8
2022-01-20,8
2022-01-21,9
2022-01-22,9
2022-01-23,7
2022-01-24,1
2022-01-25,2
2022-01-26,4
2022-01-27,4
2022-01-28,5
2022-01-29,5
2022-01-30,4
2022-01-31,6
2022-02-01,3
2022-02-02,2
2022-02-03,2
2022-02-04,4
2022-02-05,5
2022-02-06,1
2022-02-07,1
2022-02-08,-2
2022-02-09,0
2022-02-10,1
2022-02-11,2
2022-02-12,5
2022-02-13,-6
2022-02-14,11
