dates,incrementalcount_vaccine_covid_19_administered
2021-02-15,1
2021-02-20,65
2021-02-21,70
2021-02-22,448
2021-02-23,358
2021-02-24,815
2021-02-25,1100
2021-02-26,1609
2021-02-27,1341
2021-02-28,886
2021-03-01,1408
2021-03-02,1483
2021-03-03,1982
2021-03-04,1632
2021-03-05,1280
2021-03-06,604
2021-03-07,512
2021-03-08,1073
2021-03-09,1424
2021-03-10,1315
2021-03-11,1334
2021-03-12,1049
2021-03-13,757
2021-03-14,591
2021-03-15,1881
2021-03-16,2161
2021-03-17,2009
2021-03-18,2068
2021-03-19,2465
2021-03-20,1270
2021-03-21,1589
2021-03-22,2254
2021-03-23,2696
2021-03-24,3559
2021-03-25,3355
2021-03-26,4668
2021-03-27,2033
2021-03-28,1176
2021-03-29,4937
2021-03-30,5669
2021-03-31,6801
2021-04-01,6455
2021-04-02,2020
2021-04-03,1748
2021-04-04,957
2021-04-05,1213
2021-04-06,4962
2021-04-07,7272
2021-04-08,8234
2021-04-09,7358
2021-04-10,3960
2021-04-11,3561
2021-04-12,7770
2021-04-13,8439
2021-04-14,8157
2021-04-15,8734
2021-04-16,9505
2021-04-17,5051
2021-04-18,2072
2021-04-19,7132
2021-04-20,9085
2021-04-21,10189
2021-04-22,10422
2021-04-23,11696
2021-04-24,4657
2021-04-25,2381
2021-04-26,2253
2021-04-27,10014
2021-04-28,10977
2021-04-29,12485
2021-04-30,13411
2021-05-01,5482
2021-05-02,3545
2021-05-03,10741
2021-05-04,13647
2021-05-05,14769
2021-05-06,15033
2021-05-07,16893
2021-05-08,7259
2021-05-09,3350
2021-05-10,12005
2021-05-11,15126
2021-05-12,15295
2021-05-13,15795
2021-05-14,16075
2021-05-15,6238
2021-05-16,4222
2021-05-17,11052
2021-05-18,14793
2021-05-19,15463
2021-05-20,15481
2021-05-21,15564
2021-05-22,7974
2021-05-23,3811
2021-05-24,13006
2021-05-25,17328
2021-05-26,18725
2021-05-27,16899
2021-05-28,20696
2021-05-29,10238
2021-05-30,5206
2021-05-31,14471
2021-06-01,19946
2021-06-02,20983
2021-06-03,23168
2021-06-04,20453
2021-06-05,9550
2021-06-06,5216
2021-06-07,5309
2021-06-08,21860
2021-06-09,11430
2021-06-10,23415
2021-06-11,21569
2021-06-12,11946
2021-06-13,7313
2021-06-14,17918
2021-06-15,22236
2021-06-16,24434
2021-06-17,23294
2021-06-18,20821
2021-06-19,12288
2021-06-20,7309
2021-06-21,17518
2021-06-22,22733
2021-06-23,25003
2021-06-24,24441
2021-06-25,21741
2021-06-26,14639
2021-06-27,7036
2021-06-28,16386
2021-06-29,20980
2021-06-30,22899
2021-07-01,22961
2021-07-02,20087
2021-07-03,12717
2021-07-04,6417
2021-07-05,15749
2021-07-06,20921
2021-07-07,23159
2021-07-08,24612
2021-07-09,21607
2021-07-10,15813
2021-07-11,7637
2021-07-12,17633
2021-07-13,22560
2021-07-14,24866
2021-07-15,23778
2021-07-16,21863
2021-07-17,16539
2021-07-18,8730
2021-07-19,22344
2021-07-20,30686
2021-07-21,33993
2021-07-22,32357
2021-07-23,31081
2021-07-24,24852
2021-07-25,13984
2021-07-26,30538
2021-07-27,38993
2021-07-28,41605
2021-07-29,40234
2021-07-30,42173
2021-07-31,38598
2021-08-01,22657
2021-08-02,35147
2021-08-03,42848
2021-08-04,45499
2021-08-05,42301
2021-08-06,42103
2021-08-07,36835
2021-08-08,20508
2021-08-09,38561
2021-08-10,47087
2021-08-11,48990
2021-08-12,49061
2021-08-13,47074
2021-08-14,43762
2021-08-15,25697
2021-08-16,46437
2021-08-17,56298
2021-08-18,513
2021-08-19,30372
2021-08-20,59047
2021-08-21,54305
2021-08-22,37595
2021-08-23,66374
2021-08-24,83106
2021-08-25,89961
2021-08-26,93450
2021-08-27,92153
2021-08-28,79296
2021-08-29,48596
2021-08-30,78720
2021-08-31,86859
2021-09-01,91330
2021-09-02,90602
2021-09-03,87892
2021-09-04,78752
2021-09-05,39074
2021-09-06,67174
2021-09-07,73512
2021-09-08,67460
2021-09-09,62193
2021-09-10,65403
2021-09-11,62395
2021-09-12,34150
2021-09-13,55542
2021-09-14,62672
2021-09-15,63281
2021-09-16,61483
2021-09-17,61128
2021-09-18,53990
2021-09-19,26924
2021-09-20,50772
2021-09-21,54434
2021-09-22,50163
2021-09-23,49847
2021-09-24,51010
2021-09-25,51882
2021-09-26,24913
2021-09-27,41059
2021-09-28,44930
2021-09-29,41232
2021-09-30,46625
2021-10-01,47937
2021-10-02,50431
2021-10-03,27207
2021-10-04,56271
2021-10-05,64199
2021-10-06,70829
2021-10-07,82979
2021-10-08,86390
2021-10-09,82306
2021-10-10,42385
2021-10-11,69750
2021-10-12,73499
2021-10-13,69418
2021-10-14,68380
2021-10-15,69958
2021-10-16,131500
2021-10-17,29795
2021-10-18,42971
2021-10-19,43076
2021-10-20,43401
2021-10-21,41689
2021-10-22,45119
2021-10-23,42770
2021-10-24,19128
2021-10-25,10743
2021-10-26,42443
2021-10-27,39545
2021-10-28,45539
2021-10-29,43472
2021-10-30,43038
2021-10-31,20291
2021-11-01,27849
2021-11-02,29408
2021-11-03,27714
2021-11-04,26748
2021-11-05,28561
2021-11-06,34210
2021-11-07,14369
2021-11-08,21823
2021-11-09,22907
2021-11-10,22702
2021-11-11,23625
2021-11-12,23695
2021-11-13,27468
2021-11-14,14742
2021-11-15,22038
2021-11-16,21732
2021-11-17,21106
2021-11-18,21459
2021-11-19,23261
2021-11-20,21866
2021-11-21,10065
2021-11-22,15999
2021-11-23,19753
2021-11-24,19613
2021-11-25,19196
2021-11-26,23232
2021-11-27,25695
2021-11-28,14143
2021-11-29,41868
2021-11-30,41849
2021-12-01,40225
2021-12-02,40090
2021-12-03,39497
2021-12-04,27265
2021-12-05,11983
2021-12-06,25297
2021-12-07,24379
2021-12-08,23265
2021-12-09,21869
2021-12-10,21132
2021-12-11,16236
2021-12-12,7522
2021-12-13,18827
2021-12-14,20648
2021-12-15,20958
2021-12-16,21585
2021-12-17,21589
2021-12-18,15567
2021-12-19,7243
2021-12-20,20545
2021-12-21,21958
2021-12-22,23190
2021-12-23,21464
2021-12-24,13568
2021-12-25,109
2021-12-26,1756
2021-12-27,4139
2021-12-28,5137
2021-12-29,23992
2021-12-30,23451
2021-12-31,17709
2022-01-01,1438
2022-01-02,2989
2022-01-03,6205
2022-01-04,7159
2022-01-05,47801
2022-01-06,49788
2022-01-07,50577
2022-01-08,25111
2022-01-09,12665
2022-01-10,54062
2022-01-11,52375
2022-01-12,48140
2022-01-13,47413
2022-01-14,46331
2022-01-15,25351
2022-01-16,11360
2022-01-17,55936
2022-01-18,56276
2022-01-19,52876
2022-01-20,53877
2022-01-21,58680
2022-01-22,40713
2022-01-23,29137
2022-01-24,74908
2022-01-25,76476
2022-01-26,69570
