dates,incrementalcount_vaccine_covid_19_administered
2021-02-18,486
2021-02-19,4428
2021-02-25,4008
2021-02-26,6634
2021-03-02,2987
2021-03-03,2531
2021-03-04,1871
2021-03-05,7295
2021-03-09,36762
2021-03-10,41392
2021-03-11,32234
2021-03-12,49358
2021-03-16,68916
2021-03-17,78294
2021-03-18,71217
2021-03-19,70133
2021-03-23,46428
2021-03-24,42054
2021-03-25,33942
2021-03-26,47747
2021-03-30,59069
2021-03-31,53008
2021-04-01,47373
2021-04-02,46586
2021-04-06,91682
2021-04-07,104542
2021-04-08,94498
2021-04-09,104911
2021-04-13,58327
2021-04-14,56330
2021-04-15,61490
2021-04-16,80505
2021-04-17,7672
2021-04-18,8423
2021-04-19,150015
2021-04-20,174420
2021-04-21,210274
2021-04-22,205562
2021-04-23,229531
2021-04-24,35531
2021-04-25,25521
2021-04-26,319374
2021-04-27,277732
2021-04-28,319300
2021-04-29,20343
2021-04-30,336294
2021-05-01,40560
2021-05-02,27342
2021-05-03,8254
2021-05-04,9238
2021-05-05,10790
2021-05-06,388943
2021-05-07,202724
2021-05-08,70770
2021-05-09,84049
2021-05-10,358249
2021-05-11,347302
2021-05-12,398866
2021-05-13,431457
2021-05-14,430700
2021-05-15,174939
2021-05-16,214585
2021-05-17,613661
2021-05-18,576392
2021-05-19,653179
2021-05-20,546100
2021-05-21,594530
2021-05-22,331067
2021-05-23,355533
2021-05-24,795128
2021-05-25,676274
2021-05-26,737231
2021-05-27,753938
2021-05-28,750579
2021-05-29,538963
2021-05-30,532981
2021-05-31,907586
2021-06-01,941040
2021-06-02,990442
2021-06-03,977602
2021-06-04,953103
2021-06-05,757308
2021-06-06,753069
2021-06-07,1110813
2021-06-08,1140877
2021-06-09,1187836
2021-06-10,1156413
2021-06-11,1138558
2021-06-12,950545
2021-06-13,929376
2021-06-14,1257242
2021-06-15,1276521
2021-06-16,1313335
2021-06-17,1316905
2021-06-18,1273275
2021-06-19,1123938
2021-06-20,1117717
2021-06-21,1415643
2021-06-22,1457614
2021-06-23,1509600
2021-06-24,1485940
2021-06-25,1486732
2021-06-26,1355954
2021-06-27,1335472
2021-06-28,1544176
2021-06-29,1598373
2021-06-30,1622976
2021-07-01,1413580
2021-07-02,1374288
2021-07-03,1526923
2021-07-04,1411109
2021-07-05,1697831
2021-07-06,1756298
2021-07-07,1741599
2021-07-08,1748592
2021-07-09,1757214
2021-07-10,1705252
2021-07-11,1439356
2021-07-12,1598405
2021-07-13,1622418
2021-07-14,1608328
2021-07-15,1570475
2021-07-16,1594420
2021-07-17,1527800
2021-07-18,1336078
2021-07-19,1275141
2021-07-20,1578103
2021-07-21,1567798
2021-07-22,671348
2021-07-23,528288
2021-07-24,1320472
2021-07-25,1210885
2021-07-26,1556186
2021-07-27,1604810
2021-07-28,1617596
2021-07-29,1609620
2021-07-30,1684557
2021-07-31,1647361
2021-08-01,1262333
2021-08-02,1391450
2021-08-03,1460141
2021-08-04,1443078
2021-08-05,1453035
2021-08-06,1530546
2021-08-07,1591633
2021-08-08,1247162
2021-08-09,389362
2021-08-10,1326388
2021-08-11,1241156
2021-08-12,930407
2021-08-13,676546
2021-08-14,766770
2021-08-15,749739
2021-08-16,1021287
2021-08-17,1251481
2021-08-18,1262042
2021-08-19,1219733
2021-08-20,1312403
2021-08-21,1447720
2021-08-22,1240218
2021-08-23,1202189
2021-08-24,1268215
2021-08-25,1242833
2021-08-26,1174751
2021-08-27,1310470
2021-08-28,1480619
2021-08-29,1232380
2021-08-30,678598
2021-08-31,1189511
2021-09-01,1143980
2021-09-02,928935
2021-09-03,1164084
2021-09-04,1414355
2021-09-05,1182157
2021-09-06,1040224
2021-09-07,1162901
2021-09-08,1155023
2021-09-09,1130364
2021-09-10,1265760
2021-09-11,1513757
2021-09-12,1216550
2021-09-13,1030596
2021-09-14,1093216
2021-09-15,1071518
2021-09-16,1062146
2021-09-17,1221310
2021-09-18,1468350
2021-09-19,1146896
2021-09-20,313362
2021-09-21,1100705
2021-09-22,1078318
2021-09-23,433748
2021-09-24,1206491
2021-09-25,1520031
2021-09-26,1178394
2021-09-27,994860
2021-09-28,1031100
2021-09-29,998869
2021-09-30,991466
2021-10-01,1083476
2021-10-02,1381878
2021-10-03,1078812
2021-10-04,864946
2021-10-05,903487
2021-10-06,874020
2021-10-07,857410
2021-10-08,1040600
2021-10-09,1333635
2021-10-10,981384
2021-10-11,502710
2021-10-12,717470
2021-10-13,581167
2021-10-14,516706
2021-10-15,822784
2021-10-16,1059577
2021-10-17,747683
2021-10-18,559271
2021-10-19,594218
2021-10-20,582370
2021-10-21,539408
2021-10-22,696567
2021-10-23,932276
2021-10-24,672217
2021-10-25,465624
2021-10-26,474707
2021-10-27,452574
2021-10-28,437167
2021-10-29,558503
2021-10-30,751814
2021-10-31,527681
2021-11-01,335058
2021-11-02,314177
2021-11-03,99314
2021-11-04,328947
2021-11-05,413512
2021-11-06,556016
2021-11-07,351640
2021-11-08,231328
2021-11-09,228062
2021-11-10,208263
2021-11-11,184029
2021-11-12,273111
2021-11-13,358713
2021-11-14,207014
2021-11-15,146078
2021-11-16,146492
2021-11-17,140557
2021-11-18,130231
2021-11-19,199927
2021-11-20,279946
2021-11-21,158822
2021-11-22,93050
2021-11-23,25826
2021-11-24,71261
2021-11-25,86500
2021-11-26,149401
2021-11-27,208173
2021-11-28,113506
2021-11-29,76046
2021-11-30,80312
2021-12-01,54084
2021-12-02,49050
2021-12-03,92655
2021-12-04,124393
2021-12-05,50312
2021-12-06,50244
2021-12-07,48579
2021-12-08,44413
2021-12-09,43249
2021-12-10,95217
2021-12-11,80025
2021-12-12,30114
2021-12-13,60769
2021-12-14,53607
2021-12-15,79719
2021-12-16,83377
2021-12-17,160849
2021-12-18,117579
2021-12-19,39075
2021-12-20,82747
2021-12-21,95853
2021-12-22,103205
2021-12-23,101843
2021-12-24,167878
2021-12-25,123849
2021-12-26,40060
2021-12-27,82988
2021-12-28,92583
2021-12-29,50887
2021-12-30,13139
2021-12-31,1278
2022-01-01,341
2022-01-02,930
2022-01-03,1178
2022-01-04,21363
2022-01-05,46503
2022-01-06,59433
2022-01-07,150005
2022-01-08,188208
2022-01-09,41074
2022-01-10,9144
2022-01-11,117917
2022-01-12,151536
2022-01-13,150421
2022-01-14,276413
2022-01-15,240180
2022-01-16,59058
2022-01-17,183402
2022-01-18,232420
2022-01-19,255162
2022-01-20,253605
2022-01-21,396259
2022-01-22,321409
2022-01-23,100477
2022-01-24,280994
2022-01-25,329669
2022-01-26,349388
2022-01-27,340991
2022-01-28,485516
2022-01-29,422443
2022-01-30,190366
2022-01-31,355064
2022-02-01,669430
2022-02-02,649374
2022-02-03,657203
2022-02-04,823222
2022-02-05,783164
2022-02-06,511791
2022-02-07,812702
2022-02-08,910025
2022-02-09,895508
2022-02-10,920013
2022-02-11,393675
2022-02-12,941971
2022-02-13,636699
2022-02-14,899847
2022-02-15,1001164
2022-02-16,965876
2022-02-17,956514
2022-02-18,1126289
2022-02-19,1102466
2022-02-20,756439
2022-02-21,949776
2022-02-22,1077213
2022-02-23,441678
2022-02-24,976928
2022-02-25,1165565
2022-02-26,1195043
2022-02-27,823709
2022-02-28,926182
2022-03-01,993693
2022-03-02,960097
2022-03-03,958001
2022-03-04,1192459
2022-03-05,1227199
2022-03-06,809260
2022-03-07,902752
2022-03-08,939988
2022-03-09,894658
2022-03-10,881874
2022-03-11,1156914
2022-03-12,1202479
2022-03-13,733644
2022-03-14,819818
2022-03-15,861949
2022-03-16,822390
2022-03-17,796399
2022-03-18,1112924
2022-03-19,1193739
2022-03-20,695759
2022-03-21,204505
2022-03-22,766222
2022-03-23,723178
2022-03-24,710310
2022-03-25,1030779
2022-03-26,1084635
2022-03-27,584259
2022-03-28,668944
2022-03-29,661771
2022-03-30,590957
2022-03-31,499140
2022-04-01,650569
2022-04-02,771298
2022-04-03,357670
2022-04-04,453673
2022-04-05,467522
2022-04-06,432985
2022-04-07,432973
2022-04-08,753512
2022-04-09,864832
2022-04-10,388552
2022-04-11,414137
2022-04-12,424490
2022-04-13,402778
2022-04-14,401176
2022-04-15,775741
2022-04-16,875489
2022-04-17,389384
2022-04-18,386164
2022-04-19,393005
2022-04-20,379798
2022-04-21,383598
2022-04-22,758041
2022-04-23,895797
2022-04-24,377796
2022-04-25,371754
2022-04-26,368534
2022-04-27,357897
2022-04-28,488805
2022-04-29,266619
2022-04-30,607042
2022-05-01,180030
2022-05-02,257174
2022-05-03,77754
2022-05-04,52330
2022-05-05,33829
2022-05-06,362904
2022-05-07,455721
2022-05-08,152657
2022-05-09,228651
2022-05-10,239419
2022-05-11,226856
2022-05-12,223086
2022-05-13,500527
2022-05-14,592800
2022-05-15,200605
2022-05-16,204331
2022-05-17,200516
2022-05-18,191275
2022-05-19,188409
2022-05-20,413636
2022-05-21,491992
2022-05-22,141871
2022-05-23,156355
2022-05-24,147650
2022-05-25,142879
2022-05-26,147186
2022-05-27,359037
2022-05-28,435696
2022-05-29,132347
2022-05-30,128705
2022-05-31,124408
2022-06-01,89353
2022-06-02,88071
2022-06-03,243929
2022-06-04,296041
2022-06-05,70556
2022-06-06,89769
2022-06-07,88525
2022-06-08,82821
2022-06-09,80662
2022-06-10,222877
2022-06-11,267454
2022-06-12,63571
2022-06-13,81055
2022-06-14,81033
2022-06-15,77924
2022-06-16,75636
2022-06-17,211334
2022-06-18,240099
2022-06-19,57732
2022-06-20,87209
2022-06-21,92801
2022-06-22,94284
2022-06-23,92553
2022-06-24,231407
2022-06-25,265938
2022-06-26,67200
2022-06-27,125124
2022-06-28,138349
2022-06-29,132966
2022-06-30,128037
2022-07-01,287213
2022-07-02,282546
2022-07-03,88464
2022-07-04,262960
2022-07-05,279048
2022-07-06,270138
2022-07-07,289436
2022-07-08,486683
2022-07-09,462646
2022-07-10,161568
2022-07-11,407822
2022-07-12,449811
2022-07-13,431671
2022-07-14,436373
2022-07-15,663975
2022-07-16,681273
2022-07-17,311012
2022-07-18,102976
2022-07-19,579893
2022-07-20,593616
2022-07-21,569282
2022-07-22,816457
2022-07-23,830545
2022-07-24,440056
2022-07-25,623077
2022-07-26,683726
2022-07-27,652248
2022-07-28,648651
2022-07-29,887786
2022-07-30,902254
2022-07-31,450006
2022-08-01,582811
2022-08-02,658265
2022-08-03,643548
2022-08-04,628570
2022-08-05,908863
2022-08-06,905415
2022-08-07,424191
2022-08-08,633424
2022-08-09,686411
2022-08-10,702305
2022-08-11,207917
2022-08-12,584971
2022-08-13,317811
2022-08-14,144252
2022-08-15,209025
2022-08-16,401017
2022-08-17,524271
2022-08-18,560327
2022-08-19,836790
2022-08-20,813974
2022-08-21,385473
2022-08-22,552146
2022-08-23,601595
2022-08-24,563953
2022-08-25,537081
2022-08-26,809827
2022-08-27,749410
2022-08-28,328710
2022-08-29,484746
2022-08-30,530344
2022-08-31,466097
2022-09-01,350676
2022-09-02,566731
2022-09-03,506166
2022-09-04,170948
2022-09-05,324135
2022-09-06,340215
2022-09-07,324857
2022-09-08,287899
2022-09-09,482332
2022-09-10,435321
2022-09-11,125578
2022-09-12,264119
2022-09-13,281426
2022-09-14,251307
2022-09-15,222280
2022-09-16,384852
2022-09-17,337078
2022-09-18,75868
2022-09-19,17535
2022-09-20,201413
2022-09-21,195950
2022-09-22,205393
2022-09-23,67893
2022-09-24,252375
2022-09-25,88851
2022-09-26,173672
2022-09-27,186213
2022-09-28,182766
2022-09-29,169223
