dates,incrementalcount_medicalconditionincident_covid_19_patientdeceased
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,1
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,1
2020-02-27,2
2020-02-28,0
2020-02-29,1
2020-03-01,1
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,4
2020-03-10,0
2020-03-11,5
2020-03-12,1
2020-03-13,3
2020-03-14,3
2020-03-15,0
2020-03-16,5
2020-03-17,2
2020-03-18,0
2020-03-19,0
2020-03-20,4
2020-03-21,2
2020-03-22,5
2020-03-23,0
2020-03-24,2
2020-03-25,1
2020-03-26,2
2020-03-27,1
2020-03-28,3
2020-03-29,3
2020-03-30,2
2020-03-31,2
2020-04-01,1
2020-04-02,3
2020-04-03,3
2020-04-04,6
2020-04-05,1
2020-04-06,3
2020-04-07,7
2020-04-08,1
2020-04-09,4
2020-04-10,3
2020-04-11,6
2020-04-12,4
2020-04-13,4
2020-04-14,7
2020-04-15,10
2020-04-16,17
2020-04-17,12
2020-04-18,6
2020-04-19,7
2020-04-20,10
2020-04-21,15
2020-04-22,91
2020-04-23,10
2020-04-24,30
2020-04-25,17
2020-04-26,14
2020-04-27,3
2020-04-28,25
2020-04-29,13
2020-04-30,26
2020-05-01,17
2020-05-02,26
2020-05-03,34
2020-05-04,18
2020-05-05,11
2020-05-06,22
2020-05-07,8
2020-05-08,6
2020-05-09,43
2020-05-10,13
2020-05-11,8
2020-05-12,22
2020-05-13,25
2020-05-14,19
2020-05-15,23
2020-05-16,15
2020-05-17,19
2020-05-18,5
2020-05-19,0
2020-05-20,22
2020-05-21,6
2020-05-22,19
2020-05-23,12
2020-05-24,12
2020-05-25,10
2020-05-26,16
2020-05-27,12
2020-05-28,9
2020-05-29,7
2020-05-30,12
2020-05-31,5
2020-06-01,1
2020-06-02,2
2020-06-03,6
2020-06-04,3
2020-06-05,4
2020-06-06,7
2020-06-07,2
2020-06-08,0
2020-06-09,0
2020-06-10,3
2020-06-11,1
2020-06-12,2
2020-06-13,2
2020-06-14,1
2020-06-15,0
2020-06-16,2
2020-06-17,4
2020-06-18,4
2020-06-19,0
2020-06-20,17
2020-06-21,1
2020-06-22,0
2020-06-23,2
2020-06-24,8
2020-06-25,5
2020-06-26,1
2020-06-27,2
2020-06-28,0
2020-06-29,1
2020-06-30,2
2020-07-01,0
2020-07-02,1
2020-07-03,1
2020-07-04,1
2020-07-05,0
2020-07-06,0
2020-07-07,1
2020-07-08,2
2020-07-09,1
2020-07-10,1
2020-07-11,0
2020-07-12,0
2020-07-13,0
2020-07-14,0
2020-07-15,2
2020-07-16,1
2020-07-17,0
2020-07-18,0
2020-07-19,0
2020-07-20,0
2020-07-21,3
2020-07-22,1
2020-07-23,1
2020-07-24,2
2020-07-25,1
2020-07-26,3
2020-07-27,0
2020-07-28,2
2020-07-29,3
2020-07-30,3
2020-07-31,2
2020-08-01,5
2020-08-02,0
2020-08-03,1
2020-08-04,4
2020-08-05,6
2020-08-06,4
2020-08-07,7
2020-08-08,6
2020-08-09,1
2020-08-10,7
2020-08-11,5
2020-08-12,7
2020-08-13,4
2020-08-14,10
2020-08-15,12
2020-08-16,3
2020-08-17,11
2020-08-18,16
2020-08-19,13
2020-08-20,16
2020-08-21,11
2020-08-22,14
2020-08-23,7
2020-08-24,5
2020-08-25,15
2020-08-26,13
2020-08-27,17
2020-08-28,12
2020-08-29,17
2020-08-30,9
2020-08-31,15
2020-09-01,17
2020-09-02,11
2020-09-03,12
2020-09-04,11
2020-09-05,19
2020-09-06,8
2020-09-07,6
2020-09-08,14
2020-09-09,16
2020-09-10,13
2020-09-11,6
2020-09-12,11
2020-09-13,16
2020-09-14,3
2020-09-15,9
2020-09-16,10
2020-09-17,12
2020-09-18,9
2020-09-19,13
2020-09-20,5
2020-09-21,0
2020-09-22,8
2020-09-23,4
2020-09-24,8
2020-09-25,12
2020-09-26,8
2020-09-27,5
2020-09-28,3
2020-09-29,9
2020-09-30,7
2020-10-01,7
2020-10-02,7
2020-10-03,12
2020-10-04,7
2020-10-05,2
2020-10-06,3
2020-10-07,3
2020-10-08,8
2020-10-09,3
2020-10-10,8
2020-10-11,3
2020-10-12,2
2020-10-13,5
2020-10-14,4
2020-10-15,8
2020-10-16,4
2020-10-17,11
2020-10-18,9
2020-10-19,4
2020-10-20,2
2020-10-21,3
2020-10-22,6
2020-10-23,9
2020-10-24,12
2020-10-25,5
2020-10-26,7
2020-10-27,7
2020-10-28,5
2020-10-29,3
2020-10-30,11
2020-10-31,11
2020-11-01,11
2020-11-02,8
2020-11-03,6
2020-11-04,6
2020-11-05,8
2020-11-06,12
2020-11-07,3
2020-11-08,3
2020-11-09,6
2020-11-10,11
2020-11-11,12
2020-11-12,10
2020-11-13,16
2020-11-14,13
2020-11-15,3
2020-11-16,2
2020-11-17,18
2020-11-18,10
2020-11-19,9
2020-11-20,21
2020-11-21,20
2020-11-22,11
2020-11-23,7
2020-11-24,8
2020-11-25,12
2020-11-26,21
2020-11-27,29
2020-11-28,23
2020-11-29,32
2020-11-30,13
2020-12-01,20
2020-12-02,33
2020-12-03,41
2020-12-04,27
2020-12-05,43
2020-12-06,32
2020-12-07,20
2020-12-08,47
2020-12-09,38
2020-12-10,45
2020-12-11,37
2020-12-12,32
2020-12-13,28
2020-12-14,23
2020-12-15,58
2020-12-16,45
2020-12-17,51
2020-12-18,44
2020-12-19,45
2020-12-20,45
2020-12-21,27
2020-12-22,44
2020-12-23,50
2020-12-24,56
2020-12-25,55
2020-12-26,50
2020-12-27,58
2020-12-28,39
2020-12-29,54
2020-12-30,43
2020-12-31,65
2021-01-01,46
2021-01-02,54
2021-01-03,34
2021-01-04,51
2021-01-05,56
2021-01-06,64
2021-01-07,72
2021-01-08,66
2021-01-09,75
2021-01-10,64
2021-01-11,48
2021-01-12,50
2021-01-13,51
2021-01-14,88
2021-01-15,82
2021-01-16,65
2021-01-17,66
2021-01-18,55
2021-01-19,47
2021-01-20,99
2021-01-21,96
2021-01-22,87
2021-01-23,105
2021-01-24,84
2021-01-25,65
2021-01-26,74
2021-01-27,94
2021-01-28,109
2021-01-29,91
2021-01-30,94
2021-01-31,108
2021-02-01,68
2021-02-02,72
2021-02-03,118
2021-02-04,108
2021-02-05,115
2021-02-06,108
2021-02-07,95
2021-02-08,57
2021-02-09,81
2021-02-10,81
2021-02-11,121
2021-02-12,96
2021-02-13,75
2021-02-14,63
2021-02-15,40
2021-02-16,63
2021-02-17,87
2021-02-18,94
2021-02-19,78
2021-02-20,59
2021-02-21,84
2021-02-22,57
2021-02-23,55
2021-02-24,55
2021-02-25,63
2021-02-26,75
2021-02-27,85
2021-02-28,53
2021-03-01,27
2021-03-02,46
2021-03-03,51
2021-03-04,68
2021-03-05,67
2021-03-06,59
2021-03-07,49
2021-03-08,26
2021-03-09,46
2021-03-10,54
2021-03-11,49
2021-03-12,49
2021-03-13,58
2021-03-14,51
2021-03-15,30
2021-03-16,32
2021-03-17,56
2021-03-18,39
2021-03-19,41
2021-03-20,32
2021-03-21,22
2021-03-22,23
2021-03-23,26
2021-03-24,47
2021-03-25,30
2021-03-26,29
2021-03-27,31
2021-03-28,33
2021-03-29,30
2021-03-30,25
2021-03-31,27
2021-04-01,49
2021-04-02,23
2021-04-03,28
2021-04-04,8
2021-04-05,10
2021-04-06,18
2021-04-07,30
2021-04-08,22
2021-04-09,33
2021-04-10,19
2021-04-11,29
2021-04-12,18
2021-04-13,25
2021-04-14,44
2021-04-15,31
2021-04-16,38
2021-04-17,46
2021-04-18,38
2021-04-19,19
2021-04-20,30
2021-04-21,39
2021-04-22,54
2021-04-23,36
2021-04-24,54
2021-04-25,59
2021-04-26,59
2021-04-27,32
2021-04-28,51
2021-04-29,139
2021-04-30,35
2021-05-01,67
2021-05-02,65
2021-05-03,59
2021-05-04,50
2021-05-05,47
2021-05-06,72
2021-05-07,113
2021-05-08,121
2021-05-09,53
2021-05-10,65
2021-05-11,123
2021-05-12,101
2021-05-13,90
2021-05-14,110
2021-05-15,98
2021-05-16,45
2021-05-17,83
2021-05-18,260
2021-05-19,89
2021-05-20,106
2021-05-21,106
2021-05-22,84
2021-05-23,76
2021-05-24,86
2021-05-25,99
2021-05-26,104
2021-05-27,113
2021-05-28,105
2021-05-29,101
2021-05-30,47
2021-05-31,81
2021-06-01,92
2021-06-02,105
2021-06-03,119
2021-06-04,85
2021-06-05,74
2021-06-06,51
2021-06-07,71
2021-06-08,98
2021-06-09,98
2021-06-10,66
2021-06-11,70
2021-06-12,56
2021-06-13,38
2021-06-14,55
2021-06-15,61
2021-06-16,82
2021-06-17,51
2021-06-18,45
2021-06-19,35
2021-06-20,23
2021-06-21,31
2021-06-22,42
2021-06-23,57
2021-06-24,45
2021-06-25,28
2021-06-26,31
2021-06-27,12
2021-06-28,36
2021-06-29,35
2021-06-30,41
2021-07-01,21
2021-07-02,22
2021-07-03,18
2021-07-04,6
2021-07-05,14
2021-07-06,22
2021-07-07,13
2021-07-08,20
2021-07-09,16
2021-07-10,15
2021-07-11,7
2021-07-12,4
2021-07-13,12
2021-07-14,19
2021-07-15,24
2021-07-16,13
2021-07-17,13
2021-07-18,8
2021-07-19,12
2021-07-20,19
2021-07-21,18
2021-07-22,9
2021-07-23,9
2021-07-24,9
2021-07-25,5
2021-07-26,8
2021-07-27,14
2021-07-28,9
2021-07-29,13
2021-07-30,11
2021-07-31,8
2021-08-01,5
2021-08-02,7
2021-08-03,15
2021-08-04,9
2021-08-05,12
2021-08-06,15
2021-08-07,18
2021-08-08,7
2021-08-09,17
2021-08-10,14
2021-08-11,19
2021-08-12,28
2021-08-13,25
2021-08-14,17
2021-08-15,8
2021-08-16,23
