dates,incrementalcount_medicaltest_conditioncovid_19
2020-02-05,4
2020-02-06,19
2020-02-07,9
2020-02-08,4
2020-02-09,10
2020-02-10,12
2020-02-11,4
2020-02-12,10
2020-02-13,16
2020-02-14,43
2020-02-15,86
2020-02-16,65
2020-02-17,113
2020-02-18,9
2020-02-19,71
2020-02-20,90
2020-02-21,85
2020-02-22,96
2020-02-23,39
2020-02-24,104
2020-02-25,44
2020-02-26,168
2020-02-27,151
2020-02-28,130
2020-02-29,178
2020-03-01,96
2020-03-02,71
2020-03-03,153
2020-03-04,3940
2020-03-05,699
2020-03-06,553
2020-03-07,147
2020-03-08,110
2020-03-09,1314
2020-03-10,424
2020-03-11,181
2020-03-12,1855
2020-03-13,859
2020-03-14,107
2020-03-15,42
2020-03-16,2083
2020-03-17,203
2020-03-19,3490
2020-03-20,119
2020-03-21,132
2020-03-22,56
2020-03-23,3862
2020-03-25,674
2020-03-26,1805
2020-03-27,1442
2020-03-28,296
2020-03-29,206
2020-03-30,3481
2020-03-31,1914
2020-04-02,4685
2020-04-03,3305
2020-04-04,271
2020-04-05,218
2020-04-06,7876
2020-04-07,4544
2020-04-08,1383
2020-04-09,2841
2020-04-10,5389
2020-04-11,1644
2020-04-12,57
2020-04-13,9252
2020-04-14,8255
2020-04-15,693
2020-04-16,5325
2020-04-17,4149
2020-04-18,1004
2020-04-19,2953
2020-04-20,6816
2020-04-21,5542
2020-04-22,4415
2020-04-23,5349
2020-04-24,5187
2020-04-25,1250
2020-04-26,1136
2020-04-27,8545
2020-04-28,3244
2020-04-29,879
2020-04-30,8126
2020-05-01,6820
2020-05-02,880
2020-05-03,1012
2020-05-04,1332
2020-05-05,1569
2020-05-06,447
2020-05-07,13005
2020-05-08,10680
2020-05-09,2265
2020-05-10,3995
2020-05-11,5993
2020-05-12,288
2020-05-13,10074
2020-05-14,5866
2020-05-15,3092
2020-05-16,4337
2020-05-17,4987
2020-05-18,5980
2020-05-19,3221
2020-05-20,3669
2020-05-21,4580
2020-05-22,3495
2020-05-23,2769
2020-05-24,1252
2020-05-25,3620
2020-05-26,2994
2020-05-27,3004
2020-05-28,3981
2020-05-29,3501
2020-05-30,2652
2020-05-31,1657
2020-06-01,3789
2020-06-02,4526
2020-06-03,3979
2020-06-04,4600
2020-06-05,4939
2020-06-06,3220
2020-06-07,1725
2020-06-08,4516
2020-06-09,4600
2020-06-10,5092
