dates,cumulativecount_vaccine_covid_19_administered
2021-06-01,0
2021-06-03,270
2021-06-08,860
2021-06-15,5140
2021-06-21,7462
2021-07-06,10480
2021-07-13,14026
2021-07-20,19332
2021-07-27,23995
2021-08-16,31042
2021-08-31,38250
2021-09-07,43659
2021-09-14,50620
2021-09-21,57184
2021-10-05,73744
2021-10-12,87583
2021-10-25,96536
2021-11-01,105012
2021-11-08,114912
2021-11-15,122867
2021-11-22,129582
2021-12-06,141490
2021-12-13,147609
2021-12-20,152711
2022-01-24,178464
2022-02-07,184045
2022-02-21,189138
2022-02-28,199464
2022-04-04,199810
2022-04-11,261709
2022-05-02,276709
2022-05-23,281014
2022-07-25,282447
2022-08-08,287803
2022-08-15,289912
2022-10-17,292146
2022-11-07,293584
2023-02-20,366638
