dates,cumulativecount_vaccine_covid_19_administered
2021-06-01,0
2021-08-09,13970
2021-09-07,20873
2021-09-14,31332
2021-09-28,36332
2021-10-05,45402
2021-10-12,51428
2021-10-25,65279
2021-11-15,72912
2021-11-30,82167
2022-01-04,104560
2022-01-11,111686
2022-02-07,120594
2022-03-07,126919
2022-03-21,133953
2022-04-04,136758
2022-05-02,144216
2022-05-23,147497
2022-08-08,156812
2022-09-12,159883
2022-10-10,178382
2022-11-14,182923
2022-11-21,188846
2022-11-28,193491
2023-01-31,215382
2023-02-20,219980
