dates,cumulativecount_vaccine_covid_19_administered
2021-03-14,0
2021-03-25,10673
2021-03-30,25836
2021-03-31,31889
2021-04-10,37680
2021-04-14,42419
2021-04-15,44347
2021-04-25,57364
2021-04-27,59316
2021-04-29,59786
2021-05-01,61107
2021-05-08,64966
2021-05-31,79762
2021-06-08,83474
2021-06-10,88523
2021-06-14,91789
2021-06-20,97315
2021-08-27,193557
2021-09-13,221110
2021-09-27,232375
2021-09-29,236465
2021-10-12,359091
2021-10-18,396196
2021-11-04,617851
2021-11-10,744826
2021-11-26,868726
2022-01-11,923880
2022-01-26,1409313
2022-02-07,1484231
2022-02-18,1811825
2022-02-25,1813692
2022-03-04,1859571
2022-03-15,2134324
2022-03-29,2868978
2022-04-26,2868978
2022-05-01,2868978
2022-05-22,2930408
2022-06-05,2930408
2022-06-19,3124431
2022-06-26,3493386
2022-08-07,3493386
2022-08-28,3940973
2022-09-18,4258299
2022-10-02,4334743
2022-10-16,4714794
2022-10-23,4714991
2022-10-30,4834206
2022-11-06,4956371
2022-11-20,5122711
2022-11-27,5299622
2022-12-04,5306646
2022-12-18,6158679
2023-01-01,6444983
2023-02-05,6553078
2023-02-19,6820857
2023-02-26,6836192
2023-03-05,7009905
2023-03-12,7205942
2023-03-19,7401004
2023-03-26,7548308
