dates,cumulativecount_vaccine_covid_19_administered
2020-12-26,0
2021-02-04,11008
2021-02-09,13609
2021-02-10,14086
2021-02-12,15543
2021-02-17,16725
2021-02-19,17285
2021-02-20,18159
2021-02-23,19938
2021-02-24,20468
2021-02-25,21106
2021-03-03,24008
2021-03-05,26580
2021-03-12,31980
2021-03-16,35984
2021-03-18,38304
2021-03-19,39145
2021-03-22,41155
2021-03-24,43023
2021-03-25,44061
2021-03-29,47602
2021-03-31,49561
2021-04-01,50763
2021-04-07,53474
2021-04-08,55053
2021-04-09,56214
2021-04-13,59473
2021-04-15,60637
2021-04-16,61114
2021-04-20,63350
2021-04-21,63774
2021-04-30,65694
2021-05-05,69573
2021-05-07,69772
2021-05-13,73258
2021-05-14,73721
2021-05-19,75284
2021-05-25,78622
2021-05-26,79344
2021-05-28,80120
2021-06-02,83221
2021-06-03,83970
2021-06-05,84856
2021-06-08,86711
2021-06-17,87517
2021-06-21,88911
2021-06-22,89619
2021-06-24,90323
2021-06-25,90848
2021-06-28,93098
2021-06-30,93525
2021-07-01,93652
2021-07-02,93748
2021-07-06,94093
2021-07-07,94205
2021-07-08,94277
2021-07-12,94633
2021-07-14,95136
2021-07-15,95501
2021-07-19,96082
2021-07-21,96331
2021-07-22,96439
2021-07-23,96518
2021-07-27,96993
2021-07-29,97196
2021-07-30,97707
2021-08-02,98117
2021-08-06,98419
2021-08-10,98891
2021-08-11,99065
2021-08-12,99194
2021-08-18,99635
2021-08-20,99790
2021-08-24,100164
2021-08-29,100362
2021-08-31,101008
2021-09-02,101372
2021-09-06,102052
2021-09-08,102399
2021-09-10,102633
2021-09-11,102860
2021-09-14,103904
2021-09-15,104304
2021-09-16,104609
2021-09-21,105471
2021-09-22,105697
2021-09-29,106655
2021-10-22,111027
2021-10-29,113448
2021-11-05,116507
2021-11-12,119435
2021-11-19,121080
2021-11-29,123877
2021-12-03,125717
2021-12-10,128181
2021-12-17,130410
2021-12-23,130608
2022-01-07,133997
2022-01-14,135232
2022-01-21,136593
2022-01-28,137430
2022-02-04,138037
2022-02-18,138942
2022-03-25,141118
2022-04-11,142198
2022-04-22,142358
2022-04-29,142710
2022-05-06,143196
2022-05-13,143785
2022-05-20,144209
2022-06-03,144978
2022-06-10,145217
2022-06-17,145502
2022-06-24,145906
2022-07-08,146639
2022-07-15,146793
2022-07-22,147211
2022-07-29,147390
2022-08-05,147628
2022-08-12,147774
2022-08-19,147971
2022-08-26,148160
2022-10-07,149153
2022-11-11,149370
2022-12-16,150126
2023-01-20,150816
2023-03-10,151382
2023-03-31,151661
