dates,incrementalcount_vaccine_covid_19_administered
2021-02-10,477
2021-02-20,874
2021-02-24,530
2021-02-25,638
2021-03-19,841
2021-03-25,1038
2021-04-01,1202
2021-04-08,1579
2021-04-09,1161
2021-04-16,477
2021-04-21,424
2021-05-14,463
2021-05-26,722
2021-06-03,749
2021-06-22,708
2021-06-25,525
2021-07-01,127
2021-07-02,96
2021-07-07,112
2021-07-08,72
2021-07-15,365
2021-07-22,108
2021-07-23,79
2021-07-30,511
2021-08-11,174
2021-08-12,129
2021-09-11,227
2021-09-15,400
2021-09-16,305
2021-09-22,226
