dates,cumulativecount_vaccine_covid_19_administered
2021-05-04,7411
2021-05-11,11950
2021-05-18,20553
2021-05-25,28443
2021-06-01,32627
2021-06-08,38361
2021-06-15,40230
2021-06-21,45178
2021-06-29,54663
2021-07-06,62161
2021-07-20,70711
2021-07-27,81114
2021-08-02,92415
2021-08-09,100610
2021-08-16,111250
2021-08-23,124960
2021-08-31,134265
2021-09-07,137958
2021-09-14,142566
2021-09-21,149431
2021-09-28,172316
2021-10-18,188664
2021-10-25,194141
2021-11-01,203522
2021-11-08,217717
2021-11-15,223504
2021-11-30,248729
2021-12-13,262895
2021-12-20,263189
2022-01-11,264438
2022-01-18,265421
2022-01-24,267016
2022-02-14,275439
2022-02-21,276278
2022-03-21,304893
2022-04-04,339214
2022-04-11,371342
2022-04-25,395440
2022-05-02,412127
2022-08-08,439507
2022-08-29,446599
2022-09-12,446857
2022-09-19,447712
2022-09-26,448009
2022-10-04,448264
2022-10-10,448276
2022-10-17,448674
2022-11-07,448784
2023-01-09,449439
2023-01-23,449467
2023-01-31,449607
2023-02-13,452831
