dates,cumulativecount_vaccine_covid_19_administered
2021-03-01,0
2021-04-08,2500
2021-05-27,24781
2021-06-06,71519
2021-06-21,108276
2021-07-09,131221
2021-08-09,355000
2021-08-22,388520
2021-08-30,403254
2021-09-13,533949
2021-09-29,811852
2021-10-12,963477
2021-10-25,977122
2021-10-31,1125146
2021-11-15,1414665
2021-11-28,1422377
2021-12-12,1548574
2021-12-19,1737980
2021-12-21,1753522
2022-01-03,2925563
2022-01-15,2974507
2022-02-12,3053717
2022-02-19,3073678
2022-02-21,3187594
2022-03-01,3264756
2022-03-15,3358229
2022-03-23,3369196
2022-03-27,3442389
2022-04-09,3538630
2022-04-16,3609370
2022-04-22,3621847
2022-04-24,3684389
2022-04-29,3687404
2022-05-07,3743771
2022-05-14,3801752
2022-05-29,3870173
2022-06-13,4105439
2022-06-18,4144083
2022-06-27,4160201
2022-06-28,4232490
2022-07-10,4256291
2022-07-19,4389805
2022-08-09,4494350
2022-08-22,4553467
2022-08-23,4583601
2022-09-13,4649982
2022-09-22,4709714
2022-10-16,4777586
2022-12-20,4940436
2023-01-16,4971203
