dates,covid19mobilitytrend_park
2020-02-15,-5
2020-02-16,-6
2020-02-17,-4
2020-02-18,0
2020-02-19,0
2020-02-20,-5
2020-02-21,2
2020-02-22,1
2020-02-23,-3
2020-02-24,-4
2020-02-25,-1
2020-02-26,2
2020-02-27,-2
2020-02-28,1
2020-02-29,3
2020-03-01,2
2020-03-02,0
2020-03-03,4
2020-03-04,4
2020-03-05,7
2020-03-06,8
2020-03-07,10
2020-03-08,13
2020-03-09,11
2020-03-10,8
2020-03-11,10
2020-03-12,7
2020-03-13,5
2020-03-14,6
2020-03-15,1
2020-03-16,-2
2020-03-17,0
2020-03-18,0
2020-03-19,-4
2020-03-20,0
2020-03-21,-4
2020-03-22,-8
2020-03-23,-3
2020-03-24,-7
2020-03-25,-8
2020-03-26,-8
2020-03-27,-6
2020-03-28,-5
2020-03-29,-6
2020-03-30,-8
2020-03-31,-4
2020-04-01,-3
2020-04-02,-4
2020-04-03,-2
2020-04-04,-2
2020-04-05,-6
2020-04-06,-5
2020-04-07,-3
2020-04-08,-4
2020-04-09,-3
2020-04-10,-2
2020-04-11,-4
2020-04-12,-6
2020-04-13,-3
2020-04-14,-4
2020-04-15,-10
2020-04-16,-6
2020-04-17,-6
2020-04-18,-9
2020-04-19,-12
2020-04-20,-10
2020-04-21,-7
2020-04-22,-8
2020-04-23,-5
2020-04-24,-2
2020-04-25,-8
2020-04-26,-4
2020-04-27,-7
2020-04-28,-1
2020-04-29,0
2020-04-30,0
2020-05-01,-1
2020-05-02,-1
2020-05-03,-4
2020-05-04,-5
2020-05-05,-2
2020-05-06,2
2020-05-07,1
2020-05-08,-2
2020-05-09,1
2020-05-10,-5
2020-05-11,0
2020-05-12,2
2020-05-13,0
2020-05-14,4
2020-05-15,3
2020-05-16,-1
2020-05-17,-5
2020-05-18,-3
2020-05-19,-3
2020-05-20,1
2020-05-21,4
2020-05-22,5
2020-05-23,5
2020-05-24,3
2020-05-25,2
2020-05-26,4
2020-05-27,1
2020-05-28,3
2020-05-29,9
2020-05-30,1
2020-05-31,1
2020-06-01,-1
2020-06-02,1
2020-06-03,3
2020-06-04,7
2020-06-05,8
2020-06-06,9
2020-06-07,4
2020-06-08,-1
2020-06-09,2
2020-06-10,7
2020-06-11,5
2020-06-12,6
2020-06-13,7
2020-06-14,-2
2020-06-15,0
2020-06-16,1
2020-06-17,3
2020-06-18,1
2020-06-19,2
2020-06-20,4
2020-06-21,1
2020-06-22,-2
2020-06-23,5
2020-06-24,5
2020-06-25,7
2020-06-26,7
2020-06-27,10
2020-06-28,3
2020-06-29,0
2020-06-30,2
2020-07-01,5
2020-07-02,6
2020-07-03,11
2020-07-04,11
2020-07-05,19
2020-07-06,18
2020-07-07,13
2020-07-08,9
2020-07-09,5
2020-07-10,8
2020-07-11,11
2020-07-12,1
2020-07-13,3
2020-07-14,8
2020-07-15,7
2020-07-16,3
2020-07-17,4
2020-07-18,5
2020-07-19,2
2020-07-20,-1
2020-07-21,6
2020-07-22,4
2020-07-23,4
2020-07-24,5
2020-07-25,6
2020-07-26,5
2020-07-27,3
2020-07-28,4
2020-07-29,5
2020-07-30,6
2020-07-31,7
2020-08-01,8
2020-08-02,8
2020-08-03,7
2020-08-04,3
2020-08-05,5
2020-08-06,5
2020-08-07,13
2020-08-08,13
2020-08-09,9
2020-08-10,11
2020-08-11,9
2020-08-12,12
2020-08-13,11
2020-08-14,12
2020-08-15,11
2020-08-16,11
2020-09-11,31
2020-09-12,34
2020-09-13,29
2020-09-14,30
2020-09-15,37
2020-09-16,34
2020-09-17,29
2020-09-18,25
2020-09-19,31
2020-09-20,24
2020-09-21,26
2020-09-22,26
2020-09-23,24
2020-09-24,26
2020-09-25,21
2020-09-26,31
2020-09-27,28
2020-09-28,22
2020-09-29,24
2020-09-30,14
2020-10-01,7
2020-10-02,5
2020-10-03,4
2020-10-04,3
2020-10-05,4
2020-10-06,3
2020-10-07,5
2020-10-08,5
2020-10-09,6
2020-10-10,6
2020-10-11,4
2020-10-12,4
2020-10-13,4
2020-10-14,6
2020-10-15,9
2020-10-16,12
2020-10-17,15
2020-10-18,15
2020-10-19,8
2020-10-20,9
2020-10-21,5
2020-10-22,4
2020-10-23,7
2020-10-24,16
2020-10-25,8
2020-10-26,6
2020-10-27,6
2020-10-28,0
2020-10-29,-2
2020-10-30,-1
2020-10-31,6
2020-11-01,4
2020-11-02,0
2020-11-03,1
2020-11-04,1
2020-11-05,4
2020-11-06,2
2020-11-07,4
2020-11-08,0
2020-11-09,-1
2020-11-10,0
2020-11-11,1
2020-11-12,2
2020-11-13,1
2020-11-14,6
2020-11-15,3
2020-11-16,3
2020-11-17,4
2020-11-18,2
2020-11-19,2
2020-11-20,0
2020-11-21,4
2020-11-22,1
2020-11-23,2
2020-11-24,0
2020-11-25,1
2020-11-26,3
2020-11-27,5
2020-11-28,10
2020-11-29,4
2020-11-30,4
2020-12-01,4
2020-12-02,6
2020-12-03,4
2020-12-04,7
2020-12-05,3
2020-12-06,5
2020-12-07,2
2020-12-08,10
2020-12-09,19
2020-12-10,26
2020-12-11,24
2020-12-12,26
2020-12-13,29
2020-12-14,25
2020-12-15,25
2020-12-16,24
2020-12-17,24
2020-12-18,21
2020-12-19,24
2020-12-20,29
2020-12-21,24
2020-12-22,21
2020-12-23,21
2020-12-24,24
