dates,incrementalcount_medicaltest_conditioncovid_19
2020-03-20,25
2020-03-25,40
2020-03-26,54
2020-03-27,72
2020-03-28,81
2020-03-29,50
2020-03-30,75
2020-03-31,45
2020-04-01,120
2020-04-02,216
2020-04-05,54
2020-04-06,17
2020-04-07,106
2020-04-08,135
2020-04-09,92
2020-04-10,29
2020-04-11,111
2020-04-12,71
2020-04-13,125
2020-04-14,45
2020-04-15,184
2020-04-16,128
2020-04-17,218
2020-04-18,120
2020-04-19,410
2020-04-20,481
2020-04-21,479
2020-04-22,325
2020-04-23,205
2020-04-24,420
2020-04-25,230
2020-04-26,389
2020-04-29,182
2020-04-30,214
2020-05-01,54
2020-05-02,395
2020-05-03,926
2020-05-04,433
2020-05-05,1459
2020-05-06,468
2020-05-07,849
2020-05-08,683
2020-05-09,496
2020-05-10,250
2020-05-11,286
2020-05-12,368
2020-05-13,432
2020-05-14,1560
2020-05-15,324
2020-05-16,667
2020-05-17,876
2020-05-18,521
2020-05-19,644
2020-05-20,495
2020-05-21,418
2020-05-22,579
2020-06-10,542
2020-06-13,1853
2020-06-14,302
2020-06-17,749
2020-06-18,375
2020-06-19,1419
2020-06-20,804
2020-06-21,621
2020-06-24,855
2020-06-25,569
2020-06-26,1175
2020-06-27,653
2020-06-28,277
2020-06-29,363
2020-06-30,227
2020-07-01,1935
2020-07-02,330
2020-07-03,517
2020-07-04,1950
2020-07-05,628
2020-07-06,380
2020-07-07,674
2020-07-08,334
2020-07-09,523
2020-07-10,302
2020-07-11,1161
2020-07-12,515
2020-07-13,731
2020-07-14,938
2020-07-15,568
2020-07-16,720
2020-07-17,848
2020-07-18,1352
2020-07-19,1352
2020-07-20,959
2020-07-21,369
2020-07-22,844
2020-07-23,576
2020-07-24,835
2020-07-25,1841
2020-07-26,446
2020-07-27,209
2020-07-28,2542
2020-07-29,970
2020-07-30,1243
2020-07-31,1611
2020-08-01,1908
2020-08-02,559
2020-08-03,1820
2020-08-04,1091
2020-08-05,1112
2020-08-06,724
2020-08-07,2034
2020-08-08,1003
2020-08-09,651
2020-08-10,454
2020-08-11,362
2020-08-12,782
2020-08-13,1017
2020-08-14,1568
2020-08-15,588
2020-08-16,1069
2020-08-17,1549
2020-08-18,794
2020-08-19,845
2020-08-20,1155
2020-08-21,1486
2020-08-22,785
2020-08-23,1515
2020-08-24,346
2020-08-25,651
2020-08-26,599
2020-08-27,1400
2020-08-28,1224
2020-08-29,1171
2020-08-30,1046
2020-08-31,1169
2020-09-01,2191
2020-09-02,729
2020-09-03,1077
2020-09-04,1400
2020-09-07,1112
2020-09-08,1724
2020-09-09,1068
2020-09-10,1391
2020-09-11,1133
2020-09-12,1390
2020-09-13,982
2020-09-14,1608
2020-09-15,747
2020-09-16,847
2020-09-17,785
2020-09-18,1996
2020-09-19,1410
2020-09-20,1521
2020-09-21,1544
2020-09-22,1692
2020-09-23,1440
2020-09-24,1705
2020-09-25,1737
2020-09-26,1662
2020-09-27,1669
2020-09-28,1158
2020-09-29,1659
2020-09-30,1337
2020-10-01,1622
2020-10-02,1323
2020-10-03,1891
2020-10-04,2792
2020-10-05,1772
2020-10-06,2234
2020-10-07,5250
2020-10-08,3000
2020-10-09,3842
2020-10-10,3869
2020-10-11,2917
2020-10-12,2741
2020-10-13,4106
2020-10-14,2963
2020-10-15,2529
2020-10-16,3529
2020-10-17,3637
2020-10-18,4539
2020-10-19,2592
2020-10-20,2050
2020-10-21,3482
2020-10-22,3192
2020-10-23,4222
2020-10-24,4227
2020-10-25,3161
2020-10-26,4677
2020-10-27,3566
2020-10-28,3171
2020-10-29,4757
2020-10-30,6843
2020-10-31,4531
2020-11-01,3947
2020-11-02,5771
2020-11-03,4715
2020-11-04,4291
2020-11-05,3768
2020-11-06,6157
2020-11-07,2886
2020-11-08,5886
2020-11-09,3335
2020-11-10,6671
2020-11-11,4018
2020-11-12,2647
2020-11-13,5276
2020-11-14,3844
2020-11-15,4042
2020-11-16,5194
2020-11-17,6129
2020-11-18,6857
2020-11-19,6394
2020-11-20,4337
2020-11-21,4303
2020-11-22,5923
