dates,covid19mobilitytrend_transporthub
2020-02-15,6
2020-02-16,8
2020-02-17,-2
2020-02-18,3
2020-02-19,-4
2020-02-20,5
2020-02-21,1
2020-02-22,14
2020-02-23,13
2020-02-24,7
2020-02-25,3
2020-02-26,-5
2020-02-27,-5
2020-02-28,-1
2020-02-29,-7
2020-03-01,2
2020-03-02,-7
2020-03-03,-3
2020-03-04,-2
2020-03-05,-11
2020-03-06,-8
2020-03-07,-9
2020-03-08,3
2020-03-09,-8
2020-03-10,-10
2020-03-11,-6
2020-03-12,-11
2020-03-13,-15
2020-03-14,-26
2020-03-15,-16
2020-03-16,-30
2020-03-17,-42
2020-03-18,-45
2020-03-19,-51
2020-03-20,-56
2020-03-21,-62
2020-03-22,-66
2020-03-23,-59
2020-03-24,-58
2020-03-25,-59
2020-03-26,-61
2020-03-27,-58
2020-03-28,-53
2020-03-29,-68
2020-03-30,-62
2020-03-31,-53
2020-04-01,-52
2020-04-02,-53
2020-04-03,-54
2020-04-04,-51
2020-04-05,-48
2020-04-06,-51
2020-04-07,-50
2020-04-08,-51
2020-04-09,-50
2020-04-10,-61
2020-04-11,-47
2020-04-12,-49
2020-04-13,-61
2020-04-14,-52
2020-04-15,-49
2020-04-16,-51
2020-04-17,-50
2020-04-18,-46
2020-04-19,-46
2020-04-20,-51
2020-04-21,-50
2020-04-22,-46
2020-04-23,-47
2020-04-24,-46
2020-04-25,-44
2020-04-26,-47
2020-04-27,-40
2020-04-28,-47
2020-04-29,-43
2020-04-30,-49
2020-05-01,-56
2020-05-02,-48
2020-05-03,-38
2020-05-04,-38
2020-05-05,-46
2020-05-06,-39
2020-05-07,-38
2020-05-08,-38
2020-05-09,-32
2020-05-10,-33
2020-05-11,-38
2020-05-12,-33
2020-05-13,-38
2020-05-14,-36
2020-05-15,-35
2020-05-16,-27
2020-05-17,-21
2020-05-18,-28
2020-05-19,-25
2020-05-20,-21
2020-05-21,-31
2020-05-22,-29
2020-05-23,-40
2020-05-24,-18
2020-05-25,-26
2020-05-26,-23
2020-05-27,-22
2020-05-28,-25
2020-05-29,-23
2020-05-30,-16
2020-05-31,-3
2020-06-01,-29
2020-06-02,-19
2020-06-03,-23
2020-06-04,-32
2020-06-05,-29
2020-06-06,-27
2020-06-07,-40
2020-06-08,-24
2020-06-09,-24
2020-06-10,-24
2020-06-11,-25
2020-06-12,-17
2020-06-13,-22
2020-06-14,-32
2020-06-15,-21
2020-06-16,-17
2020-06-17,-23
2020-06-18,-20
2020-06-19,-21
2020-06-20,-13
2020-06-21,-8
2020-06-22,-17
2020-06-23,-11
2020-06-24,-12
2020-06-25,-12
2020-06-26,-14
2020-06-27,-8
2020-06-28,-14
2020-06-29,-17
2020-06-30,-8
2020-07-01,-13
2020-07-02,-16
2020-07-03,-15
2020-07-04,-6
2020-07-05,0
2020-07-06,-17
2020-07-07,-10
2020-07-08,-12
2020-07-09,-14
2020-07-10,-18
2020-07-11,-17
2020-07-12,0
2020-07-13,-15
2020-07-14,-13
2020-07-15,-22
2020-07-16,-23
2020-07-17,-21
2020-07-18,-9
2020-07-19,0
2020-07-20,-15
2020-07-21,-18
2020-07-22,-20
2020-07-23,-18
2020-07-24,-22
2020-07-25,-8
2020-07-26,-8
2020-07-27,-15
2020-07-28,-18
2020-07-29,-17
2020-07-30,-18
2020-07-31,-18
2020-08-01,-15
2020-08-02,-20
2020-08-03,-26
2020-08-04,-21
2020-08-05,-14
2020-08-06,-15
2020-08-07,-16
2020-08-08,-8
2020-08-09,-4
2020-08-10,-16
2020-08-11,-13
2020-08-12,-15
2020-08-13,-19
2020-08-14,-18
2020-08-15,-6
2020-08-16,-6
2020-08-17,-16
2020-08-18,-13
2020-08-19,-11
2020-08-20,-12
2020-08-21,-11
2020-08-22,-15
2020-08-23,-8
2020-08-24,-12
2020-08-25,-8
2020-08-26,-9
2020-08-27,-11
2020-08-28,-17
2020-08-29,-23
2020-08-30,-32
2020-08-31,-14
2020-09-01,-11
2020-09-02,-12
2020-09-03,-12
2020-09-04,-9
2020-09-05,-6
2020-09-06,-18
2020-09-07,-14
2020-09-08,-8
2020-09-09,-9
2020-09-10,-13
2020-09-11,-11
2020-09-12,-7
2020-09-13,0
2020-09-14,-10
2020-09-15,-7
2020-09-16,-10
2020-09-17,-12
2020-09-18,-11
2020-09-19,-11
2020-09-20,-9
2020-09-21,-15
2020-09-22,-10
2020-09-23,-12
2020-09-24,-15
2020-09-25,-16
2020-09-26,-22
2020-09-27,-20
2020-09-28,-14
2020-09-29,-14
2020-09-30,-9
2020-10-01,-15
2020-10-02,-17
2020-10-03,-19
2020-10-04,-14
2020-10-05,-18
2020-10-06,-16
2020-10-07,-18
2020-10-08,-15
2020-10-09,-16
2020-10-10,-26
2020-10-11,-22
2020-10-12,-19
2020-10-13,-16
2020-10-14,-17
2020-10-15,-23
2020-10-16,-23
2020-10-17,-24
2020-10-18,-20
2020-10-19,-18
2020-10-20,-18
2020-10-21,-20
2020-10-22,-24
2020-10-23,-29
