dates,incrementalcount_medicaltest_conditioncovid_19
2020-05-23,2512
2020-05-24,1654
2020-05-25,3877
2020-05-26,5582
2020-05-27,4908
2020-05-28,4152
2020-05-29,3683
2020-05-30,2585
2020-05-31,1558
2020-06-01,1772
2020-06-02,4135
2020-06-03,5160
2020-06-04,5141
2020-06-05,4799
2020-06-06,3117
2020-06-07,1529
2020-06-08,4601
2020-06-09,6411
2020-06-10,6522
2020-06-11,5604
2020-06-12,6437
2020-06-13,4356
2020-06-14,1787
2020-06-15,6376
2020-06-16,9928
2020-06-17,9523
2020-06-18,8403
2020-06-19,7557
2020-06-20,4697
2020-06-21,1773
2020-06-22,8167
2020-06-23,11642
2020-06-24,9118
2020-06-25,9240
2020-06-26,10169
2020-06-27,6445
2020-06-28,2535
2020-06-29,13940
2020-06-30,14930
2020-07-01,11146
2020-07-02,10832
2020-07-03,10343
2020-07-04,6208
2020-07-05,2500
2020-07-06,7784
2020-07-07,9963
2020-07-08,8834
2020-07-09,8508
2020-07-10,7672
2020-07-11,4741
2020-07-12,1932
2020-07-13,6698
2020-07-14,8724
2020-07-15,7694
2020-07-16,7248
2020-07-17,6682
2020-07-18,3759
2020-07-19,1764
2020-07-20,5641
2020-07-21,6792
2020-07-22,6692
2020-07-23,5483
2020-07-24,5517
2020-07-25,3630
2020-07-26,1777
2020-07-27,5418
2020-07-28,7262
2020-07-29,6769
2020-07-30,7050
2020-07-31,5686
2020-08-01,3050
2020-08-02,2124
2020-08-03,6184
2020-08-04,7293
2020-08-05,6765
2020-08-06,6574
2020-08-07,6133
2020-08-08,3724
2020-08-09,2016
2020-08-10,5924
2020-08-11,7271
2020-08-12,6635
2020-08-13,7302
2020-08-14,7295
2020-08-15,4844
2020-08-16,2419
2020-08-17,8177
2020-08-18,10526
2020-08-19,9388
2020-08-20,10034
2020-08-21,9936
2020-08-22,6134
2020-08-23,3299
2020-08-24,9822
2020-08-25,13094
2020-08-26,12776
2020-08-27,13060
2020-08-28,12431
2020-08-29,8362
2020-08-30,3837
2020-08-31,11258
2020-09-01,16320
2020-09-02,15895
2020-09-03,15396
2020-09-04,14410
2020-09-05,9520
2020-09-06,4335
2020-09-07,13225
2020-09-08,17507
2020-09-09,16236
2020-09-10,15557
2020-09-11,13996
2020-09-12,9864
2020-09-13,4139
2020-09-14,12707
2020-09-15,16706
2020-09-16,15325
2020-09-17,15142
2020-09-18,13357
2020-09-19,7809
2020-09-20,3558
2020-09-21,10190
2020-09-22,13309
2020-09-23,12787
2020-09-24,11796
2020-09-25,11123
2020-09-26,5992
2020-09-27,2802
2020-09-28,9269
2020-09-29,12407
2020-09-30,11823
2020-10-01,11958
2020-10-02,11183
2020-10-03,7591
2020-10-04,3532
2020-10-05,11702
2020-10-06,14756
2020-10-07,15261
2020-10-08,15717
2020-10-09,16000
2020-10-10,10815
2020-10-11,5102
2020-10-12,14976
2020-10-13,20313
2020-10-14,20249
2020-10-15,22053
2020-10-16,24322
2020-10-17,16073
2020-10-18,8511
2020-10-19,21181
2020-10-20,28893
2020-10-21,28179
2020-10-22,30542
2020-10-23,32335
2020-10-24,22981
2020-10-25,13055
2020-10-26,28691
2020-10-27,37806
2020-10-28,37354
2020-10-29,38011
2020-10-30,38177
2020-10-31,24472
2020-11-01,12771
2020-11-02,30088
2020-11-03,38133
2020-11-04,36407
2020-11-05,35070
2020-11-06,32596
2020-11-07,22703
2020-11-08,11822
2020-11-09,27348
2020-11-10,34468
2020-11-11,31361
2020-11-12,30587
2020-11-13,28227
2020-11-14,18506
2020-11-15,9398
2020-11-16,25652
2020-11-17,29108
2020-11-18,26265
2020-11-19,25476
2020-11-20,25549
2020-11-21,16485
2020-11-22,9341
2020-11-23,26317
2020-11-24,29504
2020-11-25,27569
2020-11-26,26128
2020-11-27,26028
2020-11-28,15769
2020-11-29,8749
2020-11-30,25170
2020-12-01,27034
2020-12-02,27819
2020-12-03,27360
2020-12-04,28554
2020-12-05,18229
2020-12-06,10087
2020-12-07,28944
2020-12-08,31411
2020-12-09,32864
2020-12-10,34591
2020-12-11,39431
2020-12-12,26912
2020-12-13,15490
2020-12-14,31993
2020-12-15,39317
2020-12-16,40944
2020-12-17,43749
2020-12-18,44918
2020-12-19,26345
2020-12-20,15150
2020-12-21,38449
2020-12-22,44874
2020-12-23,46436
2020-12-24,34667
2020-12-25,12939
2020-12-26,15216
2020-12-27,12804
2020-12-28,28896
2020-12-29,29450
2020-12-30,28334
2020-12-31,23575
2021-01-01,10042
2021-01-02,15946
2021-01-03,12358
2021-01-04,29414
2021-01-05,31331
2021-01-06,27003
2021-01-07,27536
2021-01-08,26545
2021-01-09,15802
2021-01-10,8894
2021-01-11,27497
2021-01-12,25717
2021-01-13,24480
2021-01-14,23824
2021-01-15,22762
2021-01-16,14428
2021-01-17,7914
2021-01-18,27622
2021-01-19,31360
2021-01-20,26661
2021-01-21,25952
2021-01-22,26497
2021-01-23,16002
2021-01-24,8087
2021-01-25,25641
2021-01-26,27748
2021-01-27,25713
2021-01-28,28831
2021-01-29,29289
2021-01-30,18857
2021-01-31,10904
2021-02-01,28556
2021-02-02,30437
2021-02-03,31040
2021-02-04,34529
2021-02-05,31416
2021-02-06,18392
2021-02-07,10860
2021-02-08,33304
2021-02-09,33389
2021-02-10,31926
2021-02-11,34153
2021-02-12,32399
2021-02-13,18497
2021-02-14,9400
2021-02-15,30808
2021-02-16,30905
2021-02-17,29459
2021-02-18,30562
2021-02-19,30025
2021-02-20,15601
2021-02-21,8556
2021-02-22,26633
2021-02-23,27493
2021-02-24,26370
2021-02-25,30760
2021-02-26,30723
2021-02-27,16339
2021-02-28,8886
2021-03-01,27760
2021-03-02,29754
2021-03-03,28620
2021-03-04,30751
2021-03-05,31450
2021-03-06,16090
2021-03-07,9058
2021-03-08,31276
2021-03-09,33284
2021-03-10,31844
2021-03-11,34543
2021-03-12,34235
2021-03-13,17706
2021-03-14,10323
2021-03-15,35611
2021-03-16,37635
2021-03-17,37822
2021-03-18,41303
2021-03-19,39896
2021-03-20,22522
2021-03-21,13287
2021-03-22,41331
2021-03-23,42291
2021-03-24,39717
2021-03-25,43722
2021-03-26,44247
2021-03-27,26896
2021-03-28,15005
2021-03-29,39122
2021-03-30,47762
2021-03-31,56875
2021-04-01,57212
2021-04-02,27915
2021-04-03,28774
2021-04-04,16893
2021-04-05,17842
2021-04-06,37942
2021-04-07,39219
2021-04-08,38551
2021-04-09,35440
2021-04-10,21462
2021-04-11,11945
2021-04-12,28774
2021-04-13,31598
2021-04-14,30533
2021-04-15,33115
2021-04-16,32297
2021-04-17,19013
2021-04-18,10814
2021-04-19,26571
2021-04-20,28415
2021-04-21,28809
2021-04-22,33343
2021-04-23,33034
2021-04-24,20923
2021-04-25,11496
2021-04-26,27094
2021-04-27,29584
2021-04-28,29739
2021-04-29,33154
2021-04-30,33048
2021-05-01,18809
2021-05-02,10338
2021-05-03,25396
2021-05-04,27395
2021-05-05,28497
2021-05-06,32535
2021-05-07,33369
2021-05-08,18271
2021-05-09,10366
2021-05-10,29923
2021-05-11,38317
2021-05-12,40252
2021-05-13,16677
